ts,open,high,low,close,volume,wap,count
2025-05-13T08:00:00+00:00,580.7,581.21,580.36,580.46,543.675,580.708,153
2025-05-13T09:00:00+00:00,580.45,581.5,580.32,581.41,399.625,580.952,134
2025-05-13T10:00:00+00:00,581.55,581.84,581.07,581.47,940.225,581.467,281
2025-05-13T11:00:00+00:00,581.25,582.2,581.23,582.19,4524.425,581.678,985
2025-05-13T12:00:00+00:00,581.55,587.4,580.22,583.33,21898.775,583.516,3457
2025-05-13T13:00:00+00:00,583.29,585.47,564.61,585.28,127094.1,584.081,27942
2025-05-13T14:00:00+00:00,585.29,587.9,585.22,587.08,206397.325,586.656,47717
2025-05-13T15:00:00+00:00,587.11,588.44,586.74,587.65,128275.675,587.604,29758
2025-05-13T16:00:00+00:00,587.67,588.36,586.96,587.96,88396.5,587.637,20600
2025-05-13T17:00:00+00:00,587.96,589.07,587.66,587.92,105607.425,588.338,24325
2025-05-13T18:00:00+00:00,587.92,588.7,587.46,588.6,103589.9,587.99,23825
2025-05-13T19:00:00+00:00,588.59,589.08,586.73,586.81,246173.175,588.02,54540
2025-05-13T20:00:00+00:00,586.81,587.1,586.39,586.6,60646.375,586.752,4696
2025-05-13T21:00:00+00:00,586.62,587.0,586.42,586.75,2219.325,586.764,226
2025-05-13T22:00:00+00:00,586.65,586.9,586.42,586.78,1523.425,586.724,247
2025-05-13T23:00:00+00:00,586.75,587.35,586.6,587.26,966.525,587.01,219
2025-05-14T08:00:00+00:00,587.46,587.57,586.84,587.09,734.275,587.224,184
2025-05-14T09:00:00+00:00,587.04,587.18,586.26,586.46,715.875,586.65,224
2025-05-14T10:00:00+00:00,586.46,587.2,586.19,587.01,563.0,586.784,177
2025-05-14T11:00:00+00:00,587.01,588.8,586.99,588.11,6132.975,588.17,1584
2025-05-14T12:00:00+00:00,587.74,588.88,586.8,588.0,8147.65,588.252,1640
2025-05-14T13:00:00+00:00,587.97,588.98,586.46,587.53,140030.4,587.751,35233
2025-05-14T14:00:00+00:00,587.53,587.91,586.39,587.54,143782.625,587.285,38371
2025-05-14T15:00:00+00:00,587.54,588.35,585.8,588.0,130195.6,587.362,33450
2025-05-14T16:00:00+00:00,588.0,588.57,587.1,587.46,80351.8,587.886,19933
2025-05-14T17:00:00+00:00,587.47,587.51,585.53,587.34,124898.225,586.67,31643
2025-05-14T18:00:00+00:00,587.34,588.22,586.57,587.63,115651.725,587.451,27824
2025-05-14T19:00:00+00:00,587.62,588.14,586.39,587.55,311823.5,587.355,67831
2025-05-14T20:00:00+00:00,587.55,587.66,587.1,587.14,113667.65,587.571,3570
2025-05-14T21:00:00+00:00,587.07,587.24,586.58,586.7,2060.4,586.858,237
2025-05-14T22:00:00+00:00,586.67,586.86,586.52,586.65,1867.55,586.732,254
2025-05-14T23:00:00+00:00,586.68,586.69,585.72,586.13,4975.65,585.977,796
2025-05-15T08:00:00+00:00,584.88,584.97,583.52,583.73,2250.375,584.598,450
2025-05-15T09:00:00+00:00,583.66,584.82,583.4,584.8,648.45,584.031,175
2025-05-15T10:00:00+00:00,584.63,584.75,584.22,584.56,1075.125,584.466,289
2025-05-15T11:00:00+00:00,584.57,585.56,584.48,585.08,3294.8,585.017,868
2025-05-15T12:00:00+00:00,584.56,586.48,584.05,585.38,24779.075,585.511,5818
2025-05-15T13:00:00+00:00,585.39,586.47,585.09,586.14,133285.025,585.824,32358
2025-05-15T14:00:00+00:00,586.13,587.13,585.31,586.64,163392.825,586.178,41957
2025-05-15T15:00:00+00:00,586.64,589.42,586.48,589.08,167423.625,588.125,43606
2025-05-15T16:00:00+00:00,589.09,590.2,588.77,590.17,115918.55,589.469,30068
2025-05-15T17:00:00+00:00,590.19,590.97,589.73,589.9,118192.625,590.315,26726
2025-05-15T18:00:00+00:00,589.89,590.33,588.69,589.72,129683.15,589.61,30648
2025-05-15T19:00:00+00:00,589.73,590.44,588.3,590.4,325417.375,589.587,75804
2025-05-15T20:00:00+00:00,590.4,590.72,589.93,590.0,70571.65,590.373,4861
2025-05-15T21:00:00+00:00,590.05,590.2,589.98,590.08,1535.175,590.09,147
2025-05-15T22:00:00+00:00,590.08,590.19,589.76,589.76,2296.95,589.909,272
2025-05-15T23:00:00+00:00,589.78,590.24,589.65,590.16,638.375,589.943,138
2025-05-16T08:00:00+00:00,591.13,591.95,590.53,591.64,890.225,591.506,286
2025-05-16T09:00:00+00:00,591.68,591.79,591.28,591.31,478.6,591.482,151
2025-05-16T10:00:00+00:00,591.22,591.96,591.17,591.63,735.9,591.615,238
2025-05-16T11:00:00+00:00,591.65,592.34,591.47,592.23,3736.175,591.891,804
2025-05-16T12:00:00+00:00,591.97,592.57,589.42,591.27,10131.325,591.868,1980
2025-05-16T13:00:00+00:00,591.26,591.82,590.01,591.36,115719.725,590.751,29048
2025-05-16T14:00:00+00:00,591.31,591.63,589.28,590.46,158580.35,590.604,40258
2025-05-16T15:00:00+00:00,590.46,591.62,590.38,591.05,94423.0,591.02,25533
2025-05-16T16:00:00+00:00,591.04,592.51,590.92,592.23,102304.35,592.006,26343
2025-05-16T17:00:00+00:00,592.25,593.48,592.09,592.82,109147.775,592.951,26200
2025-05-16T18:00:00+00:00,592.82,594.03,592.66,593.57,109762.875,593.377,27063
2025-05-16T19:00:00+00:00,593.57,594.5,593.19,594.3,255599.425,593.917,61796
2025-05-16T20:00:00+00:00,594.3,594.39,590.7,591.55,102986.0,593.748,8352
2025-05-16T21:00:00+00:00,591.7,592.2,590.35,590.72,18495.025,591.527,1925
2025-05-16T22:00:00+00:00,590.72,594.42,588.43,588.87,24243.9,592.918,1015
2025-05-16T23:00:00+00:00,588.87,589.5,588.2,588.25,3591.725,588.549,475
2025-05-19T08:00:00+00:00,588.2,588.88,586.2,586.7,3059.975,586.875,685
2025-05-19T09:00:00+00:00,586.41,587.67,586.33,587.38,4378.75,586.994,1178
2025-05-19T10:00:00+00:00,587.36,588.21,586.51,587.84,2001.3,587.391,666
2025-05-19T11:00:00+00:00,587.87,588.69,587.5,588.58,7854.1,588.128,1913
2025-05-19T12:00:00+00:00,588.08,589.1,586.6,588.67,11721.3,588.236,2231
2025-05-19T13:00:00+00:00,588.64,591.41,587.1,591.24,186963.675,589.592,43447
2025-05-19T14:00:00+00:00,591.24,593.3,591.05,592.01,182605.75,592.378,41592
2025-05-19T15:00:00+00:00,592.02,593.77,588.51,593.1,92061.475,592.832,22146
2025-05-19T16:00:00+00:00,593.11,594.76,588.94,594.54,98253.85,593.847,22087
2025-05-19T17:00:00+00:00,594.54,595.54,594.31,594.36,132817.5,595.022,30503
2025-05-19T18:00:00+00:00,594.36,594.55,593.33,594.39,115958.8,594.056,27175
2025-05-19T19:00:00+00:00,594.4,595.25,593.16,594.94,257424.325,594.27,60239
2025-05-19T20:00:00+00:00,594.94,595.05,593.87,594.85,59108.175,594.725,3517
2025-05-19T21:00:00+00:00,594.8,594.96,594.52,594.77,2855.275,594.799,301
2025-05-19T22:00:00+00:00,594.74,594.96,594.46,594.72,1565.65,594.71,265
2025-05-19T23:00:00+00:00,594.81,596.05,594.7,595.54,2636.775,595.481,457
2025-05-20T08:00:00+00:00,593.45,593.75,592.93,593.18,460.575,593.387,151
2025-05-20T09:00:00+00:00,593.19,593.53,592.9,592.92,552.15,593.072,166
2025-05-20T10:00:00+00:00,593.09,594.05,592.87,594.05,938.575,593.474,291
2025-05-20T11:00:00+00:00,594.01,594.38,593.93,593.96,2559.225,594.149,694
2025-05-20T12:00:00+00:00,593.94,594.37,592.55,593.51,4877.425,593.654,1041
2025-05-20T13:00:00+00:00,593.51,594.0,592.04,592.84,114266.775,593.03,27629
2025-05-20T14:00:00+00:00,592.85,594.05,592.35,592.97,121983.725,593.193,29921
2025-05-20T15:00:00+00:00,592.97,593.64,592.47,593.21,86136.375,593.118,21493
2025-05-20T16:00:00+00:00,593.19,593.57,592.23,593.38,84407.25,592.951,22127
2025-05-20T17:00:00+00:00,593.38,593.8,592.47,593.0,101100.625,593.256,27741
2025-05-20T18:00:00+00:00,592.99,593.17,590.59,590.88,171669.45,591.565,42604
2025-05-20T19:00:00+00:00,590.88,592.97,589.6,592.83,309297.575,591.543,70300
2025-05-20T20:00:00+00:00,592.81,592.89,592.04,592.34,108270.075,592.684,3987
2025-05-20T21:00:00+00:00,592.37,592.85,592.14,592.22,6107.875,592.747,209
2025-05-20T22:00:00+00:00,592.17,592.2,590.5,591.7,8303.525,591.34,1255
2025-05-20T23:00:00+00:00,591.71,592.35,591.71,592.35,1173.0,592.067,175
2025-05-21T08:00:00+00:00,590.25,590.88,589.09,589.68,1290.85,589.799,356
