ts,open,high,low,close,volume,wap,count
2026-05-08T08:00:00+00:00,733.13,734.74,732.91,734.71,1858.075,734.019,681
2026-05-08T09:00:00+00:00,734.7,735.54,734.45,734.81,1286.475,735.014,539
2026-05-08T10:00:00+00:00,734.81,735.52,734.43,734.99,1475.75,734.992,567
2026-05-08T11:00:00+00:00,734.94,735.53,734.93,735.33,4640.725,735.247,1400
2026-05-08T12:00:00+00:00,735.32,736.57,734.88,735.15,12284.825,735.829,3223
2026-05-08T13:00:00+00:00,735.11,736.66,734.29,736.64,97836.625,735.591,34334
2026-05-08T14:00:00+00:00,736.62,737.55,736.11,737.06,116833.45,736.833,43267
2026-05-08T15:00:00+00:00,737.05,737.37,736.04,736.89,81355.95,736.863,26753
2026-05-08T16:00:00+00:00,736.88,737.75,736.81,736.92,65993.45,737.229,23558
2026-05-08T17:00:00+00:00,736.89,737.91,736.82,737.19,70564.3,737.445,26983
2026-05-08T18:00:00+00:00,737.17,738.02,736.1,736.38,102243.7,737.368,38518
2026-05-08T19:00:00+00:00,736.38,737.59,736.35,737.51,226443.525,737.171,67031
2026-05-08T20:00:00+00:00,737.53,737.84,736.95,737.38,65667.425,737.563,5125
2026-05-08T21:00:00+00:00,737.35,737.62,737.2,737.35,16456.55,737.59,257
2026-05-08T22:00:00+00:00,737.35,737.87,737.35,737.56,879.925,737.656,181
2026-05-08T23:00:00+00:00,737.57,738.0,737.55,737.82,487.3,737.717,121
2026-05-11T08:00:00+00:00,736.5,737.13,736.2,736.9,1159.6,736.722,490
2026-05-11T09:00:00+00:00,736.87,737.48,736.78,736.98,627.725,737.18,252
2026-05-11T10:00:00+00:00,737.04,737.13,736.56,736.69,1069.825,736.861,298
2026-05-11T11:00:00+00:00,736.64,737.45,736.56,736.82,2132.9,737.026,632
2026-05-11T12:00:00+00:00,736.84,737.0,735.75,736.31,4167.575,736.379,1780
2026-05-11T13:00:00+00:00,736.35,739.14,736.18,738.67,113430.7,737.965,40145
2026-05-11T14:00:00+00:00,738.67,739.94,737.59,739.65,138494.175,738.922,46546
2026-05-11T15:00:00+00:00,739.65,740.34,738.95,740.22,116560.225,739.754,43770
2026-05-11T16:00:00+00:00,740.22,740.44,738.84,739.33,99042.9,739.815,36773
2026-05-11T17:00:00+00:00,739.34,740.79,738.88,740.2,86354.35,739.886,32715
2026-05-11T18:00:00+00:00,740.2,740.65,738.5,738.52,106932.15,739.963,40837
2026-05-11T19:00:00+00:00,738.56,739.21,738.13,739.2,205828.775,738.683,70867
2026-05-11T20:00:00+00:00,739.2,739.36,737.98,738.9,48441.675,739.023,4831
2026-05-11T21:00:00+00:00,738.9,739.0,738.83,738.87,532.775,738.915,174
2026-05-11T22:00:00+00:00,738.91,739.69,738.91,739.47,2688.7,739.352,464
2026-05-11T23:00:00+00:00,739.52,739.57,739.1,739.28,830.525,739.358,201
