timestamp_ms,open,high,low,close,volume,datetime_utc
1778122800000,81119.7,81119.7,80820.4,80825.2,15.46649245,2026-05-07 03:00:00+00:00
1778126400000,80825.2,80981.4,80750.0,80966.2,35.8950311,2026-05-07 04:00:00+00:00
1778130000000,80966.3,81149.1,80966.3,81058.0,33.95646096,2026-05-07 05:00:00+00:00
1778133600000,81058.0,81436.1,80888.0,81436.1,45.54661233,2026-05-07 06:00:00+00:00
1778137200000,81438.6,81705.0,81415.1,81510.7,40.92723933,2026-05-07 07:00:00+00:00
1778140800000,81510.7,81585.9,81206.8,81216.6,10.77605835,2026-05-07 08:00:00+00:00
1778144400000,81216.7,81216.7,80851.3,80935.0,54.49214741,2026-05-07 09:00:00+00:00
1778148000000,80935.1,80976.8,80585.6,80842.0,55.81314997,2026-05-07 10:00:00+00:00
1778151600000,80842.1,81022.6,80800.0,80864.9,95.3122609,2026-05-07 11:00:00+00:00
1778155200000,80864.9,81174.7,80861.0,81170.5,60.55382287,2026-05-07 12:00:00+00:00
1778158800000,81170.6,81170.6,80271.0,80511.6,91.2287312,2026-05-07 13:00:00+00:00
1778162400000,80511.7,80685.4,80055.0,80159.3,234.13492545,2026-05-07 14:00:00+00:00
1778166000000,80159.4,80255.4,79720.7,79860.0,215.6894077,2026-05-07 15:00:00+00:00
1778169600000,79880.1,79998.8,79679.7,79798.4,51.89321081,2026-05-07 16:00:00+00:00
1778173200000,79798.4,80124.5,79500.0,80096.4,74.20474859,2026-05-07 17:00:00+00:00
1778176800000,80096.5,80281.3,80012.4,80223.1,89.75347568,2026-05-07 18:00:00+00:00
1778180400000,80223.2,80223.2,79928.9,80129.4,38.40386848,2026-05-07 19:00:00+00:00
1778184000000,80136.9,80352.4,79871.7,79871.8,42.47142612,2026-05-07 20:00:00+00:00
1778187600000,79871.9,79925.2,79666.0,79750.1,34.60060266,2026-05-07 21:00:00+00:00
1778191200000,79750.1,79948.7,79368.7,79901.9,147.78723833,2026-05-07 22:00:00+00:00
1778194800000,79902.0,80059.5,79868.4,80011.5,27.31302666,2026-05-07 23:00:00+00:00
1778198400000,80011.5,80113.1,79733.5,79793.9,19.04619882,2026-05-08 00:00:00+00:00
1778202000000,79794.0,79881.5,79624.4,79732.7,29.14069927,2026-05-08 01:00:00+00:00
1778205600000,79732.7,79746.0,79310.7,79475.0,63.23755846,2026-05-08 02:00:00+00:00
1778209200000,79475.0,79633.2,79168.1,79565.7,30.94750764,2026-05-08 03:00:00+00:00
1778212800000,79565.7,79720.0,79550.7,79648.8,16.56454021,2026-05-08 04:00:00+00:00
1778216400000,79648.8,79743.9,79598.9,79611.2,19.10971173,2026-05-08 05:00:00+00:00
1778220000000,79605.2,79623.8,79410.0,79497.7,22.78459741,2026-05-08 06:00:00+00:00
1778223600000,79497.7,79698.8,79233.8,79666.8,26.3624458,2026-05-08 07:00:00+00:00
1778227200000,79666.1,79952.4,79652.1,79870.0,17.27181875,2026-05-08 08:00:00+00:00
1778230800000,79870.0,80036.3,79779.9,79850.1,24.05183465,2026-05-08 09:00:00+00:00
1778234400000,79850.2,80238.6,79777.0,80204.3,24.22878559,2026-05-08 10:00:00+00:00
1778238000000,80204.5,80300.0,80144.2,80219.5,25.58833694,2026-05-08 11:00:00+00:00
1778241600000,80219.5,80465.8,79960.3,80002.0,40.32334889,2026-05-08 12:00:00+00:00
1778245200000,80002.0,80089.4,79529.9,79626.8,78.69360266,2026-05-08 13:00:00+00:00
1778248800000,79624.8,80394.6,79624.8,80119.3,62.62598621,2026-05-08 14:00:00+00:00
1778252400000,80119.4,80182.9,79617.9,80114.9,43.04700407,2026-05-08 15:00:00+00:00
1778256000000,80114.9,80159.7,79735.0,79781.3,51.82382857,2026-05-08 16:00:00+00:00
1778259600000,79781.4,80238.2,79730.0,80049.6,87.31719038,2026-05-08 17:00:00+00:00
1778263200000,80049.7,80267.0,80049.6,80072.6,210.66562009,2026-05-08 18:00:00+00:00
1778266800000,80072.6,80156.6,79943.4,80156.6,41.15785769,2026-05-08 19:00:00+00:00
1778270400000,80156.6,80275.8,80075.7,80124.4,189.27161811,2026-05-08 20:00:00+00:00
1778274000000,80124.4,80236.6,80110.3,80236.5,31.21026077,2026-05-08 21:00:00+00:00
1778277600000,80236.6,80400.0,80236.5,80278.2,38.06284265,2026-05-08 22:00:00+00:00
1778281200000,80278.2,80290.3,80106.8,80196.9,87.87514344,2026-05-08 23:00:00+00:00
1778284800000,80196.9,80230.0,80124.0,80229.9,32.63359179,2026-05-09 00:00:00+00:00
1778288400000,80227.8,80420.1,80214.9,80324.9,24.4787595,2026-05-09 01:00:00+00:00
1778292000000,80324.6,80457.9,80324.5,80404.8,13.01315499,2026-05-09 02:00:00+00:00
1778295600000,80404.8,80522.7,80310.1,80391.4,16.67746289,2026-05-09 03:00:00+00:00
1778299200000,80391.5,80653.8,80364.9,80382.3,28.7448547,2026-05-09 04:00:00+00:00
1778302800000,80382.3,80450.0,80351.2,80368.6,30.14815251,2026-05-09 05:00:00+00:00
1778306400000,80368.7,80423.8,80192.2,80247.1,18.20477736,2026-05-09 06:00:00+00:00
1778310000000,80247.2,80279.1,80132.4,80216.7,13.98207579,2026-05-09 07:00:00+00:00
1778313600000,80216.7,80423.3,80216.6,80395.1,28.60092694,2026-05-09 08:00:00+00:00
1778317200000,80395.1,80396.8,80201.9,80236.4,45.90988927,2026-05-09 09:00:00+00:00
1778320800000,80231.0,80323.1,80175.5,80262.7,63.37156631,2026-05-09 10:00:00+00:00
1778324400000,80262.7,80358.3,80248.4,80324.2,46.67340253,2026-05-09 11:00:00+00:00
1778328000000,80324.2,80398.6,80274.9,80392.7,45.09890723,2026-05-09 12:00:00+00:00
1778331600000,80392.7,80420.4,80320.0,80377.8,64.35504149,2026-05-09 13:00:00+00:00
1778335200000,80377.8,80408.4,80262.5,80321.9,13.28709598,2026-05-09 14:00:00+00:00
1778338800000,80321.9,80584.3,80243.1,80518.8,22.15062598,2026-05-09 15:00:00+00:00
1778342400000,80517.6,80756.0,80488.8,80607.7,51.22880405,2026-05-09 16:00:00+00:00
1778346000000,80607.7,80895.6,80607.6,80800.0,28.88439022,2026-05-09 17:00:00+00:00
1778349600000,80800.0,81050.0,80768.2,80892.0,57.06518168,2026-05-09 18:00:00+00:00
1778353200000,80892.0,80948.6,80777.7,80938.3,34.82438799,2026-05-09 19:00:00+00:00
1778356800000,80937.0,80937.0,80740.9,80797.6,30.29057623,2026-05-09 20:00:00+00:00
1778360400000,80797.7,80878.7,80731.6,80782.0,7.03288696,2026-05-09 21:00:00+00:00
1778364000000,80782.1,80790.2,80662.3,80750.8,28.77903269,2026-05-09 22:00:00+00:00
1778367600000,80750.8,80820.0,80615.1,80670.1,17.37084339,2026-05-09 23:00:00+00:00
1778371200000,80670.1,80740.3,80612.1,80654.4,45.70757458,2026-05-10 00:00:00+00:00
1778374800000,80656.6,80656.6,80561.3,80642.0,21.03916062,2026-05-10 01:00:00+00:00
1778378400000,80644.9,80754.4,80585.2,80754.4,9.30621958,2026-05-10 02:00:00+00:00
1778382000000,80754.5,80844.8,80704.4,80762.1,16.50056493,2026-05-10 03:00:00+00:00
1778385600000,80762.1,80819.1,80718.6,80750.8,5.648423,2026-05-10 04:00:00+00:00
1778389200000,80741.8,80774.1,80669.8,80670.0,5.85142127,2026-05-10 05:00:00+00:00
1778392800000,80670.0,80708.1,80634.8,80704.9,12.09933386,2026-05-10 06:00:00+00:00
1778396400000,80705.0,80780.9,80705.0,80728.0,13.72118052,2026-05-10 07:00:00+00:00
1778400000000,80728.0,80876.2,80710.0,80803.9,14.01748053,2026-05-10 08:00:00+00:00
1778403600000,80803.9,80886.7,80746.3,80790.3,47.34442256,2026-05-10 09:00:00+00:00
1778407200000,80790.4,80850.0,80666.9,80848.5,57.04135929,2026-05-10 10:00:00+00:00
1778410800000,80848.6,80954.1,80754.3,80793.0,70.80500109,2026-05-10 11:00:00+00:00
1778414400000,80797.2,80924.8,80773.8,80915.5,24.14600624,2026-05-10 12:00:00+00:00
1778418000000,80915.5,80984.8,80880.0,80938.0,63.91474842,2026-05-10 13:00:00+00:00
1778421600000,80938.0,80988.9,80813.4,80988.9,94.76558124,2026-05-10 14:00:00+00:00
