timestamp,open,high,low,close,volume
2026-01-02T09:00:00Z,683.9,686.69,683.9,686.64,3941.65
2026-01-02T10:00:00Z,686.66,686.7,686.01,686.45,1712.525
2026-01-02T11:00:00Z,686.48,686.67,686.07,686.24,2523.2
2026-01-02T12:00:00Z,686.18,686.23,685.69,686.04,6776.95
2026-01-02T13:00:00Z,686.16,686.71,684.94,685.74,10788.325
2026-01-02T14:00:00Z,685.72,686.84,684.12,686.19,233738.175
2026-01-02T15:00:00Z,686.21,686.87,681.1,681.46,421497.675
2026-01-02T16:00:00Z,681.46,682.65,680.28,681.16,245291.9
2026-01-02T17:00:00Z,681.15,682.81,680.64,681.18,134885.75
2026-01-02T18:00:00Z,681.18,681.79,679.82,680.52,120034.275
2026-01-02T19:00:00Z,680.52,683.95,680.35,683.13,251959.8
2026-01-02T20:00:00Z,683.13,683.7,682.07,683.17,347346.775
2026-01-02T21:00:00Z,683.17,683.64,682.89,683.12,53755.375
2026-01-02T22:00:00Z,683.16,683.16,682.6,682.63,515.3
2026-01-02T23:00:00Z,682.75,682.9,682.59,682.7,896.775
2026-01-03T00:00:00Z,682.76,682.97,682.69,682.97,759.85
2026-01-05T09:00:00Z,684.25,685.17,684.25,684.58,3112.225
2026-01-05T10:00:00Z,684.68,685.3,684.61,685.27,881.625
2026-01-05T11:00:00Z,685.24,685.5,685.0,685.44,2898.575
2026-01-05T12:00:00Z,685.37,685.69,684.96,685.25,6710.025
2026-01-05T13:00:00Z,685.3,685.71,683.81,685.42,9060.425
2026-01-05T14:00:00Z,685.42,687.88,685.4,687.06,242498.125
2026-01-05T15:00:00Z,687.08,688.82,686.63,688.32,225730.0
2026-01-05T16:00:00Z,688.32,689.43,687.96,688.91,192755.475
2026-01-05T17:00:00Z,688.91,689.13,688.2,688.58,117047.325
2026-01-05T18:00:00Z,688.57,688.78,687.65,688.54,118741.65
2026-01-05T19:00:00Z,688.54,688.72,687.29,687.62,135750.675
2026-01-05T20:00:00Z,687.62,688.24,687.16,687.73,342133.75
2026-01-05T21:00:00Z,687.73,687.98,687.38,687.52,56273.9
2026-01-05T22:00:00Z,687.54,688.1,687.46,687.81,1202.55
2026-01-05T23:00:00Z,687.83,687.95,687.34,687.41,1467.9
2026-01-06T00:00:00Z,687.43,687.56,687.2,687.38,2088.075
2026-01-06T09:00:00Z,686.95,687.69,686.88,687.25,993.075
2026-01-06T10:00:00Z,687.27,687.47,687.13,687.35,418.0
2026-01-06T11:00:00Z,687.35,687.55,687.19,687.35,481.75
2026-01-06T12:00:00Z,687.29,688.19,687.22,688.06,1466.4
2026-01-06T13:00:00Z,687.07,689.07,686.44,687.71,5912.2
2026-01-06T14:00:00Z,687.64,690.16,687.28,690.08,199313.375
2026-01-06T15:00:00Z,690.08,690.86,688.69,689.11,290717.55
2026-01-06T16:00:00Z,689.1,689.53,688.3,689.43,183575.05
2026-01-06T17:00:00Z,689.43,691.1,689.15,690.95,146929.15
2026-01-06T18:00:00Z,690.95,691.73,690.55,691.72,124575.7
2026-01-06T19:00:00Z,691.72,692.17,691.67,691.88,137476.5
2026-01-06T20:00:00Z,691.88,692.32,691.8,691.8,302614.65
2026-01-06T21:00:00Z,691.81,692.13,691.78,692.05,61831.7
2026-01-06T22:00:00Z,692.06,692.1,687.86,692.0,4111.65
2026-01-06T23:00:00Z,692.08,692.29,691.84,691.84,2162.675
2026-01-07T00:00:00Z,691.84,692.23,691.82,692.1,1577.85
2026-01-07T09:00:00Z,690.77,691.45,690.0,691.18,708.65
2026-01-07T10:00:00Z,691.18,691.44,690.85,691.14,539.85
2026-01-07T11:00:00Z,691.09,691.54,691.04,691.53,699.65
2026-01-07T12:00:00Z,691.52,691.8,691.29,691.66,6318.475
2026-01-07T13:00:00Z,691.63,692.29,690.87,692.22,9694.7
2026-01-07T14:00:00Z,692.23,693.09,691.71,692.57,153109.525
2026-01-07T15:00:00Z,692.6,692.77,690.96,692.5,276434.675
2026-01-07T16:00:00Z,692.51,693.56,691.92,693.5,153651.775
2026-01-07T17:00:00Z,693.52,693.96,692.78,692.99,150809.95
2026-01-07T18:00:00Z,692.99,693.15,692.04,692.83,168202.225
2026-01-07T19:00:00Z,692.83,692.89,691.45,691.74,176528.9
2026-01-07T20:00:00Z,691.75,691.82,689.32,689.59,426919.85
2026-01-07T21:00:00Z,689.59,690.03,689.14,690.0,51107.675
2026-01-07T22:00:00Z,690.01,692.17,689.82,689.95,1563.45
2026-01-07T23:00:00Z,689.97,690.23,689.7,689.75,1519.35
2026-01-08T00:00:00Z,689.77,690.15,689.58,690.11,613.475
2026-01-08T09:00:00Z,688.68,688.93,688.0,688.4,674.325
2026-01-08T10:00:00Z,688.37,688.47,687.92,688.47,435.175
2026-01-08T11:00:00Z,688.43,688.78,687.83,688.44,1100.975
2026-01-08T12:00:00Z,688.32,688.62,687.95,688.36,2122.375
2026-01-08T13:00:00Z,688.01,689.38,687.0,689.1,8043.35
