ts,open,high,low,close,volume,wap,count
2026-03-31T20:01:00+00:00,67813.5,68400.5,67660.0,68187.5,9.18540961,68014.475,2154
2026-03-31T21:00:00+00:00,68208.0,68336.5,67829.5,68234.75,6.81154958,68069.975,2283
2026-03-31T22:00:00+00:00,68233.0,68287.75,67872.0,68103.0,9.99571285,68127.3,2145
2026-03-31T23:00:00+00:00,68141.0,68321.0,68033.0,68210.5,7.09087893,68213.725,1890
2026-04-01T00:00:00+00:00,68210.5,68285.0,67818.25,68265.25,10.46208691,68044.275,2003
2026-04-01T01:00:00+00:00,68290.25,68319.25,67726.0,67751.0,7.78881049,68006.8,1900
2026-04-01T02:00:00+00:00,67732.5,67913.75,67542.25,67591.0,11.28089546,67702.575,1813
2026-04-01T03:00:00+00:00,67590.75,68183.25,67590.75,68140.0,6.6334185,67978.25,1651
2026-04-01T04:00:00+00:00,68108.0,68414.75,67969.75,68242.25,8.26064701,68208.125,1475
2026-04-01T05:00:00+00:00,68238.0,68686.0,68107.25,68403.0,14.32948508,68457.625,1459
2026-04-01T06:00:00+00:00,68403.25,69345.0,68403.0,69064.0,11.46432178,68835.225,1235
2026-04-01T07:00:00+00:00,69081.0,69245.75,68633.75,68656.25,9.20410601,69012.475,1154
2026-04-01T08:00:00+00:00,68656.5,68826.0,68426.5,68627.5,9.90957554,68666.45,1050
2026-04-01T09:00:00+00:00,68628.75,68705.75,68353.25,68617.0,11.85240609,68509.6,999
2026-04-01T10:00:00+00:00,68617.0,68637.5,68394.0,68550.75,10.19731325,68519.2,1161
2026-04-01T11:00:00+00:00,68551.0,68706.25,67908.75,68678.25,7.94184259,68566.55,1605
2026-04-01T12:00:00+00:00,68678.5,68704.75,68243.5,68347.0,9.92950386,68461.85,1654
2026-04-01T13:00:00+00:00,68360.5,68842.5,67908.75,68074.0,18.18839386,68179.875,1911
2026-04-01T14:00:00+00:00,68079.0,68842.5,67908.75,68563.25,10.85777046,68358.1,2209
2026-04-01T15:00:00+00:00,68577.25,68940.0,68406.5,68898.0,13.0575103,68700.5,2207
2026-04-01T16:00:00+00:00,68898.0,69345.0,68590.25,68805.75,12.65284779,68820.4,2482
2026-04-01T17:00:00+00:00,68806.0,69130.25,67908.75,68243.5,11.61538455,68606.15,2584
2026-04-01T18:00:00+00:00,68258.75,68304.5,67952.0,68053.75,10.6883215,68113.475,2287
2026-04-01T19:00:00+00:00,68082.5,68286.0,67438.0,68166.5,10.13600938,68137.55,2233
2026-04-01T20:01:00+00:00,68174.5,68242.5,67944.5,68169.25,9.01990352,68122.65,2000
2026-04-01T21:00:00+00:00,68169.25,68516.5,68169.0,68401.0,8.60325644,68349.975,1975
2026-04-01T22:00:00+00:00,68336.25,68336.25,68072.25,68119.0,8.31415261,68203.775,2111
2026-04-01T23:00:00+00:00,68119.25,68242.75,67991.0,68097.25,7.57386591,68135.875,1905
2026-04-02T00:00:00+00:00,68105.5,68639.5,68051.5,68588.5,11.91118392,68352.45,2166
2026-04-02T01:00:00+00:00,68588.25,68588.75,67039.25,67343.0,13.00827585,67630.5,1878
2026-04-02T02:00:00+00:00,67343.0,67343.0,66646.0,66858.5,8.92622879,66926.275,1901
2026-04-02T03:00:00+00:00,66854.25,66957.25,66492.5,66572.5,9.09823381,66692.625,1824
2026-04-02T04:00:00+00:00,66571.75,66655.0,66222.0,66326.5,5.96137093,66450.95,1696
2026-04-02T05:00:00+00:00,66341.25,66620.0,66291.25,66589.75,5.98286716,66427.8,1410
2026-04-02T06:00:00+00:00,66590.0,66797.0,66540.25,66662.25,8.57037576,66664.55,1191
2026-04-02T07:00:00+00:00,66662.5,66917.0,66551.5,66902.5,3.00220247,66725.125,977
2026-04-02T08:00:00+00:00,66893.0,66893.0,66406.25,66406.75,3.36106929,66621.625,910
2026-04-02T09:00:00+00:00,66408.0,66493.5,66283.0,66453.25,5.281109,66394.325,952
2026-04-02T10:00:00+00:00,66453.25,66484.25,66211.75,66435.0,3.54481639,66364.25,1033
2026-04-02T11:00:00+00:00,66443.5,66509.5,66152.25,66194.25,6.00325133,66379.3,1438
2026-04-02T12:00:00+00:00,66194.5,66224.25,65963.75,66028.25,7.66392989,66106.1,1474
2026-04-02T13:00:00+00:00,66063.0,66272.0,65670.0,66255.0,8.71133289,65991.675,1877
2026-04-02T14:00:00+00:00,66241.75,67097.5,66166.25,66855.0,34.27326265,66525.575,2351
2026-04-02T15:00:00+00:00,66854.75,67411.75,66634.5,66830.5,13.86780842,66801.575,2294
2026-04-02T16:00:00+00:00,66845.25,67267.25,66473.5,67096.0,15.64043016,67001.175,2181
2026-04-02T17:00:00+00:00,67093.25,67840.5,66670.0,66670.25,8.76114789,67120.2,1950
2026-04-02T18:00:00+00:00,66670.0,67052.75,66584.5,66970.25,8.5520951,66783.575,2055
2026-04-02T19:00:00+00:00,66970.25,67537.0,66875.75,66968.5,10.60094593,67007.9,2024
2026-04-02T20:01:00+00:00,66877.0,67100.0,66792.75,66950.5,7.34373201,66960.425,1843
2026-04-02T21:00:00+00:00,66950.5,67010.75,66731.5,66940.25,5.31828458,66862.85,1875
2026-04-02T22:00:00+00:00,66922.25,67039.5,66832.5,66986.0,5.85186012,66955.0,1964
2026-04-02T23:00:00+00:00,66986.0,67087.0,66855.5,66891.75,7.1237763,66938.425,1806
2026-04-03T00:00:00+00:00,66891.75,66988.25,66705.5,66788.75,4.60189002,66832.95,1776
2026-04-03T01:00:00+00:00,66779.5,66901.0,66492.0,66621.5,6.05951739,66710.075,1837
2026-04-03T02:00:00+00:00,66621.75,66735.75,66285.5,66524.0,11.39659222,66478.075,1716
2026-04-03T03:00:00+00:00,66524.0,66717.25,66482.75,66590.5,6.08532867,66616.575,1501
2026-04-03T04:00:00+00:00,66589.25,66691.25,66511.25,66600.75,6.00567639,66602.0,1426
2026-04-03T05:00:00+00:00,66631.0,66813.5,66438.5,66609.5,8.56341653,66647.3,1264
2026-04-03T06:00:00+00:00,66607.5,66799.0,66562.5,66799.0,5.43115295,66684.775,1115
2026-04-03T07:00:00+00:00,66784.5,67255.0,66760.5,67031.5,3.69494488,66971.4,1032
2026-04-03T08:00:00+00:00,67038.75,67287.75,66915.5,66962.25,7.67206767,67105.775,955
2026-04-03T09:00:00+00:00,66973.0,66995.5,66752.25,66849.5,3.00738425,66859.975,918
2026-04-03T10:00:00+00:00,66849.5,66895.25,66684.5,66881.0,5.80858575,66790.125,971
2026-04-03T11:00:00+00:00,66886.25,67054.5,66834.0,67024.75,3.87335413,66950.825,1317
2026-04-03T12:00:00+00:00,67024.75,67364.5,66650.25,66721.0,11.85864581,67059.925,1520
2026-04-03T13:00:00+00:00,66721.0,66735.75,66267.0,66675.0,8.87337848,66643.275,1775
2026-04-03T14:00:00+00:00,66663.75,66985.75,66637.75,66961.75,8.53607644,66812.075,2056
