path,sha256
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/OteRetrace0500ContinuationV1.py,7063d93e49b2df3de8e61c3d316680968813fec95a26adbf8e3364240f2220c4
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0500-yfinance-yf-1h-v1.material.json,e31fe09335f8b16f79928be2f30162005a54acbe056610dc6060092b93e09a59
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/yahoo_spy_1h.normalized.csv,996b2f744b6c9f1ca2e630916cfbb6b9d1becdca8aa8709a004d225b2fe12b77
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0500-binance-1h-v1.material.json,84c8f0e9b939e9c71c17e5661d2467133bb507622921542019bbdd97036e022c
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/binance_btcusdt_1h.normalized.csv,e6a371a3334b83eb89fdfb0f2e8d9d794e93cddb0af894001f4537840fea5079
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0500-bybit-1h-v1.material.json,d5bd66651ecbe1aa207a3fe6d5492e9f90bdd987f12a3e7e20288d3161cce568
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/bybit_linear_btcusdt_1h.normalized.csv,5a9bb6955d0b847a5e210003d085f41f242300ea439c72a80f26d1e8abc28b5d
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0500-kraken-1h-v1.material.json,758e1eb95c26cfd8bc472818b0dc12fd78f7b1c94d5d4cb8280d41bdf5ba22aa
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/kraken_futures_pfxbtusd_1h.normalized.csv,0271dd42a2edbf299b8283a3929f34b52699703daa92cc3e7f430bb87750c539
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0500-ibkr-1h-v1.material.json,a22cda0e654f16d90fef90c4b86abbb4f042ef06c4f9ac107bef0dcd5c64cca0
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/ibkr_spy_1h_90d.normalized.csv,24fcdb5982d442bf20a8e66a47d93a2c1f32caf6bb7173c42333d6290a33c48c
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0500-tvr-btc-usd-1h-v1.material.json,e9eba0d5f09986eec6b35695ffd89aa6ee40dc23dc721cdb6c9cb478cbf530d9
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/tvr_btc_usd_1h.normalized.csv,907759881864aabc08c99ba56d1a5d5f459531298bc0a3c9632aab2a356d5e62
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/OteRetrace0618ContinuationV1.py,c4f5b684ee7dc6ec01d7c9c17705bbd9095428235a2442daf4832ebcdb9ffb48
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0618-yfinance-yf-1h-v1.material.json,afae8357ba7bbca75cde2c625bdda0593fa6eace0e7c674ff203f04133a9c9e5
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/yahoo_spy_1h.normalized.csv,996b2f744b6c9f1ca2e630916cfbb6b9d1becdca8aa8709a004d225b2fe12b77
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0618-binance-1h-v1.material.json,d26de67a976fba1a64329c64ed04a735cf38e40e9f4844be61cd1648576a9953
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/binance_btcusdt_1h.normalized.csv,e6a371a3334b83eb89fdfb0f2e8d9d794e93cddb0af894001f4537840fea5079
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0618-bybit-1h-v1.material.json,deb1640ab2be1087a7201b2601f3466833982185f79a193458e75846a20b4a86
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/bybit_linear_btcusdt_1h.normalized.csv,5a9bb6955d0b847a5e210003d085f41f242300ea439c72a80f26d1e8abc28b5d
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0618-kraken-1h-v1.material.json,aae76454421f5d888e59b0282e48e11a0d167be6d9ee86c0535f5583b2427d52
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/kraken_futures_pfxbtusd_1h.normalized.csv,0271dd42a2edbf299b8283a3929f34b52699703daa92cc3e7f430bb87750c539
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0618-ibkr-1h-v1.material.json,9623daf9cec46bf4cd84c865f2f53ae810e08499d329edc3f35dd9f3a479c9e0
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/ibkr_spy_1h_90d.normalized.csv,24fcdb5982d442bf20a8e66a47d93a2c1f32caf6bb7173c42333d6290a33c48c
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0618-tvr-btc-usd-1h-v1.material.json,32d8c5dc7f15d3ee45a859826dd777ae0a17c14b1b59921310a9e3fff7984470
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/data/normalized/tvr_btc_usd_1h.normalized.csv,907759881864aabc08c99ba56d1a5d5f459531298bc0a3c9632aab2a356d5e62
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/OteRetrace0705ContinuationV1.py,cbfacad84ec0d473bb487cfb69b1cf32f21f2cfcd93c4198b40074b469c42b9f
docs/experiments/actionable-regime-confidence/runs/20260512T192000+0800-codex-ote-four-leaf-six-provider-aq-v1/agent-material/ote-0705-yfinance-yf-1h-v1.material.json,57ae4088f844ae0b18536978f28069e3e60d0464cf78c23977c891a8e289bb5b
