market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
SPY/USD,1d,risk_carry_momentum,749,52,0.004537890172335087,0.5961538461538461,0.23597028896142452
SPY/USD,1d,crypto_beta_carry,749,0,0.0,0.0,0.0
SPY/USD,1d,gold_lag_short,749,0,0.0,0.0,0.0
SPY/USD,1d,defensive_carry_long,749,0,0.0,0.0,0.0
SPY/USD,1d,risk_breakdown_short,749,11,-0.004878640657616135,0.36363636363636365,-0.05366504723377749
SPY/USD,1d,relief_fade_short,749,0,0.0,0.0,0.0
SPY/USD,1d,spread_reversion,749,5,0.00371036733435458,0.6,0.0185518366717729
SPY/USD,1d,dispersion_breakout,749,7,-0.01482280110779187,0.2857142857142857,-0.10375960775454308
SPY/USD,1d,defensive_range_reversion,749,0,0.0,0.0,0.0
SPY/USD,1d,tail_hedge_long,749,0,0.0,0.0,0.0
SPY/USD,1d,risk_tail_short,749,0,0.0,0.0,0.0
SPY/USD,1d,panic_reversal,749,0,0.0,0.0,0.0
QQQ/USD,1d,risk_carry_momentum,396,24,0.0035397670015166545,0.5833333333333334,0.08495440803639971
QQQ/USD,1d,crypto_beta_carry,396,0,0.0,0.0,0.0
QQQ/USD,1d,gold_lag_short,396,0,0.0,0.0,0.0
QQQ/USD,1d,defensive_carry_long,396,0,0.0,0.0,0.0
QQQ/USD,1d,risk_breakdown_short,396,6,0.007273875849802744,0.5,0.04364325509881646
QQQ/USD,1d,relief_fade_short,396,1,-0.029474451584698403,0.0,-0.029474451584698403
QQQ/USD,1d,spread_reversion,396,0,0.0,0.0,0.0
QQQ/USD,1d,dispersion_breakout,396,4,-0.00223823243040171,0.5,-0.00895292972160684
QQQ/USD,1d,defensive_range_reversion,396,0,0.0,0.0,0.0
QQQ/USD,1d,tail_hedge_long,396,0,0.0,0.0,0.0
QQQ/USD,1d,risk_tail_short,396,0,0.0,0.0,0.0
QQQ/USD,1d,panic_reversal,396,0,0.0,0.0,0.0
NQ/USD,1d,risk_carry_momentum,4651,66,0.0034405511742707237,0.5909090909090909,0.22707637750186777
NQ/USD,1d,crypto_beta_carry,4651,0,0.0,0.0,0.0
NQ/USD,1d,gold_lag_short,4651,0,0.0,0.0,0.0
NQ/USD,1d,defensive_carry_long,4651,0,0.0,0.0,0.0
NQ/USD,1d,risk_breakdown_short,4651,96,-0.007072028763141384,0.4375,-0.6789147612615728
NQ/USD,1d,relief_fade_short,4651,4,-0.009697127982249767,0.5,-0.03878851192899907
NQ/USD,1d,spread_reversion,4651,2,0.039519932910948144,1.0,0.07903986582189629
NQ/USD,1d,dispersion_breakout,4651,15,0.003985727272572556,0.5333333333333333,0.05978590908858834
NQ/USD,1d,defensive_range_reversion,4651,0,0.0,0.0,0.0
NQ/USD,1d,tail_hedge_long,4651,0,0.0,0.0,0.0
NQ/USD,1d,risk_tail_short,4651,8,-0.024571180998225056,0.5,-0.19656944798580045
NQ/USD,1d,panic_reversal,4651,1,0.026777890378119184,1.0,0.026777890378119184
ES/USD,1d,risk_carry_momentum,746,53,0.003951433862559173,0.6415094339622641,0.20942599471563617
ES/USD,1d,crypto_beta_carry,746,0,0.0,0.0,0.0
ES/USD,1d,gold_lag_short,746,0,0.0,0.0,0.0
ES/USD,1d,defensive_carry_long,746,0,0.0,0.0,0.0
ES/USD,1d,risk_breakdown_short,746,11,-0.008775997650253727,0.2727272727272727,-0.096535974152791
ES/USD,1d,relief_fade_short,746,0,0.0,0.0,0.0
ES/USD,1d,spread_reversion,746,5,0.009337246249250999,0.8,0.04668623124625499
ES/USD,1d,dispersion_breakout,746,7,-0.015236370145391018,0.14285714285714285,-0.10665459101773712
ES/USD,1d,defensive_range_reversion,746,0,0.0,0.0,0.0
ES/USD,1d,tail_hedge_long,746,0,0.0,0.0,0.0
ES/USD,1d,risk_tail_short,746,0,0.0,0.0,0.0
ES/USD,1d,panic_reversal,746,0,0.0,0.0,0.0
AAPL/USD,1d,risk_carry_momentum,744,43,0.003680213082321849,0.5348837209302325,0.1582491625398395
