schema_version,run_id,recipe_id,variant_id,market,timeframe,trade_id,open_date,close_date,open_session_date,source_anchor,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,source_ticker_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,direction,direction_sign,entry_close,exit_close,gross_return,roundtrip_cost,profit_ratio_net,year_fold,root_lookup_status
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:20,2023-02-01T00:00:00+00:00,2023-02-13T00:00:00+00:00,2023-02-01,^IXIC,Bull,0.9797225384,0.444,17.8700008392334,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,410.7999877929687,412.8299865722656,0.004941574585245689,0.0009,0.00404157458524569,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:32,2023-02-17T00:00:00+00:00,2023-03-02T00:00:00+00:00,2023-02-17,^IXIC,Bull,0.9797225384,0.333,20.020000457763672,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,407.260009765625,397.80999755859375,-0.02320387953747205,0.0009,-0.02410387953747205,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:59,2023-03-29T00:00:00+00:00,2023-04-11T00:00:00+00:00,2023-03-29,^IXIC,Bull,0.9797225384,0.333,19.1200008392334,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,401.3500061035156,409.7200012207031,0.020854603188990017,0.0009,0.019954603188990016,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:69,2023-04-13T00:00:00+00:00,2023-04-25T00:00:00+00:00,2023-04-13,^IXIC,Bull,0.9797225384,0.5,17.799999237060547,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,413.4700012207031,406.0799865722656,-0.017873157971847298,0.0009,-0.0187731579718473,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:79,2023-04-27T00:00:00+00:00,2023-05-09T00:00:00+00:00,2023-04-27,^IXIC,Bull,0.9797225384,0.333,17.030000686645508,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,412.4100036621094,410.9299926757813,-0.003588688376096383,0.0009,-0.0044886883760963826,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:88,2023-05-10T00:00:00+00:00,2023-05-22T00:00:00+00:00,2023-05-10,^IXIC,Bull,0.9797225384,0.333,16.940000534057617,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,412.8500061035156,418.7900085449219,0.014387797877171149,0.0009,0.01348779787717115,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:97,2023-05-23T00:00:00+00:00,2023-06-05T00:00:00+00:00,2023-05-23,^IXIC,Bull,0.9797225384,0.6,18.530000686645508,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,414.0899963378906,427.1000061035156,0.03141831457094435,0.0009,0.03051831457094435,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:106,2023-06-06T00:00:00+00:00,2023-06-16T00:00:00+00:00,2023-06-06,^IXIC,Bull,0.9797225384,0.857,13.960000038146973,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,428.0299987792969,439.4599914550781,0.02670371868415433,0.0009,0.02580371868415433,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:115,2023-06-20T00:00:00+00:00,2023-06-30T00:00:00+00:00,2023-06-20,^IXIC,Bull,0.9797225384,0.857,13.880000114440918,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,437.1799926757813,443.2799987792969,0.013953077006521264,0.0009,0.013053077006521264,2023,source_panel_daily_asof
board-b-crossasset-vol-carry/v1,20260511T215311+0800-codex-board-b-crossasset-vol-carry-v1,CrossAssetVolCarryV1,risk_carry_momentum,SPY/USD,1d,CrossAssetVolCarryV1:risk_carry_momentum:SPY/USD:1d:124,2023-07-03T00:00:00+00:00,2023-07-14T00:00:00+00:00,2023-07-03,^IXIC,Bull,0.9797225384,0.5,13.56999969482422,component_available_from_205047_not_consumed_in_price_root_rows,CrossAssetRiskCarry,VolFilteredBreadth,crossasset_vol_carry,CrossAssetVolCarryV1:risk_carry_momentum,Bull -> CrossAssetRiskCarry -> VolFilteredBreadth -> CrossAssetVolCarryV1:risk_carry_momentum,board-b-crossasset-vol-carry/v1,1d_hold_8,long_risk_or_crypto_research_only_until_branch_rc_spa_passes,suppress_if_bull_crossasset_vol_carry_branch_rc_spa_fails,long,1,443.7900085449219,449.2799987792969,0.012370693635882724,0.0009,0.011470693635882724,2023,source_panel_daily_asof
