market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
Equities_US,1d,risk_on_momentum,4125,268,0.00046196169950879333,0.582089552238806,0.12380573546835662
Equities_US,1d,risk_on_pullback,4125,6,-0.0009200065175615063,0.5,-0.005520039105369037
Equities_US,1d,risk_off_short,4125,91,-0.003633999301425459,0.4175824175824176,-0.3306939364297168
Equities_US,1d,credit_stress_short,4125,66,-0.0014028505582805919,0.4090909090909091,-0.09258813684651906
Equities_US,1d,defensive_long,4125,0,0.0,0.0,0.0
Equities_US,1d,range_reversion,4125,73,-0.0015452102977080617,0.3972602739726027,-0.11280035173268851
Equities_US,1d,rsi_reversion,4125,6,0.002982080096206927,0.6666666666666666,0.017892480577241562
Equities_US,1d,crisis_defensive_long,4125,0,0.0,0.0,0.0
Equities_US,1d,crisis_risk_short,4125,12,-0.005634833574558173,0.5833333333333334,-0.06761800289469808
Equities_US,1d,panic_reversal,4125,0,0.0,0.0,0.0
Equities_Tech,1d,risk_on_momentum,4125,268,5.510968742847698e-05,0.5895522388059702,0.01476939623083183
Equities_Tech,1d,risk_on_pullback,4125,9,0.004077365953417564,0.5555555555555556,0.03669629358075808
Equities_Tech,1d,risk_off_short,4125,89,-0.0030721883837961828,0.42696629213483145,-0.27342476615786027
Equities_Tech,1d,credit_stress_short,4125,68,-0.004552090922670586,0.36764705882352944,-0.30954218274159984
Equities_Tech,1d,defensive_long,4125,0,0.0,0.0,0.0
Equities_Tech,1d,range_reversion,4125,70,-0.0023909871182713083,0.37142857142857144,-0.16736909827899157
Equities_Tech,1d,rsi_reversion,4125,11,-0.011977785379374195,0.45454545454545453,-0.13175563917311614
Equities_Tech,1d,crisis_defensive_long,4125,0,0.0,0.0,0.0
Equities_Tech,1d,crisis_risk_short,4125,11,-0.005824677893976688,0.5454545454545454,-0.06407145683374357
Equities_Tech,1d,panic_reversal,4125,0,0.0,0.0,0.0
Equities_Emerging,1d,risk_on_momentum,4125,199,-0.0011848702381776588,0.4723618090452261,-0.2357891773973541
Equities_Emerging,1d,risk_on_pullback,4125,11,-0.0002804367563200227,0.45454545454545453,-0.0030848043195202497
Equities_Emerging,1d,risk_off_short,4125,86,-0.0024192644294855885,0.45348837209302323,-0.2080567409357606
Equities_Emerging,1d,credit_stress_short,4125,65,-0.001122619765497902,0.47692307692307695,-0.07297028475736364
Equities_Emerging,1d,defensive_long,4125,0,0.0,0.0,0.0
Equities_Emerging,1d,range_reversion,4125,50,-0.0004143062642523496,0.48,-0.02071531321261748
Equities_Emerging,1d,rsi_reversion,4125,13,-0.0014471072460817606,0.6153846153846154,-0.018812394199062887
Equities_Emerging,1d,crisis_defensive_long,4125,0,0.0,0.0,0.0
Equities_Emerging,1d,crisis_risk_short,4125,10,-0.010454441327959862,0.4,-0.10454441327959862
Equities_Emerging,1d,panic_reversal,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,risk_on_momentum,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,risk_on_pullback,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,risk_off_short,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,credit_stress_short,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,defensive_long,4125,48,-0.0009089626815121378,0.4375,-0.043630208712582615
Bonds_LongTerm,1d,range_reversion,4125,52,-0.0034657156070310616,0.40384615384615385,-0.1802172115656152
Bonds_LongTerm,1d,rsi_reversion,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,crisis_defensive_long,4125,9,0.004533551006468619,0.6666666666666666,0.040801959058217575
Bonds_LongTerm,1d,crisis_risk_short,4125,0,0.0,0.0,0.0
Bonds_LongTerm,1d,panic_reversal,4125,0,0.0,0.0,0.0
Gold,1d,risk_on_momentum,4125,0,0.0,0.0,0.0
Gold,1d,risk_on_pullback,4125,0,0.0,0.0,0.0
Gold,1d,risk_off_short,4125,0,0.0,0.0,0.0
Gold,1d,credit_stress_short,4125,0,0.0,0.0,0.0
Gold,1d,defensive_long,4125,59,0.005120918906129292,0.5423728813559322,0.3021342154616282
Gold,1d,range_reversion,4125,59,-0.003705091377832598,0.3728813559322034,-0.21860039129212328
Gold,1d,rsi_reversion,4125,77,-0.003661320951991445,0.4025974025974026,-0.28192171330334126
Gold,1d,crisis_defensive_long,4125,7,0.009792766451735055,0.42857142857142855,0.06854936516214538
Gold,1d,crisis_risk_short,4125,0,0.0,0.0,0.0
Gold,1d,panic_reversal,4125,0,0.0,0.0,0.0
Oil,1d,risk_on_momentum,4125,186,0.00044443139359305085,0.5268817204301075,0.08266423920830746
Oil,1d,risk_on_pullback,4125,6,-0.004448845915211164,0.5,-0.026693075491266982
Oil,1d,risk_off_short,4125,74,0.005987714112447058,0.527027027027027,0.44309084432108226
Oil,1d,credit_stress_short,4125,63,0.006648807284760704,0.5079365079365079,0.4188748589399244
Oil,1d,defensive_long,4125,0,0.0,0.0,0.0
Oil,1d,range_reversion,4125,32,0.006340827424361328,0.625,0.20290647757956248
Oil,1d,rsi_reversion,4125,20,-0.014226141281293597,0.3,-0.28452282562587194
Oil,1d,crisis_defensive_long,4125,0,0.0,0.0,0.0
Oil,1d,crisis_risk_short,4125,9,-0.020592582315344356,0.4444444444444444,-0.1853332408380992
Oil,1d,panic_reversal,4125,0,0.0,0.0,0.0
Crypto_Bitcoin,1d,risk_on_momentum,4125,179,0.01880646762256943,0.5307262569832403,3.366357704439928
Crypto_Bitcoin,1d,risk_on_pullback,4125,15,-0.007498552486221011,0.4666666666666667,-0.11247828729331516
Crypto_Bitcoin,1d,risk_off_short,4125,79,0.00852615212440188,0.4177215189873418,0.6735660178277485
Crypto_Bitcoin,1d,credit_stress_short,4125,61,-0.004006201923293692,0.3770491803278688,-0.24437831732091525
Crypto_Bitcoin,1d,defensive_long,4125,0,0.0,0.0,0.0
Crypto_Bitcoin,1d,range_reversion,4125,26,-0.007450954504148293,0.46153846153846156,-0.1937248171078556
Crypto_Bitcoin,1d,rsi_reversion,4125,34,0.005042781247269253,0.5294117647058824,0.17145456240715462
Crypto_Bitcoin,1d,crisis_defensive_long,4125,0,0.0,0.0,0.0
Crypto_Bitcoin,1d,crisis_risk_short,4125,11,-0.03204683992265299,0.18181818181818182,-0.35251523914918287
Crypto_Bitcoin,1d,panic_reversal,4125,0,0.0,0.0,0.0
