ts,open,high,low,close,volume,wap,count
2026-05-03T07:00:00+00:00,78271.0,78447.25,78247.0,78366.75,-1.0,-1.0,-1
2026-05-03T08:00:00+00:00,78366.75,78476.5,78366.5,78399.0,-1.0,-1.0,-1
2026-05-03T09:00:00+00:00,78399.0,78596.0,78351.25,78527.5,-1.0,-1.0,-1
2026-05-03T10:00:00+00:00,78527.5,78527.5,78406.75,78407.0,-1.0,-1.0,-1
2026-05-03T11:00:00+00:00,78407.0,78829.5,78383.5,78657.5,-1.0,-1.0,-1
2026-05-03T12:00:00+00:00,78657.5,78848.0,78657.25,78737.0,-1.0,-1.0,-1
2026-05-03T13:00:00+00:00,78737.0,78755.25,78591.75,78662.75,-1.0,-1.0,-1
2026-05-03T14:00:00+00:00,78662.75,78763.0,78608.75,78746.25,-1.0,-1.0,-1
2026-05-03T15:00:00+00:00,78746.25,78788.0,78629.25,78648.5,-1.0,-1.0,-1
2026-05-03T16:00:00+00:00,78648.5,78789.25,78595.25,78676.0,-1.0,-1.0,-1
2026-05-03T17:00:00+00:00,78676.0,78802.5,78566.75,78732.0,-1.0,-1.0,-1
2026-05-03T18:00:00+00:00,78732.0,78737.5,78625.25,78735.5,-1.0,-1.0,-1
2026-05-03T19:00:00+00:00,78735.5,78843.25,78674.0,78762.25,-1.0,-1.0,-1
2026-05-03T20:00:00+00:00,78762.25,79225.0,78724.25,78893.0,-1.0,-1.0,-1
2026-05-03T21:00:00+00:00,78893.0,79046.5,78655.0,78823.25,-1.0,-1.0,-1
2026-05-03T22:00:00+00:00,78823.25,79447.5,78816.25,79163.25,-1.0,-1.0,-1
2026-05-03T23:00:00+00:00,79163.25,79278.75,78500.25,78554.0,-1.0,-1.0,-1
2026-05-04T00:00:00+00:00,78554.0,78554.0,78277.5,78535.0,-1.0,-1.0,-1
2026-05-04T01:00:00+00:00,78535.0,79757.75,78411.75,79753.75,-1.0,-1.0,-1
2026-05-04T02:00:00+00:00,79753.75,80393.5,79527.0,80167.25,-1.0,-1.0,-1
2026-05-04T03:00:00+00:00,80167.25,80400.0,79915.0,80300.0,-1.0,-1.0,-1
2026-05-04T04:00:00+00:00,80300.0,80592.75,80208.75,80319.75,-1.0,-1.0,-1
2026-05-04T05:00:00+00:00,80319.75,80355.25,79950.0,80016.75,-1.0,-1.0,-1
2026-05-04T06:00:00+00:00,80016.75,80016.75,79486.0,79866.75,-1.0,-1.0,-1
2026-05-04T07:00:00+00:00,79866.75,79927.5,79675.25,79676.5,-1.0,-1.0,-1
2026-05-04T08:00:00+00:00,79676.5,79776.5,79605.0,79703.75,-1.0,-1.0,-1
2026-05-04T09:00:00+00:00,79703.75,79907.5,79647.0,79834.0,-1.0,-1.0,-1
2026-05-04T10:00:00+00:00,79834.0,79842.0,78178.25,78935.5,-1.0,-1.0,-1
2026-05-04T11:00:00+00:00,78935.5,79117.5,78680.0,78797.75,-1.0,-1.0,-1
2026-05-04T12:00:00+00:00,78797.75,79005.0,78709.75,78856.25,-1.0,-1.0,-1
2026-05-04T13:00:00+00:00,78856.25,79109.75,78566.0,78786.25,-1.0,-1.0,-1
2026-05-04T14:00:00+00:00,78786.25,80550.5,78502.25,80216.25,-1.0,-1.0,-1
2026-05-04T15:00:00+00:00,80216.25,80367.5,79342.0,80034.75,-1.0,-1.0,-1
2026-05-04T16:00:00+00:00,80034.75,80400.75,79654.25,80037.0,-1.0,-1.0,-1
2026-05-04T17:00:00+00:00,80037.0,80705.5,80028.75,80394.25,-1.0,-1.0,-1
2026-05-04T18:00:00+00:00,80394.25,80431.75,80049.25,80112.0,-1.0,-1.0,-1
2026-05-04T19:00:00+00:00,80112.0,80133.0,79886.5,80037.25,-1.0,-1.0,-1
2026-05-04T20:01:00+00:00,79983.5,80145.0,79900.25,79945.0,-1.0,-1.0,-1
2026-05-04T21:00:00+00:00,79945.0,80386.0,79944.75,80260.75,-1.0,-1.0,-1
2026-05-04T22:00:00+00:00,80260.75,80382.25,80063.0,80073.75,-1.0,-1.0,-1
2026-05-04T23:00:00+00:00,80073.75,80073.75,79756.75,79837.0,-1.0,-1.0,-1
2026-05-05T00:00:00+00:00,79837.0,80179.5,79802.75,80150.0,-1.0,-1.0,-1
2026-05-05T01:00:00+00:00,80150.0,80356.0,80064.75,80325.0,-1.0,-1.0,-1
2026-05-05T02:00:00+00:00,80325.0,80888.0,80304.75,80549.75,-1.0,-1.0,-1
2026-05-05T03:00:00+00:00,80549.75,81076.75,80470.0,80879.75,-1.0,-1.0,-1
2026-05-05T04:00:00+00:00,80879.75,80967.0,80721.25,80893.5,-1.0,-1.0,-1
2026-05-05T05:00:00+00:00,80893.5,81317.25,80836.0,80966.0,-1.0,-1.0,-1
2026-05-05T06:00:00+00:00,80966.0,81008.75,80797.5,80953.5,-1.0,-1.0,-1
2026-05-05T07:00:00+00:00,80953.5,81130.75,80845.5,80863.75,-1.0,-1.0,-1
2026-05-05T08:00:00+00:00,80863.75,80877.5,80700.25,80791.25,-1.0,-1.0,-1
2026-05-05T09:00:00+00:00,80791.25,80791.25,80532.5,80580.25,-1.0,-1.0,-1
2026-05-05T10:00:00+00:00,80580.25,80826.25,80542.75,80814.5,-1.0,-1.0,-1
2026-05-05T11:00:00+00:00,80814.5,81118.75,80792.0,81018.25,-1.0,-1.0,-1
2026-05-05T12:00:00+00:00,81018.25,81307.0,80932.5,81295.0,-1.0,-1.0,-1
2026-05-05T13:00:00+00:00,81295.0,81726.25,81202.25,81351.25,-1.0,-1.0,-1
2026-05-05T14:00:00+00:00,81351.25,81507.75,80945.75,81350.0,-1.0,-1.0,-1
2026-05-05T15:00:00+00:00,81350.0,81694.5,81249.5,81547.5,-1.0,-1.0,-1
2026-05-05T16:00:00+00:00,81547.5,81609.75,81072.75,81288.5,-1.0,-1.0,-1
2026-05-05T17:00:00+00:00,81288.5,81456.0,81209.5,81265.75,-1.0,-1.0,-1
2026-05-05T18:00:00+00:00,81265.75,81595.25,81265.5,81519.25,-1.0,-1.0,-1
2026-05-05T19:00:00+00:00,81519.25,81676.0,81413.75,81612.0,-1.0,-1.0,-1
2026-05-05T20:01:00+00:00,81642.0,81782.75,81560.0,81653.0,-1.0,-1.0,-1
2026-05-05T21:00:00+00:00,81653.0,81789.5,81325.25,81411.75,-1.0,-1.0,-1
2026-05-05T22:00:00+00:00,81411.75,81599.5,80833.0,81114.25,-1.0,-1.0,-1
2026-05-05T23:00:00+00:00,81114.25,81205.0,80790.5,80918.75,-1.0,-1.0,-1
2026-05-06T00:00:00+00:00,80918.75,81274.25,80702.5,81020.25,-1.0,-1.0,-1
2026-05-06T01:00:00+00:00,81020.25,81502.25,80990.75,81411.5,-1.0,-1.0,-1
2026-05-06T02:00:00+00:00,81411.5,81419.5,81043.5,81352.5,-1.0,-1.0,-1
2026-05-06T03:00:00+00:00,81352.5,81744.75,81352.25,81573.25,-1.0,-1.0,-1
2026-05-06T04:00:00+00:00,81573.25,81620.0,81270.5,81317.25,-1.0,-1.0,-1
2026-05-06T05:00:00+00:00,81317.25,81320.0,81054.0,81295.0,-1.0,-1.0,-1
2026-05-06T06:00:00+00:00,81295.0,81506.0,81223.75,81485.25,-1.0,-1.0,-1
2026-05-06T07:00:00+00:00,81485.25,81594.75,81320.0,81355.25,-1.0,-1.0,-1
2026-05-06T08:00:00+00:00,81355.25,81967.0,81322.75,81941.25,-1.0,-1.0,-1
2026-05-06T09:00:00+00:00,81941.25,82050.0,81697.0,81983.5,-1.0,-1.0,-1
2026-05-06T10:00:00+00:00,81983.5,82376.75,81961.75,82283.25,-1.0,-1.0,-1
2026-05-06T11:00:00+00:00,82283.25,82808.25,82237.25,82521.0,-1.0,-1.0,-1
2026-05-06T12:00:00+00:00,82521.0,82521.0,82167.75,82215.5,-1.0,-1.0,-1
2026-05-06T13:00:00+00:00,82215.5,82215.5,81596.0,81666.0,-1.0,-1.0,-1
2026-05-06T14:00:00+00:00,81666.0,81961.75,81144.5,81513.75,-1.0,-1.0,-1
2026-05-06T15:00:00+00:00,81513.75,81804.0,81317.0,81694.75,-1.0,-1.0,-1
2026-05-06T16:00:00+00:00,81694.75,81883.75,81428.5,81610.0,-1.0,-1.0,-1
2026-05-06T17:00:00+00:00,81610.0,81705.25,81387.25,81454.0,-1.0,-1.0,-1
2026-05-06T18:00:00+00:00,81454.0,81546.25,81272.25,81347.5,-1.0,-1.0,-1
2026-05-06T19:00:00+00:00,81347.5,81497.0,81208.5,81468.0,-1.0,-1.0,-1
2026-05-06T20:01:00+00:00,81468.0,81698.25,81312.5,81406.75,-1.0,-1.0,-1
2026-05-06T21:00:00+00:00,81406.75,81608.25,81326.25,81536.0,-1.0,-1.0,-1
2026-05-06T22:00:00+00:00,81536.0,81536.0,81245.0,81355.25,-1.0,-1.0,-1
2026-05-06T23:00:00+00:00,81355.25,81655.25,81011.75,81438.5,-1.0,-1.0,-1
2026-05-07T00:00:00+00:00,81438.5,81807.25,80988.75,81018.0,-1.0,-1.0,-1
2026-05-07T01:00:00+00:00,81018.0,81272.75,80857.5,81172.5,-1.0,-1.0,-1
2026-05-07T02:00:00+00:00,81172.5,81172.5,80888.75,81100.0,-1.0,-1.0,-1
2026-05-07T03:00:00+00:00,81100.0,81100.0,80850.75,80851.0,-1.0,-1.0,-1
2026-05-07T04:00:00+00:00,80851.0,80978.75,80735.0,80956.25,-1.0,-1.0,-1
2026-05-07T05:00:00+00:00,80956.25,81153.25,80956.0,81080.0,-1.0,-1.0,-1
2026-05-07T06:00:00+00:00,81080.0,81438.25,80884.25,81438.25,-1.0,-1.0,-1
2026-05-07T07:00:00+00:00,81438.25,81708.75,81392.0,81519.75,-1.0,-1.0,-1
2026-05-07T08:00:00+00:00,81519.75,81577.25,81195.25,81215.25,-1.0,-1.0,-1
2026-05-07T09:00:00+00:00,81215.25,81215.25,80851.0,80932.25,-1.0,-1.0,-1
2026-05-07T10:00:00+00:00,80932.25,80983.5,80558.0,80833.25,-1.0,-1.0,-1
2026-05-07T11:00:00+00:00,80833.25,81036.75,80784.25,80859.25,-1.0,-1.0,-1
2026-05-07T12:00:00+00:00,80859.25,81195.75,80837.75,81173.0,-1.0,-1.0,-1
2026-05-07T13:00:00+00:00,81173.0,81173.0,80244.5,80501.5,-1.0,-1.0,-1
2026-05-07T14:00:00+00:00,80501.5,80678.0,80038.0,80152.75,-1.0,-1.0,-1
2026-05-07T15:00:00+00:00,80152.75,80263.75,79696.75,79875.25,-1.0,-1.0,-1
2026-05-07T16:00:00+00:00,79875.25,80001.75,79685.25,79780.5,-1.0,-1.0,-1
2026-05-07T17:00:00+00:00,79780.5,80131.0,79500.0,80090.5,-1.0,-1.0,-1
2026-05-07T18:00:00+00:00,80090.5,80262.0,79999.75,80206.5,-1.0,-1.0,-1
2026-05-07T19:00:00+00:00,80206.5,80206.5,79930.0,80122.0,-1.0,-1.0,-1
2026-05-07T20:01:00+00:00,80154.25,80362.5,79856.75,79859.25,-1.0,-1.0,-1
2026-05-07T21:00:00+00:00,79859.25,79925.5,79647.75,79718.0,-1.0,-1.0,-1
2026-05-07T22:00:00+00:00,79718.0,80003.0,79569.75,79912.75,-1.0,-1.0,-1
2026-05-07T23:00:00+00:00,79912.75,80050.75,79858.5,80009.0,-1.0,-1.0,-1
2026-05-08T00:00:00+00:00,80009.0,80199.75,79737.0,79821.0,-1.0,-1.0,-1
2026-05-08T01:00:00+00:00,79821.0,79931.0,79543.5,79645.25,-1.0,-1.0,-1
2026-05-08T02:00:00+00:00,79645.25,79645.25,79034.25,79306.25,-1.0,-1.0,-1
2026-05-08T03:00:00+00:00,79306.25,79617.25,79045.75,79561.75,-1.0,-1.0,-1
2026-05-08T04:00:00+00:00,79561.75,79718.75,79506.0,79651.0,-1.0,-1.0,-1
