market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
SPY/USD,1h,risk_on_momentum_fast,1286,1,0.001230420688918122,1.0,0.001230420688918122
SPY/USD,1h,risk_on_pullback_slow,1286,1,0.014624072952659129,1.0,0.014624072952659129
SPY/USD,1h,bear_equity_short_hedge,1286,1,-0.016224072952659128,0.0,-0.016224072952659128
SPY/USD,1h,bear_failed_rally_short,1286,1,-0.002830420688918122,0.0,-0.002830420688918122
SPY/USD,1h,gold_defensive_long,1286,0,0.0,0.0,0.0
SPY/USD,1h,sideways_range_reversion,1286,20,0.002756363095748771,0.6,0.05512726191497542
SPY/USD,1h,sideways_breakout_failure,1286,0,0.0,0.0,0.0
SPY/USD,1h,sideways_microtrend_carry,1286,21,-0.0025997316627621664,0.42857142857142855,-0.05459436491800549
SPY/USD,1h,crisis_equity_tail_short,1286,1,-0.016224072952659128,0.0,-0.016224072952659128
SPY/USD,1h,crisis_gold_safehaven,1286,0,0.0,0.0,0.0
SPY/USD,1h,crisis_relief_rebound,1286,1,0.001230420688918122,1.0,0.001230420688918122
QQQ/USD,1h,risk_on_momentum_fast,2754,1,-0.005797554065367616,0.0,-0.005797554065367616
QQQ/USD,1h,risk_on_pullback_slow,2754,1,-0.0038381860752581868,0.0,-0.0038381860752581868
QQQ/USD,1h,bear_equity_short_hedge,2754,1,0.002238186075258187,1.0,0.002238186075258187
QQQ/USD,1h,bear_failed_rally_short,2754,1,0.004197554065367615,1.0,0.004197554065367615
QQQ/USD,1h,gold_defensive_long,2754,0,0.0,0.0,0.0
QQQ/USD,1h,sideways_range_reversion,2754,47,-0.003256561845574667,0.425531914893617,-0.15305840674200935
QQQ/USD,1h,sideways_breakout_failure,2754,0,0.0,0.0,0.0
QQQ/USD,1h,sideways_microtrend_carry,2754,48,0.0004835101226429023,0.5625,0.02320848588685931
QQQ/USD,1h,crisis_equity_tail_short,2754,1,0.002238186075258187,1.0,0.002238186075258187
QQQ/USD,1h,crisis_gold_safehaven,2754,0,0.0,0.0,0.0
QQQ/USD,1h,crisis_relief_rebound,2754,1,-0.005797554065367616,0.0,-0.005797554065367616
IWM/USD,1h,risk_on_momentum_fast,1286,1,0.0013700731768863336,1.0,0.0013700731768863336
IWM/USD,1h,risk_on_pullback_slow,1286,1,0.02185960131213718,1.0,0.02185960131213718
IWM/USD,1h,bear_equity_short_hedge,1286,1,-0.023459601312137177,0.0,-0.023459601312137177
IWM/USD,1h,bear_failed_rally_short,1286,1,-0.0029700731768863334,0.0,-0.0029700731768863334
IWM/USD,1h,gold_defensive_long,1286,0,0.0,0.0,0.0
IWM/USD,1h,sideways_range_reversion,1286,14,0.006111483085117338,0.7142857142857143,0.08556076319164273
IWM/USD,1h,sideways_breakout_failure,1286,0,0.0,0.0,0.0
IWM/USD,1h,sideways_microtrend_carry,1286,16,-0.004771228892268237,0.375,-0.0763396622762918
IWM/USD,1h,crisis_equity_tail_short,1286,1,-0.023459601312137177,0.0,-0.023459601312137177
IWM/USD,1h,crisis_gold_safehaven,1286,0,0.0,0.0,0.0
IWM/USD,1h,crisis_relief_rebound,1286,1,0.0013700731768863336,1.0,0.0013700731768863336
DIA/USD,1h,risk_on_momentum_fast,1286,1,0.0026088142196251337,1.0,0.0026088142196251337
DIA/USD,1h,risk_on_pullback_slow,1286,1,0.016171025079133285,1.0,0.016171025079133285
