market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
DIA/USD,1d,bull_carry_h12_sl040_tp12,6559,318,0.00410722335984693,0.6132075471698113,1.3060970284313238
DIA/USD,1d,bull_carry_h12_sl040_tp14,6559,318,0.004110514652491553,0.6132075471698113,1.3071436594923138
DIA/USD,1d,bull_carry_h12_sl040_tp16,6559,318,0.004110514652491553,0.6132075471698113,1.3071436594923138
DIA/USD,1d,bear_carry_h20_sl048_tp12,6559,94,0.006941756157367391,0.5425531914893617,0.6525250787925347
DIA/USD,1d,bear_carry_h20_sl048_tp14,6559,94,0.00692979195653949,0.5425531914893617,0.6514004439147121
DIA/USD,1d,bear_carry_h20_sl048_tp16,6559,94,0.007142557913986296,0.5425531914893617,0.6714004439147119
DIA/USD,1d,bear_carry_h20_sl049_tp12,6559,94,0.007020417366455678,0.5425531914893617,0.6599192324468337
DIA/USD,1d,bear_carry_h20_sl049_tp14,6559,94,0.007008453165627777,0.5425531914893617,0.658794597569011
DIA/USD,1d,bear_carry_h20_sl049_tp16,6559,94,0.007221219123074584,0.5425531914893617,0.6787945975690108
DIA/USD,1d,bear_carry_h20_sl0495_tp12,6559,94,0.00684488545156208,0.5425531914893617,0.6434192324468355
DIA/USD,1d,bear_carry_h20_sl0495_tp14,6559,94,0.00683292125073418,0.5425531914893617,0.642294597569013
DIA/USD,1d,bear_carry_h20_sl0495_tp16,6559,94,0.007045687208180986,0.5425531914893617,0.6622945975690127
DIA/USD,1d,bear_carry_h20_sl050_tp12,6559,94,0.006669353536668444,0.5425531914893617,0.6269192324468338
DIA/USD,1d,bear_carry_h20_sl050_tp14,6559,94,0.006657389335840544,0.5425531914893617,0.6257945975690111
DIA/USD,1d,bear_carry_h20_sl050_tp16,6559,94,0.0068701552932873495,0.5425531914893617,0.6457945975690108
DIA/USD,1d,sideways_carry_h8_sl040_tp12,6559,342,0.002469308122230581,0.5760233918128655,0.8445033778028588
DIA/USD,1d,sideways_carry_h8_sl040_tp14,6559,342,0.002527787654394324,0.5760233918128655,0.8645033778028588
DIA/USD,1d,sideways_carry_h8_sl040_tp16,6559,342,0.0024991392185751255,0.5760233918128655,0.8547056127526929
DIA/USD,1d,crisis_carry_h8_sl048_tp12,6559,37,0.005011838204176031,0.6216216216216216,0.18543801355451317
DIA/USD,1d,crisis_carry_h8_sl048_tp14,6559,37,0.005011838204176031,0.6216216216216216,0.18543801355451317
DIA/USD,1d,crisis_carry_h8_sl048_tp16,6559,37,0.005011838204176031,0.6216216216216216,0.18543801355451317
DIA/USD,1d,crisis_carry_h8_sl049_tp12,6559,37,0.004795621987959809,0.6216216216216216,0.17743801355451294
DIA/USD,1d,crisis_carry_h8_sl049_tp14,6559,37,0.004795621987959809,0.6216216216216216,0.17743801355451294
DIA/USD,1d,crisis_carry_h8_sl049_tp16,6559,37,0.004795621987959809,0.6216216216216216,0.17743801355451294
DIA/USD,1d,crisis_carry_h8_sl0495_tp12,6559,37,0.004687513879851716,0.6216216216216216,0.1734380135545135
DIA/USD,1d,crisis_carry_h8_sl0495_tp14,6559,37,0.004687513879851716,0.6216216216216216,0.1734380135545135
DIA/USD,1d,crisis_carry_h8_sl0495_tp16,6559,37,0.004687513879851716,0.6216216216216216,0.1734380135545135
DIA/USD,1d,crisis_carry_h8_sl050_tp12,6559,37,0.004579405771743599,0.6216216216216216,0.16943801355451316
DIA/USD,1d,crisis_carry_h8_sl050_tp14,6559,37,0.004579405771743599,0.6216216216216216,0.16943801355451316
DIA/USD,1d,crisis_carry_h8_sl050_tp16,6559,37,0.004579405771743599,0.6216216216216216,0.16943801355451316
EEM/USD,1d,bull_carry_h12_sl040_tp12,5737,280,0.002545893607827512,0.5428571428571428,0.7128502101917034
EEM/USD,1d,bull_carry_h12_sl040_tp14,5737,280,0.002545893607827512,0.5428571428571428,0.7128502101917034
EEM/USD,1d,bull_carry_h12_sl040_tp16,5737,280,0.002545893607827512,0.5428571428571428,0.7128502101917034
EEM/USD,1d,bear_carry_h20_sl048_tp12,5737,66,0.015164845695910862,0.5,1.0008798159301169
EEM/USD,1d,bear_carry_h20_sl048_tp14,5737,66,0.016026383020031478,0.5,1.0577412793220775
EEM/USD,1d,bear_carry_h20_sl048_tp16,5737,66,0.01667750159045035,0.5,1.100715104969723
EEM/USD,1d,bear_carry_h20_sl049_tp12,5737,66,0.014786057817122973,0.5,0.9758798159301163
EEM/USD,1d,bear_carry_h20_sl049_tp14,5737,66,0.015647595141243593,0.5,1.0327412793220772
EEM/USD,1d,bear_carry_h20_sl049_tp16,5737,66,0.016298713711662464,0.5,1.0757151049697227
EEM/USD,1d,bear_carry_h20_sl0495_tp12,5737,66,0.014596663877729068,0.5,0.9633798159301185
EEM/USD,1d,bear_carry_h20_sl0495_tp14,5737,66,0.015458201201849688,0.5,1.0202412793220794
EEM/USD,1d,bear_carry_h20_sl0495_tp16,5737,66,0.01610931977226856,0.5,1.063215104969725
EEM/USD,1d,bear_carry_h20_sl050_tp12,5737,66,0.014407269938335096,0.5,0.9508798159301163
EEM/USD,1d,bear_carry_h20_sl050_tp14,5737,66,0.015268807262455712,0.5,1.007741279322077
EEM/USD,1d,bear_carry_h20_sl050_tp16,5737,66,0.015919925832874583,0.5,1.0507151049697225
EEM/USD,1d,sideways_carry_h8_sl040_tp12,5737,296,0.008419523837039528,0.581081081081081,2.4921790557637
EEM/USD,1d,sideways_carry_h8_sl040_tp14,5737,296,0.008487091404607095,0.581081081081081,2.5121790557637
EEM/USD,1d,sideways_carry_h8_sl040_tp16,5737,296,0.008494729455300457,0.581081081081081,2.514439918768935
EEM/USD,1d,crisis_carry_h8_sl048_tp12,5737,25,0.010202333257685804,0.56,0.2550583314421451
EEM/USD,1d,crisis_carry_h8_sl048_tp14,5737,25,0.011802333257685808,0.56,0.2950583314421452
EEM/USD,1d,crisis_carry_h8_sl048_tp16,5737,25,0.013048452042774954,0.56,0.32621130106937385
EEM/USD,1d,crisis_carry_h8_sl049_tp12,5737,25,0.0098823332576858,0.56,0.247058331442145
EEM/USD,1d,crisis_carry_h8_sl049_tp14,5737,25,0.011482333257685804,0.56,0.2870583314421451
EEM/USD,1d,crisis_carry_h8_sl049_tp16,5737,25,0.01272845204277495,0.56,0.31821130106937373
EEM/USD,1d,crisis_carry_h8_sl0495_tp12,5737,25,0.009722333257685819,0.56,0.24305833144214545
EEM/USD,1d,crisis_carry_h8_sl0495_tp14,5737,25,0.011322333257685821,0.56,0.28305833144214554
EEM/USD,1d,crisis_carry_h8_sl0495_tp16,5737,25,0.012568452042774967,0.56,0.31421130106937417
EEM/USD,1d,crisis_carry_h8_sl050_tp12,5737,25,0.0095623332576858,0.56,0.239058331442145
EEM/USD,1d,crisis_carry_h8_sl050_tp14,5737,25,0.011162333257685803,0.56,0.2790583314421451
EEM/USD,1d,crisis_carry_h8_sl050_tp16,5737,25,0.012408452042774949,0.56,0.3102113010693737
EFA/USD,1d,bull_carry_h12_sl040_tp12,6143,295,0.002957231678905275,0.5966101694915255,0.8723833452770562
EFA/USD,1d,bull_carry_h12_sl040_tp14,6143,295,0.0029828657801115625,0.5966101694915255,0.879945405132911
EFA/USD,1d,bull_carry_h12_sl040_tp16,6143,295,0.0029828657801115625,0.5966101694915255,0.879945405132911
EFA/USD,1d,bear_carry_h20_sl048_tp12,6143,81,0.010340020004206966,0.5432098765432098,0.8375416203407643
EFA/USD,1d,bear_carry_h20_sl048_tp14,6143,81,0.010335256156856897,0.5432098765432098,0.8371557487054087
EFA/USD,1d,bear_carry_h20_sl048_tp16,6143,81,0.010697996377151327,0.5432098765432098,0.8665377065492574
EFA/USD,1d,bear_carry_h20_sl049_tp12,6143,81,0.00995730395482426,0.5432098765432098,0.806541620340765
EFA/USD,1d,bear_carry_h20_sl049_tp14,6143,81,0.00995254010747419,0.5432098765432098,0.8061557487054094
EFA/USD,1d,bear_carry_h20_sl049_tp16,6143,81,0.010315280327768619,0.5432098765432098,0.8355377065492582
EFA/USD,1d,bear_carry_h20_sl0495_tp12,6143,81,0.009765945930132924,0.5432098765432098,0.7910416203407667
EFA/USD,1d,bear_carry_h20_sl0495_tp14,6143,81,0.009761182082782854,0.5432098765432098,0.7906557487054111
EFA/USD,1d,bear_carry_h20_sl0495_tp16,6143,81,0.010123922303077282,0.5432098765432098,0.8200377065492599
EFA/USD,1d,bear_carry_h20_sl050_tp12,6143,81,0.009574587905441547,0.5432098765432098,0.7755416203407653
EFA/USD,1d,bear_carry_h20_sl050_tp14,6143,81,0.009569824058091475,0.5432098765432098,0.7751557487054095
EFA/USD,1d,bear_carry_h20_sl050_tp16,6143,81,0.009932564278385904,0.5432098765432098,0.8045377065492583
EFA/USD,1d,sideways_carry_h8_sl040_tp12,6143,312,0.004708791512229841,0.5897435897435898,1.4691429518157104
EFA/USD,1d,sideways_carry_h8_sl040_tp14,6143,312,0.004708791512229841,0.5897435897435898,1.4691429518157104
