schema_version,run_id,recipe_id,variant_id,market,timeframe,trade_id,open_date,close_date,open_session_date,source_anchor,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,source_ticker_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,direction,direction_sign,entry_close,exit_close,gross_return,roundtrip_cost,profit_ratio_net,year_fold,root_lookup_status
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:339,2011-01-06T13:30:00+00:00,2011-01-06T16:30:00+00:00,2011-01-06,^IXIC,Bull,0.9797225384,0.444,17.399999618530273,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2269.75,2268.5,-0.0005507214450930498,0.001,-0.0015507214450930498,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:626,2011-01-11T16:30:00+00:00,2011-01-11T19:30:00+00:00,2011-01-11,^IXIC,Bull,0.9797225384,0.333,16.889999389648438,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2284.5,2281.25,-0.0014226307725979659,0.001,-0.002422630772597966,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:708,2011-01-12T13:45:00+00:00,2011-01-12T16:45:00+00:00,2011-01-12,^IXIC,Bull,0.9797225384,0.444,16.239999771118164,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2293.5,2295.25,0.000763025942882134,0.001,-0.00023697405711786603,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:1606,2011-01-26T13:30:00+00:00,2011-01-26T16:30:00+00:00,2011-01-26,^IXIC,Bull,0.9797225384,0.333,16.639999389648438,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2303.75,2306.0,0.0009766684753120813,0.001,-2.333152468791868e-05,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:2340,2011-02-07T13:00:00+00:00,2011-02-07T16:00:00+00:00,2011-02-07,^IXIC,Bull,0.9797225384,0.333,16.280000686645508,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2336.5,2352.25,0.006740851701262596,0.001,0.005740851701262596,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:3716,2011-02-28T16:30:00+00:00,2011-02-28T19:30:00+00:00,2011-02-28,^IXIC,Bull,0.9797225384,0.333,18.350000381469727,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2347.0,2340.5,-0.0027694929697485993,0.001,-0.0037694929697485993,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:3795,2011-03-01T13:00:00+00:00,2011-03-01T16:00:00+00:00,2011-03-01,^IXIC,Bull,0.9797225384,0.333,21.010000228881836,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2356.25,2343.0,-0.005623342175066326,0.001,-0.006623342175066326,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:5738,2011-03-30T13:15:00+00:00,2011-03-30T16:15:00+00:00,2011-03-30,^IXIC,Bull,0.9797225384,0.333,17.709999084472656,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2328.25,2330.5,0.0009663910662514041,0.001,-3.360893374859588e-05,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:6013,2011-04-04T13:15:00+00:00,2011-04-04T16:15:00+00:00,2011-04-04,^IXIC,Bull,0.9797225384,0.444,17.5,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2340.25,2329.25,-0.004700352526439522,0.001,-0.005700352526439522,2011,source_panel_daily_asof
board-b-session-liquidity-intraday/v1,20260511T213155+0800-codex-board-b-session-liquidity-intraday-v1,SessionLiquidityIntradayV1,ny_open_pullback_reclaim,NQ/USD,15m,SessionLiquidityIntradayV1:ny_open_pullback_reclaim:NQ/USD:15m:6205,2011-04-06T14:45:00+00:00,2011-04-06T17:45:00+00:00,2011-04-06,^IXIC,Bull,0.9797225384,0.444,16.899999618530273,component_available_from_205047_not_consumed_in_price_root_rows,SessionLiquidityExpansion,WindowMomentumContinuation,session_liquidity_intraday,SessionLiquidityIntradayV1:ny_open_pullback_reclaim,Bull -> SessionLiquidityExpansion -> WindowMomentumContinuation -> SessionLiquidityIntradayV1:ny_open_pullback_reclaim,board-b-session-liquidity-intraday/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_session_liquidity_branch_rc_spa_fails,long,1,2332.5,2322.0,-0.004501607717041778,0.001,-0.005501607717041778,2011,source_panel_daily_asof
