timestamp_ms,iso_ts,open,high,low,close,volume
1511341200000,2017-11-22T09:00:00+00:00,0.012,0.012,0.00119,0.00121,7306.89
1511344800000,2017-11-22T10:00:00+00:00,0.0012099,0.0013491,0.0012018,0.001278,23013.51
1511348400000,2017-11-22T11:00:00+00:00,0.001278,0.0012849,0.0012401,0.0012783,80289.22
1511352000000,2017-11-22T12:00:00+00:00,0.0012848,0.0012943,0.0012626,0.0012755,87748.81
1511355600000,2017-11-22T13:00:00+00:00,0.0012755,0.0013249,0.0012755,0.0013049,82267.48
1511359200000,2017-11-22T14:00:00+00:00,0.0012924,0.0013049,0.0012405,0.0012775,60708.11
1511362800000,2017-11-22T15:00:00+00:00,0.001265,0.001288,0.0012021,0.0012021,74603.9
1511366400000,2017-11-22T16:00:00+00:00,0.0012022,0.0012448,0.0012022,0.0012309,84650.54
1511370000000,2017-11-22T17:00:00+00:00,0.0012308,0.001287,0.0012101,0.00123,30349.38
1511373600000,2017-11-22T18:00:00+00:00,0.0012799,0.00133,0.001101,0.0011603,21892.45
1511377200000,2017-11-22T19:00:00+00:00,0.0011604,0.0012711,0.001,0.001051,17510.94
1511380800000,2017-11-22T20:00:00+00:00,0.0010849,0.001145,0.00099,0.001055,12372.28
1511384400000,2017-11-22T21:00:00+00:00,0.001055,0.001055,0.000975,0.0010094,25108.68
1511388000000,2017-11-22T22:00:00+00:00,0.0010094,0.00108,0.0009901,0.0010421,23539.32
1511391600000,2017-11-22T23:00:00+00:00,0.0010441,0.0010958,0.0010421,0.0010451,25179.98
1511395200000,2017-11-23T00:00:00+00:00,0.0010451,0.0010964,0.0010451,0.0010866,24909.09
1511398800000,2017-11-23T01:00:00+00:00,0.0010673,0.0010859,0.000975,0.00102,22267.52
1511402400000,2017-11-23T02:00:00+00:00,0.00102,0.00108,0.0009933,0.001015,12829.21
1511406000000,2017-11-23T03:00:00+00:00,0.0010082,0.0010293,0.0009633,0.0009876,30694.28
1511409600000,2017-11-23T04:00:00+00:00,0.0009876,0.0010199,0.000943,0.0010013,19872.83
1511413200000,2017-11-23T05:00:00+00:00,0.00102,0.0010259,0.00094,0.0010101,29164.55
1511416800000,2017-11-23T06:00:00+00:00,0.00101,0.0010191,0.000998,0.000998,18561.01
1511420400000,2017-11-23T07:00:00+00:00,0.000999,0.0010078,0.00097,0.0009908,13660.57
1511424000000,2017-11-23T08:00:00+00:00,0.0009907,0.001005,0.0009805,0.0010006,15045.94
