ts,instrument,timeframe,market_context,asset_ret_5,asset_ret_20,asset_ret_60,asset_vol_20,asset_vol_60,asset_drawdown_60,spy_ret_20,tlt_ret_20,uup_ret_20,gld_ret_20,dbc_ret_20,hyg_lqd_ratio_ret_20,qqq_spy_ratio_ret_20,iwm_spy_ratio_ret_20,eth_btc_ratio_ret_20,vix_level,vix_chg_20,vix3m_vix_ratio,future_ret_label_only,future_range_label_only,root_label,split,latent_state,latent_state_0,latent_state_1,latent_state_2,latent_state_3,latent_state_4,latent_state_5,p_bull,p_bear,p_sideways,state_entropy,state_confidence,posterior_confidence,state_self_transition_prob,state_run_length
2026-01-20 00:00:00+00:00,BTC-USD,1d,crypto_btc,-0.078798485084425,0.009123932441402971,0.037146014063608845,0.0192349926808699,0.018892562666545886,-0.08891449101850457,-0.006384731303286095,-0.005868497441719356,0.006637133456985467,0.09826267042988057,0.04887529988051842,0.005731130093548864,-0.003841389701899997,0.0709587793681622,-0.019774137853817653,20.09000015258789,0.2955108993435487,1.0592334756107171,-0.23064441196743068,0.3034934016855931,Crisis,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.2734204446986499,0.836218741412476,3
2026-01-20 00:00:00+00:00,ETH-USD,1d,crypto_eth,-0.1221774969181686,-0.010650205412414238,0.05962032274717721,0.031026078190331777,0.02935588493383559,-0.12493341068852326,-0.006384731303286095,-0.005868497441719356,0.006637133456985467,0.09826267042988057,0.04887529988051842,0.005731130093548864,-0.003841389701899997,0.0709587793681622,-0.019774137853817653,20.09000015258789,0.2955108993435487,1.0592334756107171,-0.33327903449966456,0.40895404541542374,Crisis,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.2586496085503156,0.836218741412476,3
2026-01-20 00:00:00+00:00,IWM,1d,us_small_cap_equity,-0.011096735406876057,0.06457404806487688,0.11176811424736943,0.006496357242595664,0.007690712349459517,-0.011965773227327281,-0.006384731303286095,-0.005868497441719356,0.006637133456985467,0.09826267042988057,0.04887529988051842,0.005731130093548864,-0.003841389701899997,0.0709587793681622,-0.019774137853817653,20.09000015258789,0.2955108993435487,1.0592334756107171,0.01624329865612495,0.05316474914317163,UnknownOrMixed,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.2907855656757418,0.836218741412476,3
2026-01-20 00:00:00+00:00,QQQ,1d,us_growth_equity,-0.022312830418293572,-0.010226121005185718,0.03131994210042954,0.006737310299190983,0.007219216273295122,-0.030470212605697933,-0.006384731303286095,-0.005868497441719356,0.006637133456985467,0.09826267042988057,0.04887529988051842,0.005731130093548864,-0.003841389701899997,0.0709587793681622,-0.019774137853817653,20.09000015258789,0.2955108993435487,1.0592334756107171,0.010242435741113276,0.05951702673863651,UnknownOrMixed,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.28860497613600056,0.836218741412476,3
2026-01-20 00:00:00+00:00,SPY,1d,us_large_cap_equity,-0.021405065874367857,-0.006384731303286095,0.030709068805386153,0.005601983499342606,0.0051885367332993315,-0.02528912096608693,-0.006384731303286095,-0.005868497441719356,0.006637133456985467,0.09826267042988057,0.04887529988051842,0.005731130093548864,-0.003841389701899997,0.0709587793681622,-0.019774137853817653,20.09000015258789,0.2955108993435487,1.0592334756107171,0.02387232012835039,0.026373209492888555,UnknownOrMixed,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.29023838569302,0.836218741412476,3
2026-01-21 00:00:00+00:00,BTC-USD,1d,crypto_btc,-0.06652627877238615,0.007242526541000771,0.054357214217438,0.01917037547691817,0.01893314677840371,-0.07791622343405158,0.0050902576599547444,0.0017193382698845738,0.008839827952398238,0.11272654210854327,0.06030885489717086,0.002706631706921536,-0.0018885221195588803,0.07913106912043433,-0.014431753752870424,16.899999618530273,0.12260231227834417,1.14556219215082,-0.2617469773174772,0.2998734468325914,Crisis,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.291877394654784,0.836218741412476,4
2026-01-21 00:00:00+00:00,ETH-USD,1d,crypto_eth,-0.10099801157817101,-0.007189227211868321,0.073571281516986,0.031104394563121966,0.029408639134579966,-0.11202760159709546,0.0050902576599547444,0.0017193382698845738,0.008839827952398238,0.11272654210854327,0.06030885489717086,0.002706631706921536,-0.0018885221195588803,0.07913106912043433,-0.014431753752870424,16.899999618530273,0.12260231227834417,1.14556219215082,-0.3887057951981374,0.40301029891295215,Crisis,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.2773857348076727,0.836218741412476,4
2026-01-21 00:00:00+00:00,IWM,1d,us_small_cap_equity,0.007609339363668255,0.08422132678038885,0.1314153929628814,0.007404461108760845,0.008021222192181515,0.0,0.0050902576599547444,0.0017193382698845738,0.008839827952398238,0.11272654210854327,0.06030885489717086,0.002706631706921536,-0.0018885221195588803,0.07913106912043433,-0.014431753752870424,16.899999618530273,0.12260231227834417,1.14556219215082,-0.006105459979098171,0.05213040083631671,Sideways,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.30791864860529633,0.836218741412476,4
2026-01-21 00:00:00+00:00,QQQ,1d,us_growth_equity,-0.008048310528376845,0.0032017355403954895,0.04474779864601075,0.0074249192967789385,0.00740841423290984,-0.01736370649463248,0.0050902576599547444,0.0017193382698845738,0.008839827952398238,0.11272654210854327,0.06030885489717086,0.002706631706921536,-0.0018885221195588803,0.07913106912043433,-0.014431753752870424,16.899999618530273,0.12260231227834417,1.14556219215082,-0.007835531795926443,0.05872318238359068,UnknownOrMixed,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.30708816535892597,0.836218741412476,4
2026-01-21 00:00:00+00:00,SPY,1d,us_large_cap_equity,-0.009091851707624166,0.0050902576599547444,0.04218405776862699,0.006192866178775683,0.005377398506543833,-0.014039905512013395,0.0050902576599547444,0.0017193382698845738,0.008839827952398238,0.11272654210854327,0.06030885489717086,0.002706631706921536,-0.0018885221195588803,0.07913106912043433,-0.014431753752870424,16.899999618530273,0.12260231227834417,1.14556219215082,0.009756687299860012,0.02607230693358671,Sideways,test,2,0.0,0.0,1.0,0.0,0.0,0.0,0.17102007148748968,0.0569150398680231,0.20236458619741546,0.7884614273111037,0.20236458619741546,0.30862907677285273,0.836218741412476,4
