path,sha256
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/agent-material/macd-zero-line-reclaim-yfinance-yf-1h-v1.material.json,7af1da6d403c4a3c690121ef7e3fb82e849fd407975f4ac9a523c45ae1d041a5
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/agent-material/macd-signal-pullback-yfinance-yf-1h-v1.material.json,96516e02656df28726865c430d681200405dcf43ad99f13e0fe31f175b00d63b
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/data/normalized/yahoo_spy_1h.normalized.csv,996b2f744b6c9f1ca2e630916cfbb6b9d1becdca8aa8709a004d225b2fe12b77
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/agent-material/session-liquidity-yfinance-yf-1h-v1.material.json,f1f93bbf3645744c81143bb84de5e5d23cba75c266c7bf94ac4bd50d00aeb0c9
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/agent-material/macd-zero-line-reclaim-ibkr-1h-v1.material.json,a47b0c50ee3370f186e16a342e8374613ca074fa145483a68d7750a864cb9024
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/agent-material/macd-signal-pullback-ibkr-1h-v1.material.json,f3101b30ba51f132a6483140281d8dab94147edf81fde42caed4d6cd84900ee4
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/data/normalized/ibkr_spy_1h_90d.normalized.csv,24fcdb5982d442bf20a8e66a47d93a2c1f32caf6bb7173c42333d6290a33c48c
docs/experiments/actionable-regime-confidence/runs/20260512T184332+0800-codex-session-liquidity-vwap-opening-range-six-provider-aq-v1/agent-material/session-liquidity-ibkr-1h-v1.material.json,21c9f5c2d401c008fb30845e86c6780b4687a0410bec01cbe31662ca2239bb8e
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/agent-material/macd-zero-line-reclaim-tvr-btc-usd-1h-v1.material.json,1ec35afe6c2a568fa56cad20d2194f7ee8312cec9a27373f8068bbed2d4069f9
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/agent-material/macd-signal-pullback-tvr-btc-usd-1h-v1.material.json,b81ac0633a7083868c77368aed21763ea9728a7a3cb36e73fdc5997fd8529477
docs/experiments/actionable-regime-confidence/runs/20260512T193452+0800-codex-macd-momentum-branch-keyed-six-provider-aq-v1/data/normalized/tvr_btc_usd_1h.normalized.csv,907759881864aabc08c99ba56d1a5d5f459531298bc0a3c9632aab2a356d5e62
