date,open,high,low,close,volume
2026-05-01 00:00:00+00:00,76301.0,76546.1,76269.5,76404.0,960.01
2026-05-01 01:00:00+00:00,76404.0,76725.0,76398.1,76637.7,1331.883
2026-05-01 02:00:00+00:00,76637.7,76688.2,76479.6,76549.6,899.204
2026-05-01 03:00:00+00:00,76549.6,77429.4,76505.0,77078.9,5987.927
2026-05-01 04:00:00+00:00,77078.9,77169.7,76888.1,77002.8,1625.93
2026-05-01 05:00:00+00:00,77002.8,77152.2,76987.9,77130.9,768.036
2026-05-01 06:00:00+00:00,77130.9,77148.0,76835.3,76958.3,1324.867
2026-05-01 07:00:00+00:00,76958.3,77110.6,76922.0,77102.0,1618.697
2026-05-01 08:00:00+00:00,77102.0,77488.0,77005.8,77339.0,3420.802
2026-05-01 09:00:00+00:00,77339.0,77360.5,77162.9,77241.1,1418.59
2026-05-01 10:00:00+00:00,77241.1,77389.3,77101.4,77254.2,1315.944
2026-05-01 11:00:00+00:00,77254.2,77580.0,77213.1,77420.1,1832.697
2026-05-01 12:00:00+00:00,77420.1,78141.7,77355.6,77857.9,6736.336
2026-05-01 13:00:00+00:00,77857.9,78900.0,77857.8,78700.0,9648.935
2026-05-01 14:00:00+00:00,78700.0,78840.6,78009.8,78310.8,5535.431
2026-05-01 15:00:00+00:00,78310.8,78702.2,78128.6,78399.2,3747.288
2026-05-01 16:00:00+00:00,78399.2,78649.0,78108.6,78172.6,3094.336
2026-05-01 17:00:00+00:00,78172.6,78550.0,78080.0,78510.2,1795.348
2026-05-01 18:00:00+00:00,78510.2,78586.0,78328.2,78387.7,1601.631
2026-05-01 19:00:00+00:00,78387.7,78500.0,78262.0,78311.1,1086.012
2026-05-01 20:00:00+00:00,78311.1,78382.3,77703.0,77836.0,2660.039
2026-05-01 21:00:00+00:00,77836.0,78157.4,77796.6,78157.4,1235.623
2026-05-01 22:00:00+00:00,78157.4,78363.0,78085.2,78106.5,1211.447
2026-05-01 23:00:00+00:00,78106.5,78202.0,77983.0,78189.3,793.307
2026-05-02 00:00:00+00:00,78189.3,78346.9,78110.4,78301.7,912.643
2026-05-02 01:00:00+00:00,78301.7,78394.1,78248.2,78296.0,587.03
2026-05-02 02:00:00+00:00,78296.0,78493.9,78206.1,78316.1,766.158
2026-05-02 03:00:00+00:00,78316.1,78491.6,78192.5,78371.6,726.836
2026-05-02 04:00:00+00:00,78371.6,78439.1,78068.7,78140.5,1412.509
2026-05-02 05:00:00+00:00,78140.5,78202.7,77992.6,78150.0,1136.049
2026-05-02 06:00:00+00:00,78150.0,78327.3,78103.6,78278.1,884.096
2026-05-02 07:00:00+00:00,78278.1,78318.2,78161.1,78187.1,478.377
2026-05-02 08:00:00+00:00,78187.1,78325.0,78115.3,78279.2,843.323
2026-05-02 09:00:00+00:00,78279.2,78363.7,78175.7,78258.6,638.766
2026-05-02 10:00:00+00:00,78258.6,78279.4,78182.5,78208.3,443.111
2026-05-02 11:00:00+00:00,78208.3,78208.3,78050.0,78105.9,739.832
2026-05-02 12:00:00+00:00,78105.9,78226.7,78065.1,78173.6,656.152
2026-05-02 13:00:00+00:00,78173.6,78392.3,78173.6,78326.9,827.184
2026-05-02 14:00:00+00:00,78326.9,78449.8,78267.3,78377.8,858.746
2026-05-02 15:00:00+00:00,78377.8,78450.0,78317.8,78450.0,447.968
2026-05-02 16:00:00+00:00,78450.0,78569.0,78381.7,78419.6,950.316
2026-05-02 17:00:00+00:00,78419.6,78452.5,78336.3,78355.7,317.212
2026-05-02 18:00:00+00:00,78355.7,78470.9,78265.3,78424.6,773.438
2026-05-02 19:00:00+00:00,78424.6,78488.9,78398.5,78445.8,283.644
2026-05-02 20:00:00+00:00,78445.8,78445.8,78367.0,78415.3,184.427
2026-05-02 21:00:00+00:00,78415.3,79182.5,78395.2,78693.0,4858.824
2026-05-02 22:00:00+00:00,78693.0,78843.3,78576.4,78799.3,1081.592
2026-05-02 23:00:00+00:00,78799.3,78799.3,78590.1,78655.1,561.59
2026-05-03 00:00:00+00:00,78655.1,78728.3,78446.0,78510.0,939.025
