protocol_version,symbol,generated_at,candidate_set_id,candidate_set_size,rank,path_id,scenario_id,path_label,regime_profit_branch_path,parent_regime_root,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,direction,raw_path_score,calibrated_path_prob,path_prob_lower_bound,execution_gate_status,execution_gate_min_path_prob,execution_gate_reason,pending_reward_state,maturity_mask,maturity_weight,calibrated_label,propensity_estimate,ips_weight,training_weight,regime_calibration_bucket,behavior_policy_probability,execution_propensity,target_policy_probability_confidence,target_policy_probability_lower_bound,target_policy_reward_prior,target_policy_reward_lower_bound,experience_prior,current_posterior,structural_baseline_score,score_model_family,score_source_kind,score_model_artifact_uri,score_generator
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:d1e19e99d67dd66f,3,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,range_mean_reversion,,,,,,,favor_mean_reversion_only,0.750659,,,,,,unobserved,false,0.000000,,0.205516,4.865796,,BOARD_A_BTC_172142:range,0.365040,0.562997,,,,,0.470368,0.523311,0.507428,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T172142+0800-codex-board-a-feasible-window-same-root-aq-packet-v1/path_ranker_catboost_uv_172142_v1/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:d1e19e99d67dd66f,3,2,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:stress_de_risk:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:stress_de_risk,stress_de_risk,,,,,,,favor_mean_reversion_only,0.500000,,,,,,unobserved,false,0.000000,,,,,BOARD_A_BTC_172142:range,0.318264,,,,,,0.250000,0.523311,0.441318,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T172142+0800-codex-board-a-feasible-window-same-root-aq-packet-v1/path_ranker_catboost_uv_172142_v1/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:d1e19e99d67dd66f,3,3,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:transition_confirmation:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:transition_confirmation,transition_confirmation,,,,,,,favor_mean_reversion_only,0.500000,,,,,,unobserved,false,0.000000,,,,,BOARD_A_BTC_172142:range,0.318264,,,,,,0.250000,0.523311,0.441318,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T172142+0800-codex-board-a-feasible-window-same-root-aq-packet-v1/path_ranker_catboost_uv_172142_v1/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:d1e19e99d67dd66f,3,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,range_mean_reversion,,,,,,,favor_mean_reversion_only,0.750659,,,,,,unobserved,false,0.000000,,0.214237,4.667718,,BOARD_A_BTC_172142:range,0.363472,0.589419,,,,,0.458960,0.523311,0.504006,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T172142+0800-codex-board-a-feasible-window-same-root-aq-packet-v1/path_ranker_catboost_uv_172142_v1/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:34152424e82870da,1,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,range_mean_reversion,,,,,,,favor_mean_reversion_only,,,,,,,unobserved,false,0.000000,,0.688294,1.452868,,BOARD_A_BTC_172142:range,1.000000,0.688294,,,,,0.507775,0.979358,0.837883,,,,
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:34152424e82870da,1,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,range_mean_reversion,,,,,,,favor_mean_reversion_only,,,,,,,unobserved,false,0.000000,,0.746908,1.338852,,BOARD_A_BTC_172142:range,1.000000,0.746908,,,,,0.552801,0.982326,0.853469,,,,
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:34152424e82870da,1,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,range_mean_reversion,,,,,,,favor_mean_reversion_only,1.000000,,,,,,matured_success,true,1.000000,1.000000,0.798026,1.253092,1.253092,BOARD_A_BTC_172142:range,1.000000,0.798026,0.500000,1.000000,0.829517,0.563605,0.631585,0.982326,0.877104,,,,
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:34152424e82870da,1,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,,,,,,,neutral,1.000000,0.750000,0.432415,observe,0.500000,path_prob_lower_bound=0.432 min_path_prob=0.500,matured_success,true,1.000000,1.000000,1.000000,1.000000,1.000000,BOARD_A_BTC_172142:manipulation_expansion,1.000000,1.000000,0.500000,1.000000,0.829517,0.563605,0.659035,0.829517,1.000000,,,,
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:0a749fae123aab0c,3,1,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion,path:scenario:BOARD_A_BTC_172142:belief_regime_node:range:range_mean_reversion:primary,,,,,,,neutral,,,,,,,matured_success,true,1.000000,1.000000,0.331207,3.019256,3.019256,BOARD_A_BTC_172142:trend,0.406662,0.814454,0.500000,1.000000,0.833217,0.569620,0.639235,0.833217,0.775022,,,,
structural-path-ranking-target-v1,BOARD_A_BTC_172142,2026-05-12T10:47:59Z,structural-candidates:BOARD_A_BTC_172142:0a749fae123aab0c,3,2,path:scenario:BOARD_A_BTC_172142:belief_regime_node:trend:trend_follow_through:primary,scenario:BOARD_A_BTC_172142:belief_regime_node:trend:trend_follow_through,trend_follow_through,,,,,,,Observe,,,,,,,unobserved,false,0.000000,,,,,BOARD_A_BTC_172142:trend,0.296669,,,,,,0.250000,0.700567,0.565397,,,,
