ts,instrument,market_context,timeframe,context,split,root_label,close,ret4w,ret13w,future_ret8w,future_absret8w,asset_mgr_gross_oi,asset_mgr_gross_oi_chg1,asset_mgr_gross_oi_chg13,asset_mgr_gross_oi_chg4,asset_mgr_gross_oi_z52,asset_mgr_long_oi,asset_mgr_long_oi_chg1,asset_mgr_long_oi_chg13,asset_mgr_long_oi_chg4,asset_mgr_long_oi_z52,asset_mgr_long_short_ratio,asset_mgr_long_short_ratio_chg1,asset_mgr_long_short_ratio_chg13,asset_mgr_long_short_ratio_chg4,asset_mgr_long_short_ratio_z52,asset_mgr_net_oi,asset_mgr_net_oi_chg1,asset_mgr_net_oi_chg13,asset_mgr_net_oi_chg4,asset_mgr_net_oi_z52,asset_mgr_short_oi,asset_mgr_short_oi_chg1,asset_mgr_short_oi_chg13,asset_mgr_short_oi_chg4,asset_mgr_short_oi_z52,asset_mgr_spread_oi,asset_mgr_spread_oi_chg1,asset_mgr_spread_oi_chg13,asset_mgr_spread_oi_chg4,asset_mgr_spread_oi_z52,asset_mgr_vs_lev_money_net_oi,dealer_gross_oi,dealer_gross_oi_chg1,dealer_gross_oi_chg13,dealer_gross_oi_chg4,dealer_gross_oi_z52,dealer_long_oi,dealer_long_oi_chg1,dealer_long_oi_chg13,dealer_long_oi_chg4,dealer_long_oi_z52,dealer_long_short_ratio,dealer_long_short_ratio_chg1,dealer_long_short_ratio_chg13,dealer_long_short_ratio_chg4,dealer_long_short_ratio_z52,dealer_net_oi,dealer_net_oi_chg1,dealer_net_oi_chg13,dealer_net_oi_chg4,dealer_net_oi_z52,dealer_short_oi,dealer_short_oi_chg1,dealer_short_oi_chg13,dealer_short_oi_chg4,dealer_short_oi_z52,dealer_spread_oi,dealer_spread_oi_chg1,dealer_spread_oi_chg13,dealer_spread_oi_chg4,dealer_spread_oi_z52,dealer_vs_asset_mgr_net_oi,lev_money_gross_oi,lev_money_gross_oi_chg1,lev_money_gross_oi_chg13,lev_money_gross_oi_chg4,lev_money_gross_oi_z52,lev_money_long_oi,lev_money_long_oi_chg1,lev_money_long_oi_chg13,lev_money_long_oi_chg4,lev_money_long_oi_z52,lev_money_long_short_ratio,lev_money_long_short_ratio_chg1,lev_money_long_short_ratio_chg13,lev_money_long_short_ratio_chg4,lev_money_long_short_ratio_z52,lev_money_net_oi,lev_money_net_oi_chg1,lev_money_net_oi_chg13,lev_money_net_oi_chg4,lev_money_net_oi_z52,lev_money_short_oi,lev_money_short_oi_chg1,lev_money_short_oi_chg13,lev_money_short_oi_chg4,lev_money_short_oi_z52,lev_money_spread_oi,lev_money_spread_oi_chg1,lev_money_spread_oi_chg13,lev_money_spread_oi_chg4,lev_money_spread_oi_z52,lev_money_vs_dealer_net_oi,open_interest,open_interest_chg1,open_interest_chg13,open_interest_chg4,open_interest_z52,other_rept_gross_oi,other_rept_gross_oi_chg1,other_rept_gross_oi_chg13,other_rept_gross_oi_chg4,other_rept_gross_oi_z52,other_rept_long_oi,other_rept_long_oi_chg1,other_rept_long_oi_chg13,other_rept_long_oi_chg4,other_rept_long_oi_z52,other_rept_long_short_ratio,other_rept_long_short_ratio_chg1,other_rept_long_short_ratio_chg13,other_rept_long_short_ratio_chg4,other_rept_long_short_ratio_z52,other_rept_net_oi,other_rept_net_oi_chg1,other_rept_net_oi_chg13,other_rept_net_oi_chg4,other_rept_net_oi_z52,other_rept_short_oi,other_rept_short_oi_chg1,other_rept_short_oi_chg13,other_rept_short_oi_chg4,other_rept_short_oi_z52,other_rept_spread_oi,other_rept_spread_oi_chg1,other_rept_spread_oi_chg13,other_rept_spread_oi_chg4,other_rept_spread_oi_z52,ret13w,ret1w,ret4w,vol13w
2016-01-05 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Bear,96.67467498779297,,,-0.049361569128304694,0.049361569128304694,0.7953541058408717,,,,,0.27875896764998376,,,,,0.6124017875397961,,,,,-0.17643070246813128,,,,,0.45518967011811506,,,,,0.06140546807277291,,,,,-0.05085701218377234,0.49104165669522487,,,,,0.40029355924631854,,,,,4.769810842495485,,,,,0.3163712460845472,,,,,0.08392231316177136,,,,,0.006825784287134979,,,,,0.49280194855267845,0.4969926131559214,,,,,0.17831862878050597,,,,,0.5867822830442924,,,,,-0.12557369028435894,,,,,0.3038923190648649,,,,,0.014781665310550583,,,,,-0.44194493636890614,376074,,,,,0.044281178704191196,,,,,0.017036540680823456,,,,,0.626295210166178,,,,,-0.01016555252423725,,,,,0.027202093205060705,,,,,4.254481830703532e-05,,,,,,,,
2016-01-12 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,UnknownOrMixed,90.93995666503906,,,0.024290405257086256,0.024290405257086256,0.7874888517691812,-0.007865254071690586,,,,0.25386677309839517,-0.024892194551588587,,,,0.5341174153284747,-0.07828437221132145,,,,-0.22143466028076295,-0.04500395781263167,,,,0.4753014333791581,0.020111763261043025,,,,0.058320645291627865,-0.0030848227811450454,,,,-0.09248473739449214,0.5183299087939216,0.02728825209869673,,,,0.44026765608755,0.03997409684123143,,,,6.136112351062734,1.3663015085672496,,,,0.3685173961674723,0.05214615008292511,,,,0.07175025992007765,-0.012172053241693709,,,,0.0063119927862939585,-0.0005137915008410201,,,,0.5899520564482352,0.4888074226275826,-0.008185190528338826,,,,0.17241447274411545,-0.005904156036390523,,,,0.5721129477935285,-0.01466933525076386,,,,-0.1289499228862708,-0.0033762326019118605,,,,0.30136439563038625,-0.0025279234344786627,,,,0.015028554253080854,0.0002468889425302715,,,,-0.4974673190537431,405894,29820.0,,,,0.039355102563723536,-0.00492607614046766,,,,0.015006380976314014,-0.0020301597045094422,,,,0.6173102260058781,-0.008984984160299803,,,,-0.009302921452398902,0.0008626310718383486,,,,0.024309302428712914,-0.002892790776347791,,,,3.9419158696605515e-05,-3.1256596104298017e-06,,,,,-0.06115200370808527,,
2016-01-19 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Bull,86.60824584960938,,,0.07290658499142033,0.07290658499142033,0.7800967486309713,-0.007392103138209816,,,,0.25089356467847046,-0.002973208419924711,,,,0.5306516572858037,-0.003465758042671019,,,,-0.2219091887544501,-0.0004745284736871469,,,,0.47280275343292055,-0.0024986799462375364,,,,0.05640043051958036,-0.0019202147720475057,,,,-0.09616908538244096,0.5347478976688075,0.01641798887488588,,,,0.44349193958532923,0.0032242834977792567,,,,5.136970161931117,-0.999142189131617,,,,0.3571585707696129,-0.011358825397859429,,,,0.08633336881571634,0.014583108895638686,,,,0.00492258926776189,-0.0013894035185320688,,,,0.579067759524063,0.49075920472152246,0.001951782093939869,,,,0.17683000390306214,0.0044155311589466895,,,,0.584426549917911,0.012313602124382483,,,,-0.12574010337200914,0.0032098195142616637,,,,0.3025701072750713,0.0012057116446850258,,,,0.011359093543389041,-0.0036694607096918134,,,,-0.482898674141622,422745,16851.0,,,,0.03737004577227407,-0.0019850567914494674,,,,0.015139150078652616,0.00013276910233860247,,,,0.6829580621064988,0.06564783610062064,,,,-0.007027877325574519,0.002275044126824383,,,,0.022167027404227133,-0.0021422750244857805,,,,6.386828939431573e-05,2.4449130697710212e-05,,,,,-0.04880444317579702,,
2016-01-26 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Crisis,88.65135192871094,,,0.07725393918754442,0.07725393918754442,0.7983375505645622,0.0182408019335909,,,,0.2565049485127928,0.005611383834322359,,,,0.5326591129945201,0.00200745570871641,,,,-0.2250505947140283,-0.0031414059595782085,,,,0.4815555432268211,0.00875278979390054,,,,0.06027705882494832,0.00387662830536796,,,,-0.11212367543159281,0.5366971481225079,0.001949250453700424,,,,0.43983269371322986,-0.0036592458720993704,,,,4.714089968976215,-0.422880192954902,,,,0.34653097554327505,-0.010627595226337827,,,,0.09330171816995482,0.0069683493542384844,,,,0.003562736239323249,-0.0013598530284386406,,,,0.5715815702573034,0.47054410725355733,-0.020215097467965126,,,,0.1727456708051012,-0.0040843330979609405,,,,0.604698094248972,0.020271544331061042,,,,-0.11292691928243549,0.012813184089573645,,,,0.2856725900875367,-0.016897517187534572,,,,0.012125846360919413,0.0007667528175303723,,,,-0.45945789482571053,414569,-8176.0,,,,0.03647161268691099,-0.0008984330853630818,,,,0.015589684708697467,0.0004505346300448503,,,,0.7497679814385151,0.0668099193320163,,,,-0.005202993952755753,0.0018248833728187657,,,,0.02079267866145322,-0.0013743487427739128,,,,8.924931676029804e-05,2.5381027365982317e-05,,,,,0.023316253888396865,,
2016-02-02 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Bull,87.93229675292969,-0.09478431228992523,,0.09832698255716377,0.09832698255716377,0.8046089768835105,0.006271426318948281,,0.00925487104263878,,0.2654541548816727,0.008949206368879858,,-0.01330481276831108,,0.5538507507283185,0.021191637733798396,,-0.058551036811477664,,-0.21383409115319896,0.011216503560829344,,-0.03740338868506768,,0.47928824603487163,-0.0022672971919494578,,0.02409857591675657,,0.059866575966966214,-0.0004104828579821057,,-0.0015388921058066968,,-0.07874404783215783,0.5375413220674758,0.0008441739449679408,,0.046499665372250976,,0.4512071414079935,0.011374447694763645,,0.050913582161674964,,5.441722559659173,0.7276325906829575,,0.6719117171636881,,0.3682909073550297,0.021759931811754618,,0.051919661270482476,,0.08291623405296385,-0.010385484116990973,,-0.0010060791088075116,,0.0034179466065184442,-0.00014478963280480485,,-0.0034078376806165344,,0.5821249985082286,0.46545176804745025,-0.005092339206107077,,-0.03154084510847116,,0.15922332414402157,-0.013522346661079626,,-0.0190953046364844,,0.5409992944439489,-0.06369879980502313,,-0.045782988600343466,,-0.13509004332104113,-0.02216312403860564,,-0.00951635303668219,,0.2943133674650627,0.008640777377525999,,-0.00957895159980221,,0.011915076438365974,-0.00021076992255343943,,-0.002866588872184609,,-0.5033809506760708,418965,4396.0,,42891.0,,0.03831584977265404,0.0018442370857430501,,-0.005965328931537159,,0.015032281932858353,-0.0005574027758391137,,-0.002004258747965103,,0.6509560723514212,-0.09881190908709392,,0.024660862185243215,,-0.008060339169143007,-0.0028573452163872535,,0.002105213355094244,,0.02309262110200136,0.002299942440548139,,-0.004109472103059345,,0.0001909467377943265,0.00010169742103402845,,0.00014840191948729117,,,-0.008144119294439811,-0.09478431228992523,
2016-02-09 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Crisis,83.98641967773438,-0.0795443566041314,,0.13174154500471946,0.13174154500471946,0.8134035691836791,0.008794592300168547,,0.025914717414497912,,0.24859255008062092,-0.016861604801051755,,-0.005274223017774249,,0.49187973719549016,-0.0619710135328283,,-0.04223767813298451,,-0.25680039718327824,-0.04296630603007928,,-0.03536573690251529,,0.5053929472638992,0.026104701229027527,,0.030091513884741072,,0.059418071839158995,-0.00044850412780721854,,0.0010974265475311301,,-0.16119400945587714,0.5294494092354222,-0.008091912832053683,,0.011119500441500563,,0.44382498428575334,-0.007382157122240163,,0.003557328198203369,,5.4328008697833905,-0.008921689875782235,,-0.7033114812793437,,0.36213139843130826,-0.006159508923721413,,-0.006385997736164051,,0.08169358585444508,-0.0012226481985187637,,0.009943325934367434,,0.00393083909522378,0.0005128924887053353,,-0.002381153691070179,,0.6189317956145866,0.46026345276160807,-0.005188315285842182,,-0.028543969865974517,,0.17628651854281108,0.017063194398789505,,0.003872045798695628,,0.648367480274069,0.10736818583012009,,0.07625453248054048,,-0.09560638772740108,0.039483655593640046,,0.033343535158869717,,0.2718929062702122,-0.022420461194850527,,-0.029471489360174075,,0.012084027948584807,0.00016895151021883298,,-0.0029445263044960476,,-0.45773778615870936,439092,20127.0,,33198.0,,0.04060424694597032,0.0022883971733162825,,0.0012491443822467835,,0.01826724240022592,0.0032349604673675685,,0.0032608614239119076,,0.8225822992513588,0.17162622689993767,,0.2052720732454807,,-0.0039399488034398255,0.004120390365703181,,0.005362972648959076,,0.022207191203665745,-0.0008854298983356143,,-0.0021021112250471687,,0.00012981334207865322,-6.113339571567328e-05,,9.039418338204771e-05,,,-0.04591204802229143,-0.0795443566041314,
2016-02-16 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Crisis,86.7046890258789,0.0011129369691138535,,0.10902626784127811,0.10902626784127811,0.8300277894968542,0.01662422031317512,,0.04993104086588285,,0.256656180640901,0.008063630560280088,,0.005762615962430551,,0.4973320004442963,0.005452263248806155,,-0.03331965684150734,,-0.25940990883577597,-0.0026095116524977313,,-0.03750072008132588,,0.516066089476677,0.01067314221277782,,0.04326333604375643,,0.057305519379276186,-0.002112552459882809,,0.0009050888596958268,,-0.1649760625126107,0.5195810481134325,-0.009868361121989633,,-0.01516684955537495,,0.4382738411871526,-0.005551143098600719,,-0.005218098398176607,,5.634399410464259,0.2015985406808687,,0.49742924853314197,,0.36048847148595853,-0.001642926945349732,,0.003329900716345646,,0.07778536970119412,-0.00390821615325096,,-0.008547999114522212,,0.003521837225085753,-0.0004090018701380267,,-0.0014007520426761368,,0.6198983803217345,0.4494354971843645,-0.010827955577243586,,-0.04132370753715797,,0.16940816626006566,-0.006878352282745415,,-0.007421837642996476,,0.6420818451217075,-0.006285635152361468,,0.05765529520379653,,-0.09443384632316525,0.0011725414042358384,,0.03130625704884389,,0.2638420125832309,-0.008050893686981253,,-0.038728094691840353,,0.016185318341067925,0.004101290392483118,,0.0048262247976788835,,-0.4549223178091238,436136,-2956.0,,13391.0,,0.04542849019571877,0.00482424324974845,,0.0080584444234447,,0.023742594053231102,0.005475351653005181,,0.008603443974578486,,1.1017129481859773,0.2791306489346185,,0.4187548860794785,,0.0021919768145716016,0.006131925618011427,,0.00921985414014612,,0.0215506172386595,-0.0006565739650062456,,-0.0006164101655676338,,0.0001352789038281637,5.465561749510477e-06,,7.141061443384797e-05,,,0.03185285039744823,0.0011129369691138535,0.039697483285381925
2016-02-23 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Crisis,88.24798583984375,-0.004560410378394941,,0.12228188207552915,0.12228188207552915,0.818729997073726,-0.011297792423128228,,0.02039244650916372,,0.26238309304860147,0.005726912407700457,,0.005878144535808649,,0.52321221811766,0.025880217673363737,,-0.009446894876860013,,-0.23910193341459313,0.020307975421182844,,-0.014051338700564825,,0.5014850264631946,-0.014581063013482387,,0.019929483236373502,,0.05486187756192987,-0.002443641817346319,,-0.005415181263018452,,-0.11726524715494736,0.5209505091025556,0.0013694609891230503,,-0.015746639019952324,,0.4511277675755013,0.012853926388348702,,0.011295073862271465,,6.883072596238355,1.2486731857740958,,2.1689826272621398,,0.3855861419035528,0.025097670417594253,,0.03905516636027773,,0.06554162567194856,-0.012243744029245565,,-0.02776009249800626,,0.004281115855105657,0.0007592786300199038,,0.0007183796157824076,,0.6246880753181459,0.46909785506418217,0.019662357879817682,,-0.0014462521893751634,,0.168903614985288,-0.0005045512747776648,,-0.0038420558198132004,,0.5809432481910906,-0.06113859693061696,,-0.023754846057881474,,-0.12183668625964576,-0.027402839936480516,,-0.00890976697721027,,0.2907403012449337,0.026898288661702796,,0.005067711157397015,,0.009453938833960446,-0.006731379507107478,,-0.002671907526958967,,-0.5074228281631985,433999,-2137.0,,19430.0,,0.03986875545796188,-0.005559734737756887,,0.0033971427710508956,,0.017652114405793562,-0.00609047964743754,,0.0020624296970960954,,0.7987696799082473,-0.30294326827773,,0.049001698469732236,,-0.004447014854872937,-0.006638991669444538,,0.0007559790978828159,,0.0220991292606665,0.0005485120220070014,,0.0013064505992132804,,0.00011751179150182374,-1.7767112326339956e-05,,2.8262474741525695e-05,,,0.01764290654088807,-0.004560410378394941,0.03868028471198286
2016-03-01 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Bull,92.01852416992188,0.04542274316162054,,0.0893979397898006,0.0893979397898006,0.8072848653291528,-0.011445131744573178,,0.0026758884456422605,,0.25642744580461496,-0.005955647243986506,,-0.009026709077057715,,0.5159740144166592,-0.0072382037010008116,,-0.03787673631165922,,-0.2405499961592447,-0.0014480627446515626,,-0.02671590500604573,,0.4969774419638597,-0.004507584499334916,,0.017689195928988044,,0.05387997756067812,-0.0009819000012517495,,-0.005986598406288096,,-0.11231532368256272,0.5336112643533681,0.012660755250812561,,-0.003930057714107704,,0.4619590645316723,0.010831296956170966,,0.010751923123678786,,6.788636519121571,-0.09443607711678403,,1.3469139594623982,,0.3939101915023871,0.008324049598834315,,0.025619284147357424,,0.06804887302928518,0.0025072473573366227,,-0.014867361023678666,,0.0036033267924106675,-0.0006777890626949892,,0.00018538018589222324,,0.6344601876616318,0.4678598613138176,-0.001237993750364541,,0.0024080932663673726,,0.16508962926236548,-0.0038139857229225194,,0.005866305118343906,,0.5628228833533048,-0.018120364837785785,,0.021823588909355873,,-0.12823467247668197,-0.006397986217036203,,0.0068553708443591654,,0.29332430173904744,0.002584000494113725,,-0.000989065726015259,,0.009445930312404708,-8.008521555738154e-06,,-0.002469146125961266,,-0.5221448639790691,429603,-4396.0,,10638.0,,0.04057234237191081,0.0007035869139489295,,0.002256492599256775,,0.01602875212696373,-0.0016233622788298305,,0.0009964701941053786,,0.6723952738990333,-0.126374406009214,,0.02143920154761214,,-0.007809535780709166,-0.0033625209258362288,,0.0002508033884338406,,0.0238382879076729,0.0017391586470063974,,0.0007456668056715389,,0.000705302337274181,0.0005877905457723572,,0.0005143555994798545,,,0.04183903424557567,0.04542274316162054,0.04072756562503171
2016-03-08 00:00:00+00:00,IWM,cftc_traders_in_financial_futures,1w,IWM:1w,train,Bull,93.17597198486328,0.10383476186121765,,0.05220991904322769,0.05220991904322769,0.819680560088089,0.012395694758936204,,0.006276990904409918,,0.27728774243836474,0.020860296633749775,,0.028695192357743815,,0.5523411339955479,0.03636711957888861,,0.06046139680005769,,-0.2247348761424919,0.01581512001675278,,0.03206552104078633,,0.5020226185808566,0.005045176616996938,,-0.003370328683042545,,0.040370199068867636,-0.013509778491810481,,-0.01904787277029136,,-0.08744567807612935,0.5475931660613289,0.013981901707960764,,0.018143756825906743,,0.4633404784320539,0.0013814139003816006,,0.01951549414630055,,5.809596702973212,-0.9790398161483589,,0.37679583318982157,,0.3835861508734942,-0.010324040628892917,,0.02145475244218592,,0.07975432755855968,0.011705454529274503,,-0.0019392582958853988,,0.0044983600707153475,0.00089503327830468,,0.0005675209754915679,,0.6083210270159861,0.45519835279257537,-0.01266150852124226,,-0.005065099969032705,,0.15302406716549316,-0.012065562096872318,,-0.023262451377317916,,0.5270998107622883,-0.03572307259101648,,-0.1212676695117807,,-0.13728919806636256,-0.00905452558968059,,-0.04168281033896147,,0.2903132652318557,-0.0030110365071917555,,0.018420358961643513,,0.01186102039522648,0.002415090082821772,,-0.00022300755335832693,,-0.5208753489398568,425933,-3670.0,,-13159.0,,0.03760215808589614,-0.002970184286014671,,-0.0030020888600741785,,0.012046495575595223,-0.003982256551368508,,-0.006220746824630698,,0.4722068838579054,-0.20018839004112793,,-0.35037541539345346,,-0.013464558979933464,-0.005655023199224298,,-0.009524610176493638,,0.025511054555528687,0.001672766647855789,,0.003303863351862942,,4.460795477222943e-05,-0.0006606943825019516,,-8.520538730642378e-05,,,0.012499970677305683,0.10383476186121765,0.03860211582821917
