ts,open,high,low,close,volume,wap,count
2026-01-02T09:00:00+00:00,683.9,686.69,683.9,686.64,3941.65,686.268,1300
2026-01-02T10:00:00+00:00,686.66,686.7,686.01,686.45,1712.525,686.384,644
2026-01-02T11:00:00+00:00,686.48,686.67,686.07,686.24,2523.2,686.199,785
2026-01-02T12:00:00+00:00,686.18,686.23,685.69,686.04,6776.95,685.973,2394
2026-01-02T13:00:00+00:00,686.16,686.71,684.94,685.74,10788.325,685.788,2687
2026-01-02T14:00:00+00:00,685.72,686.84,684.12,686.19,233738.175,685.442,87670
2026-01-02T15:00:00+00:00,686.21,686.87,681.1,681.46,421497.675,683.602,166073
2026-01-02T16:00:00+00:00,681.46,682.65,680.28,681.16,245291.9,681.447,104088
2026-01-02T17:00:00+00:00,681.15,682.81,680.64,681.18,134885.75,681.734,57147
2026-01-02T18:00:00+00:00,681.18,681.79,679.82,680.52,120034.275,680.793,46879
2026-01-02T19:00:00+00:00,680.52,683.95,680.35,683.13,251959.8,682.688,99795
2026-01-02T20:00:00+00:00,683.13,683.7,682.07,683.17,347346.775,682.948,119016
2026-01-02T21:00:00+00:00,683.17,683.64,682.89,683.12,53755.375,683.283,4570
2026-01-02T22:00:00+00:00,683.16,683.16,682.6,682.63,515.3,682.89,205
2026-01-02T23:00:00+00:00,682.75,682.9,682.59,682.7,896.775,682.696,296
2026-01-03T00:00:00+00:00,682.76,682.97,682.69,682.97,759.85,682.794,170
2026-01-05T09:00:00+00:00,684.25,685.17,684.25,684.58,3112.225,684.907,1054
2026-01-05T10:00:00+00:00,684.68,685.3,684.61,685.27,881.625,685.107,267
2026-01-05T11:00:00+00:00,685.24,685.5,685.0,685.44,2898.575,685.326,789
2026-01-05T12:00:00+00:00,685.37,685.69,684.96,685.25,6710.025,685.342,2390
2026-01-05T13:00:00+00:00,685.3,685.71,683.81,685.42,9060.425,684.966,2981
2026-01-05T14:00:00+00:00,685.42,687.88,685.4,687.06,242498.125,687.085,89804
2026-01-05T15:00:00+00:00,687.08,688.82,686.63,688.32,225730.0,687.999,87265
2026-01-05T16:00:00+00:00,688.32,689.43,687.96,688.91,192755.475,688.714,64954
2026-01-05T17:00:00+00:00,688.91,689.13,688.2,688.58,117047.325,688.613,46045
2026-01-05T18:00:00+00:00,688.57,688.78,687.65,688.54,118741.65,688.348,46321
2026-01-05T19:00:00+00:00,688.54,688.72,687.29,687.62,135750.675,688.013,50892
2026-01-05T20:00:00+00:00,687.62,688.24,687.16,687.73,342133.75,687.68,99532
2026-01-05T21:00:00+00:00,687.73,687.98,687.38,687.52,56273.9,687.676,3784
2026-01-05T22:00:00+00:00,687.54,688.1,687.46,687.81,1202.55,687.733,403
2026-01-05T23:00:00+00:00,687.83,687.95,687.34,687.41,1467.9,687.65,413
2026-01-06T00:00:00+00:00,687.43,687.56,687.2,687.38,2088.075,687.405,361
2026-01-06T09:00:00+00:00,686.95,687.69,686.88,687.25,993.075,687.222,450
2026-01-06T10:00:00+00:00,687.27,687.47,687.13,687.35,418.0,687.302,194
2026-01-06T11:00:00+00:00,687.35,687.55,687.19,687.35,481.75,687.368,230
2026-01-06T12:00:00+00:00,687.29,688.19,687.22,688.06,1466.4,687.736,593
2026-01-06T13:00:00+00:00,687.07,689.07,686.44,687.71,5912.2,687.884,1865
2026-01-06T14:00:00+00:00,687.64,690.16,687.28,690.08,199313.375,688.812,76369
2026-01-06T15:00:00+00:00,690.08,690.86,688.69,689.11,290717.55,690.035,112370
2026-01-06T16:00:00+00:00,689.1,689.53,688.3,689.43,183575.05,688.971,74995
2026-01-06T17:00:00+00:00,689.43,691.1,689.15,690.95,146929.15,690.452,57137
2026-01-06T18:00:00+00:00,690.95,691.73,690.55,691.72,124575.7,691.152,49139
2026-01-06T19:00:00+00:00,691.72,692.17,691.67,691.88,137476.5,691.955,52531
2026-01-06T20:00:00+00:00,691.88,692.32,691.8,691.8,302614.65,692.07,101506
2026-01-06T21:00:00+00:00,691.81,692.13,691.78,692.05,61831.7,691.878,4834
2026-01-06T22:00:00+00:00,692.06,692.1,687.86,692.0,4111.65,689.474,336
2026-01-06T23:00:00+00:00,692.08,692.29,691.84,691.84,2162.675,692.051,480
2026-01-07T00:00:00+00:00,691.84,692.23,691.82,692.1,1577.85,692.055,353
2026-01-07T09:00:00+00:00,690.77,691.45,690.0,691.18,708.65,691.135,302
2026-01-07T10:00:00+00:00,691.18,691.44,690.85,691.14,539.85,691.066,222
2026-01-07T11:00:00+00:00,691.09,691.54,691.04,691.53,699.65,691.334,243
2026-01-07T12:00:00+00:00,691.52,691.8,691.29,691.66,6318.475,691.588,1803
2026-01-07T13:00:00+00:00,691.63,692.29,690.87,692.22,9694.7,691.832,2757
2026-01-07T14:00:00+00:00,692.23,693.09,691.71,692.57,153109.525,692.439,61641
2026-01-07T15:00:00+00:00,692.6,692.77,690.96,692.5,276434.675,691.857,110674
2026-01-07T16:00:00+00:00,692.51,693.56,691.92,693.5,153651.775,692.766,60586
2026-01-07T17:00:00+00:00,693.52,693.96,692.78,692.99,150809.95,693.493,57589
2026-01-07T18:00:00+00:00,692.99,693.15,692.04,692.83,168202.225,692.625,63094
2026-01-07T19:00:00+00:00,692.83,692.89,691.45,691.74,176528.9,691.985,66674
2026-01-07T20:00:00+00:00,691.75,691.82,689.32,689.59,426919.85,690.091,147482
2026-01-07T21:00:00+00:00,689.59,690.03,689.14,690.0,51107.675,689.491,3548
2026-01-07T22:00:00+00:00,690.01,692.17,689.82,689.95,1563.45,690.446,323
2026-01-07T23:00:00+00:00,689.97,690.23,689.7,689.75,1519.35,689.97,315
2026-01-08T00:00:00+00:00,689.77,690.15,689.58,690.11,613.475,689.838,211
2026-01-08T09:00:00+00:00,688.68,688.93,688.0,688.4,674.325,688.431,312
2026-01-08T10:00:00+00:00,688.37,688.47,687.92,688.47,435.175,688.212,213
2026-01-08T11:00:00+00:00,688.43,688.78,687.83,688.44,1100.975,688.418,430
2026-01-08T12:00:00+00:00,688.32,688.62,687.95,688.36,2122.375,688.334,784
2026-01-08T13:00:00+00:00,688.01,689.38,687.0,689.1,8043.35,688.764,2439
2026-01-08T14:00:00+00:00,689.07,689.3,687.49,688.28,222643.425,688.53,90014
2026-01-08T15:00:00+00:00,688.28,690.02,687.85,689.84,280037.225,689.215,113872
2026-01-08T16:00:00+00:00,689.85,690.09,688.44,689.9,182788.9,689.36,76733
2026-01-08T17:00:00+00:00,689.89,690.62,689.12,690.09,116358.075,689.863,47010
2026-01-08T18:00:00+00:00,690.09,690.19,688.76,688.89,126461.925,689.411,46986
2026-01-08T19:00:00+00:00,688.89,689.35,688.28,688.86,118666.475,688.888,47571
2026-01-08T20:00:00+00:00,688.85,690.06,688.71,689.44,259800.675,689.506,92880
2026-01-08T21:00:00+00:00,689.44,691.06,689.44,690.4,48555.225,689.856,4401
2026-01-08T22:00:00+00:00,690.47,690.81,690.17,690.62,2304.675,690.395,457
2026-01-08T23:00:00+00:00,690.61,690.7,689.65,689.75,2966.15,690.256,501
2026-01-09T00:00:00+00:00,689.75,690.05,689.47,689.47,1007.35,689.782,220
2026-01-09T09:00:00+00:00,689.43,690.4,689.37,690.38,658.425,689.797,325
2026-01-09T10:00:00+00:00,690.46,690.54,690.24,690.33,413.2,690.382,205
2026-01-09T11:00:00+00:00,690.35,690.93,690.21,690.44,788.175,690.611,376
2026-01-09T12:00:00+00:00,690.4,690.93,690.14,690.84,1814.725,690.521,810
2026-01-09T13:00:00+00:00,690.41,692.42,689.33,692.23,19545.025,691.435,6324
2026-01-09T14:00:00+00:00,692.24,692.5,690.42,691.51,222609.425,691.274,88264
2026-01-09T15:00:00+00:00,691.56,693.45,689.18,691.93,352002.775,691.7,140102
2026-01-09T16:00:00+00:00,691.93,694.03,691.93,693.88,202159.25,693.178,80588
2026-01-09T17:00:00+00:00,693.89,694.5,693.72,693.98,120053.75,694.14,48129
2026-01-09T18:00:00+00:00,693.96,694.89,693.36,694.54,125964.35,694.144,47784
2026-01-09T19:00:00+00:00,694.53,695.23,694.36,694.9,121503.575,694.803,46960
2026-01-09T20:00:00+00:00,694.89,695.31,693.9,693.99,328909.25,694.676,103944
2026-01-09T21:00:00+00:00,694.02,694.13,689.6,694.03,188977.975,691.342,4628
2026-01-09T22:00:00+00:00,694.03,694.14,693.92,694.14,24821.05,694.065,218
2026-01-09T23:00:00+00:00,694.12,694.52,694.06,694.33,1520.6,694.326,289
2026-01-10T00:00:00+00:00,694.34,694.5,694.18,694.48,611.3,694.356,143
2026-01-12T09:00:00+00:00,689.02,689.63,688.88,689.54,2257.4,689.278,761
2026-01-12T10:00:00+00:00,689.57,689.81,689.31,689.6,1330.925,689.519,464
2026-01-12T11:00:00+00:00,689.56,690.2,689.5,689.8,1913.275,689.895,595
2026-01-12T12:00:00+00:00,689.83,690.78,689.77,690.6,8182.475,690.425,2545
2026-01-12T13:00:00+00:00,689.12,690.76,688.79,690.46,11338.375,690.337,3108
2026-01-12T14:00:00+00:00,690.43,693.9,690.2,693.63,234310.075,692.519,94831
2026-01-12T15:00:00+00:00,693.64,694.06,692.96,693.91,226449.15,693.382,93766
2026-01-12T16:00:00+00:00,693.92,694.86,693.66,694.56,162992.2,694.336,62717
2026-01-12T17:00:00+00:00,694.56,694.84,694.1,694.66,107435.875,694.492,38927
2026-01-12T18:00:00+00:00,694.67,695.39,694.58,695.22,113470.225,695.052,43698
2026-01-12T19:00:00+00:00,695.21,696.03,694.94,695.95,136389.275,695.488,46363
2026-01-12T20:00:00+00:00,695.95,696.09,695.14,695.16,267953.75,695.438,86260
2026-01-12T21:00:00+00:00,695.16,695.45,694.58,694.72,50490.6,695.124,5261
2026-01-12T22:00:00+00:00,694.73,695.19,694.73,695.09,5478.825,695.018,833
