market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
NQ/USD,1h,bull_trend_slow_anchor,89250,3923,-0.0002085150000461787,0.49783329084884015,-0.818004345181159
NQ/USD,1h,bear_breakdown_short_strict,89250,6815,-0.0004420586335789717,0.4532648569332355,-3.012629587840692
NQ/USD,1h,bear_relief_reversal_fast,89250,7844,-0.0006308060579968377,0.42707802141764406,-4.948042718927195
NQ/USD,1h,sideways_breakout_follow,89250,7112,-0.00019810313052697037,0.4590832395950506,-1.4089094643078133
NQ/USD,1h,sideways_reversion_control,89250,3650,-0.0007365422916625232,0.43643835616438353,-2.6883793645682097
NQ/USD,1h,crisis_relief_long_confirmed,89250,8076,-0.0004415996789953006,0.43214462605250126,-3.5663590075660476
NQ/USD,1h,crisis_tail_short_strict,89250,7042,-0.0004863613247153647,0.4507242260721386,-3.4249564486455983
NQ/USD,1h,crisis_defensive_rotation,89250,5216,-0.00021984306882777578,0.4781441717791411,-1.1467014470056784
NQ/USD,4h,bull_trend_slow_anchor,23879,1885,-0.00019991540699360865,0.5124668435013262,-0.3768405421829523
NQ/USD,4h,bear_breakdown_short_strict,23879,2562,-0.0001697080975381523,0.4960967993754879,-0.4347921458927462
NQ/USD,4h,bear_relief_reversal_fast,23879,2796,-0.0004944593260598637,0.488555078683834,-1.3825082756633789
NQ/USD,4h,sideways_breakout_follow,23879,2806,-5.341118130119768e-05,0.5046329294369208,-0.1498717747311607
NQ/USD,4h,sideways_reversion_control,23879,1334,-0.00044571635609528317,0.48650674662668664,-0.5945856190311077
NQ/USD,4h,crisis_relief_long_confirmed,23879,2892,-0.00018819243607623302,0.49446749654218536,-0.5442525251324659
NQ/USD,4h,crisis_tail_short_strict,23879,2646,-5.8706773069055565e-05,0.5068027210884354,-0.15533812154072102
NQ/USD,4h,crisis_defensive_rotation,23879,2369,-0.0002542131726577672,0.5082313212325876,-0.6022310060262505
NQ/USD,1d,bull_trend_slow_anchor,4651,373,0.002318601490599697,0.5844504021447721,0.864838355993687
NQ/USD,1d,bear_breakdown_short_strict,4651,601,0.0017740790161298295,0.5557404326123128,1.0662214886940276
NQ/USD,1d,bear_relief_reversal_fast,4651,647,0.001502723426262155,0.5595054095826894,0.9722620567916143
NQ/USD,1d,sideways_breakout_follow,4651,640,-0.0006602869399847046,0.53125,-0.42258364159021095
NQ/USD,1d,sideways_reversion_control,4651,284,-0.00016271511160301897,0.4964788732394366,-0.04621109169525739
NQ/USD,1d,crisis_relief_long_confirmed,4651,677,0.00037962671667556415,0.5450516986706057,0.25700728718935695
NQ/USD,1d,crisis_tail_short_strict,4651,601,0.0011927635055950932,0.5490848585690515,0.716850866862651
NQ/USD,1d,crisis_defensive_rotation,4651,438,0.0019854410588580297,0.5502283105022832,0.8696231837798171
BTC/USDT,4h,bull_trend_slow_anchor,11137,708,-0.0013586392672931145,0.4675141242937853,-0.9619166012435251
BTC/USDT,4h,bear_breakdown_short_strict,11137,997,-0.0006781030032103344,0.44132397191574724,-0.6760686942007035
BTC/USDT,4h,bear_relief_reversal_fast,11137,1000,-0.0009402143710087399,0.452,-0.9402143710087398
BTC/USDT,4h,sideways_breakout_follow,11137,1061,0.00010097013441643171,0.4514608859566447,0.10712931261583404
BTC/USDT,4h,sideways_reversion_control,11137,484,-0.002528346056494374,0.45454545454545453,-1.2237194913432772
BTC/USDT,4h,crisis_relief_long_confirmed,11137,1110,-0.0012368107914339827,0.4423423423423423,-1.3728599784917208
BTC/USDT,4h,crisis_tail_short_strict,11137,1030,-0.0005262440014948857,0.4563106796116505,-0.5420313215397323
BTC/USDT,4h,crisis_defensive_rotation,11137,928,-0.0018705816335929432,0.4353448275862069,-1.7358997559742513
BTC/USDT,1d,bull_trend_slow_anchor,1857,118,0.009418559028694288,0.5423728813559322,1.111389965385926
BTC/USDT,1d,bear_breakdown_short_strict,1857,191,0.0013370264978118745,0.450261780104712,0.255372061082068
BTC/USDT,1d,bear_relief_reversal_fast,1857,186,0.00464165899727831,0.5,0.8633485734937657
BTC/USDT,1d,sideways_breakout_follow,1857,202,-0.003777149548933897,0.42574257425742573,-0.7629842088846472
BTC/USDT,1d,sideways_reversion_control,1857,92,-0.006495809485514981,0.45652173913043476,-0.5976144726673782
BTC/USDT,1d,crisis_relief_long_confirmed,1857,212,0.0056330646594646245,0.5047169811320755,1.1942097078065004
BTC/USDT,1d,crisis_tail_short_strict,1857,193,0.0048124786104300436,0.44559585492227977,0.9288083718129985
BTC/USDT,1d,crisis_defensive_rotation,1857,145,0.004233799944958784,0.496551724137931,0.6139009920190237
ETH/USDT,4h,bull_trend_slow_anchor,11137,726,-0.0002944440280685685,0.4573002754820937,-0.21376636437778074
ETH/USDT,4h,bear_breakdown_short_strict,11137,1009,-0.00083658449278491,0.4796828543111992,-0.8441137532199742
ETH/USDT,4h,bear_relief_reversal_fast,11137,1033,-6.188337038078484e-06,0.47047434656340753,-0.006392552160335074
ETH/USDT,4h,sideways_breakout_follow,11137,1064,0.0018930300960538268,0.47650375939849626,2.0141840222012717
ETH/USDT,4h,sideways_reversion_control,11137,504,-0.0031103416519214053,0.47619047619047616,-1.5676121925683884
ETH/USDT,4h,crisis_relief_long_confirmed,11137,1130,-0.0001633631969853628,0.47168141592920354,-0.18460041259345997
ETH/USDT,4h,crisis_tail_short_strict,11137,1031,-0.0006974537867867819,0.47041707080504364,-0.7190748541771721
ETH/USDT,4h,crisis_defensive_rotation,11137,911,-0.0003463334741700338,0.4862788144895719,-0.3155097949689008
ETH/USDT,1d,bull_trend_slow_anchor,1857,118,0.017529323097280836,0.5338983050847458,2.0684601254791386
ETH/USDT,1d,bear_breakdown_short_strict,1857,195,0.005990949912484307,0.5076923076923077,1.1682352329344399
ETH/USDT,1d,bear_relief_reversal_fast,1857,191,0.0032041347173628163,0.4973821989528796,0.6119897310162979
ETH/USDT,1d,sideways_breakout_follow,1857,208,0.004094934758455955,0.5,0.8517464297588386
ETH/USDT,1d,sideways_reversion_control,1857,95,-0.008059291347810292,0.49473684210526314,-0.7656326780419778
ETH/USDT,1d,crisis_relief_long_confirmed,1857,216,0.005518740416680583,0.4861111111111111,1.1920479300030058
ETH/USDT,1d,crisis_tail_short_strict,1857,198,0.008116151751866871,0.48484848484848486,1.6069980468696403
ETH/USDT,1d,crisis_defensive_rotation,1857,148,0.022192905293577328,0.5675675675675675,3.2845499834494447
BNB/USDT,4h,bull_trend_slow_anchor,11137,730,0.003020398850780217,0.4821917808219178,2.2048911610695585
BNB/USDT,4h,bear_breakdown_short_strict,11137,1032,0.001990644801436957,0.47771317829457366,2.0543454350829395
BNB/USDT,4h,bear_relief_reversal_fast,11137,1054,0.0015383432300790003,0.47722960151802657,1.6214137645032662
BNB/USDT,4h,sideways_breakout_follow,11137,1093,0.0024194569255584874,0.4784995425434584,2.644466419635427
BNB/USDT,4h,sideways_reversion_control,11137,482,-0.001377522309123,0.495850622406639,-0.663965752997286
BNB/USDT,4h,crisis_relief_long_confirmed,11137,1147,0.0015820967774064615,0.4629468177855275,1.8146650036852114
BNB/USDT,4h,crisis_tail_short_strict,11137,1061,0.0025579709143869964,0.46748350612629597,2.714007140164603
BNB/USDT,4h,crisis_defensive_rotation,11137,946,0.0011804969728466351,0.4809725158562368,1.1167501363129169
SOL/USDT,4h,bull_trend_slow_anchor,11137,706,0.006110650383962576,0.5127478753541076,4.314119171077579
SOL/USDT,4h,bear_breakdown_short_strict,11137,982,0.004222977696024363,0.5112016293279023,4.146964097495925
SOL/USDT,4h,bear_relief_reversal_fast,11137,1010,0.00270010204239843,0.49306930693069306,2.7271030628224144
SOL/USDT,4h,sideways_breakout_follow,11137,1053,0.004604307775737383,0.5109211775878443,4.8483360878514645
SOL/USDT,4h,sideways_reversion_control,11137,503,-0.0006193494929663019,0.4831013916500994,-0.3115327949620499
SOL/USDT,4h,crisis_relief_long_confirmed,11137,1115,0.0028787434003759486,0.5013452914798207,3.2097988914191826
SOL/USDT,4h,crisis_tail_short_strict,11137,1010,0.005990920428277214,0.5198019801980198,6.050829632559987
SOL/USDT,4h,crisis_defensive_rotation,11137,903,0.0037488032270565942,0.48283499446290146,3.3851693140321046
AVAX/USDT,4h,bull_trend_slow_anchor,11137,674,0.004549471999042761,0.4896142433234421,3.066344127354821
AVAX/USDT,4h,bear_breakdown_short_strict,11137,955,0.004252758601671271,0.4816753926701571,4.061384464596063
AVAX/USDT,4h,bear_relief_reversal_fast,11137,966,0.002800785573633514,0.4751552795031056,2.7055588641299746
AVAX/USDT,4h,sideways_breakout_follow,11137,997,0.0030778945260742587,0.4944834503510532,3.068660842496036
AVAX/USDT,4h,sideways_reversion_control,11137,504,-0.005034818349374098,0.44841269841269843,-2.5375484480845456
AVAX/USDT,4h,crisis_relief_long_confirmed,11137,1068,0.0037760789168834108,0.4943820224719101,4.032852283231483
AVAX/USDT,4h,crisis_tail_short_strict,11137,979,0.0030015670808871066,0.4933605720122574,2.9385341721884775
AVAX/USDT,4h,crisis_defensive_rotation,11137,871,0.0035338685169487814,0.49483352468427094,3.0779994782623885
SPY/USD,1d,bull_trend_slow_anchor,749,62,0.0014635036944025185,0.5483870967741935,0.09073722905295614
SPY/USD,1d,bear_breakdown_short_strict,749,100,0.0012877534226543952,0.56,0.12877534226543952
SPY/USD,1d,bear_relief_reversal_fast,749,112,-7.79873831588376e-05,0.5267857142857143,-0.00873458691378981
SPY/USD,1d,sideways_breakout_follow,749,107,0.0019172020975914796,0.5887850467289719,0.2051406244422883
SPY/USD,1d,sideways_reversion_control,749,42,0.0006709908165966683,0.5238095238095238,0.02818161429706007
SPY/USD,1d,crisis_relief_long_confirmed,749,116,2.0368486746163027e-05,0.5258620689655172,0.002362744462554911
SPY/USD,1d,crisis_tail_short_strict,749,102,0.0020213264711991777,0.5784313725490197,0.20617530006231613
SPY/USD,1d,crisis_defensive_rotation,749,74,0.00488549949308356,0.5945945945945946,0.36152696248818345
