market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
NQ/USD,15m,bull_absorption_reaccel,234760,7155,-0.00051035112110877,0.3650593990216632,-3.651562271533249
NQ/USD,15m,bull_post_shock_pullback,234760,1235,-0.0005022490836668182,0.3740890688259109,-0.6202776183285206
NQ/USD,15m,bull_crypto_dispersion,234760,0,0.0,0.0,0.0
NQ/USD,15m,bear_failed_bounce_short,234760,333,-0.00032922622804589544,0.4264264264264264,-0.10963233393928318
NQ/USD,15m,bear_defensive_rotation,234760,0,0.0,0.0,0.0
NQ/USD,15m,bear_correlation_shock_short,234760,1535,-0.0003771064581420742,0.44625407166123776,-0.5788584132480838
NQ/USD,15m,sideways_dispersion_revert,234760,4085,-0.0008729378543966084,0.38041615667074663,-3.5659511352101454
NQ/USD,15m,sideways_post_shock_carry,234760,2872,-0.0005708586326220736,0.407033426183844,-1.6395059928905953
NQ/USD,15m,crisis_tail_hedge,234760,154,-0.0006930426438153462,0.4675324675324675,-0.10672856714756332
NQ/USD,15m,crisis_panic_absorption,234760,67,0.0006331707678987926,0.4626865671641791,0.042422441449219105
NQ/USD,15m,crisis_defensive_rotation,234760,0,0.0,0.0,0.0
NQ/USD,1h,bull_absorption_reaccel,59052,2566,-8.377768129515101e-05,0.45869056897895555,-0.2149735302033575
NQ/USD,1h,bull_post_shock_pullback,59052,413,4.232548562365224e-06,0.5157384987893463,0.0017480425562568375
NQ/USD,1h,bull_crypto_dispersion,59052,0,0.0,0.0,0.0
NQ/USD,1h,bear_failed_bounce_short,59052,101,-0.0012445321333354545,0.45544554455445546,-0.1256977454668809
NQ/USD,1h,bear_defensive_rotation,59052,0,0.0,0.0,0.0
NQ/USD,1h,bear_correlation_shock_short,59052,502,0.00020044610270811226,0.4940239043824701,0.10062394355947235
NQ/USD,1h,sideways_dispersion_revert,59052,1189,-0.0011228745157083077,0.4129520605550883,-1.335097799177178
NQ/USD,1h,sideways_post_shock_carry,59052,834,-0.0007311385874181997,0.45083932853717024,-0.6097695819067785
NQ/USD,1h,crisis_tail_hedge,59052,53,-0.001653926451888713,0.4528301886792453,-0.08765810195010179
NQ/USD,1h,crisis_panic_absorption,59052,16,-0.002459124276718438,0.125,-0.03934598842749501
NQ/USD,1h,crisis_defensive_rotation,59052,0,0.0,0.0,0.0
QQQ/USD,1h,bull_absorption_reaccel,2754,155,-0.00016257547212402475,0.5419354838709678,-0.025199198179223836
QQQ/USD,1h,bull_post_shock_pullback,2754,24,-0.0018357046392424674,0.5,-0.044056911341819216
QQQ/USD,1h,bull_crypto_dispersion,2754,0,0.0,0.0,0.0
QQQ/USD,1h,bear_failed_bounce_short,2754,5,0.006206503755967541,0.4,0.031032518779837703
QQQ/USD,1h,bear_defensive_rotation,2754,0,0.0,0.0,0.0
QQQ/USD,1h,bear_correlation_shock_short,2754,21,-0.006141962221711655,0.42857142857142855,-0.12898120665594476
QQQ/USD,1h,sideways_dispersion_revert,2754,41,-0.0023423544197361933,0.4878048780487805,-0.09603653120918393
