date,open,high,low,close,volume
2024-12-20 17:00:00+00:00,0.6631,0.6786,0.659,0.6786,3072.0
2024-12-20 18:00:00+00:00,0.6786,0.6786,0.6783,0.6783,74.0
2024-12-20 19:00:00+00:00,0.6783,0.6783,0.6738,0.6738,15.0
2024-12-20 20:00:00+00:00,0.6738,0.6738,0.6738,0.6738,0.0
2024-12-20 21:00:00+00:00,0.6738,0.6738,0.6738,0.6738,0.0
2024-12-20 22:00:00+00:00,0.6738,0.6738,0.6738,0.6738,0.0
2024-12-20 23:00:00+00:00,0.6738,0.6738,0.6738,0.6738,0.0
2024-12-21 00:00:00+00:00,0.6738,0.6738,0.6738,0.6738,0.0
2024-12-21 01:00:00+00:00,0.6738,0.6738,0.6738,0.6738,0.0
2024-12-21 02:00:00+00:00,0.6738,0.7102,0.6738,0.7102,1302.0
2024-12-21 03:00:00+00:00,0.7102,0.7102,0.7102,0.7102,0.0
2024-12-21 04:00:00+00:00,0.7102,0.7102,0.7102,0.7102,0.0
2024-12-21 05:00:00+00:00,0.7102,0.7102,0.7102,0.7102,0.0
2024-12-21 06:00:00+00:00,0.7102,0.7102,0.7102,0.7102,0.0
2024-12-21 07:00:00+00:00,0.7102,0.7102,0.7102,0.7102,0.0
2024-12-21 08:00:00+00:00,0.7102,0.775,0.6839,0.775,3023.0
2024-12-21 09:00:00+00:00,0.775,0.7798,0.775,0.7798,256.0
2024-12-21 10:00:00+00:00,0.7798,0.8141,0.7798,0.8141,12.0
2024-12-21 11:00:00+00:00,0.8141,0.8141,0.7887,0.7913,438.0
2024-12-21 12:00:00+00:00,0.7913,0.794,0.7913,0.794,150.0
2024-12-21 13:00:00+00:00,0.794,0.8046,0.7761,0.8046,172.0
2024-12-21 14:00:00+00:00,0.8046,0.8345,0.7856,0.834,5509.0
2024-12-21 15:00:00+00:00,0.834,0.834,0.7979,0.7981,16210.0
2024-12-21 16:00:00+00:00,0.7981,0.7981,0.766,0.7676,24520.0
2024-12-21 17:00:00+00:00,0.7676,0.7676,0.758,0.758,1.0
2024-12-21 18:00:00+00:00,0.758,0.7803,0.758,0.7803,192.0
2024-12-21 19:00:00+00:00,0.7803,0.7803,0.7392,0.7392,404.0
2024-12-21 20:00:00+00:00,0.7392,0.7392,0.7392,0.7392,0.0
2024-12-21 21:00:00+00:00,0.7392,0.7392,0.7392,0.7392,0.0
2024-12-21 22:00:00+00:00,0.7392,0.7392,0.7392,0.7392,0.0
2024-12-21 23:00:00+00:00,0.7392,0.7392,0.7392,0.7392,0.0
2024-12-22 00:00:00+00:00,0.7392,0.7392,0.7392,0.7392,0.0
2024-12-22 01:00:00+00:00,0.7392,0.7392,0.7356,0.7356,13.0
2024-12-22 02:00:00+00:00,0.7356,0.7356,0.7135,0.7137,18.0
2024-12-22 03:00:00+00:00,0.7137,0.7224,0.7137,0.7214,8.0
2024-12-22 04:00:00+00:00,0.7214,0.7214,0.7064,0.7064,1.0
2024-12-22 05:00:00+00:00,0.7064,0.7064,0.7005,0.7016,1789.0
2024-12-22 06:00:00+00:00,0.7016,0.7456,0.7016,0.7453,27632.0
2024-12-22 07:00:00+00:00,0.7453,0.7453,0.7,0.7,429.0
2024-12-22 08:00:00+00:00,0.7,0.7,0.7,0.7,0.0
2024-12-22 09:00:00+00:00,0.7,0.7066,0.6851,0.7022,3710.0
2024-12-22 10:00:00+00:00,0.7022,0.7022,0.6823,0.7,2386.0
2024-12-22 11:00:00+00:00,0.7,0.7,0.7,0.7,0.0
2024-12-22 12:00:00+00:00,0.7,0.7,0.7,0.7,0.0
2024-12-22 13:00:00+00:00,0.7,0.7,0.6722,0.6725,16566.0
2024-12-22 14:00:00+00:00,0.6725,0.6807,0.6628,0.6628,5073.0
2024-12-22 15:00:00+00:00,0.6628,0.6678,0.6622,0.6652,632.0
2024-12-22 16:00:00+00:00,0.6652,0.6742,0.6576,0.6742,3626.0
2024-12-22 17:00:00+00:00,0.6742,0.6742,0.6742,0.6742,0.0
2024-12-22 18:00:00+00:00,0.6742,0.6742,0.6736,0.6736,548.0
2024-12-22 19:00:00+00:00,0.6736,0.6736,0.6736,0.6736,0.0
2024-12-22 20:00:00+00:00,0.6736,0.6736,0.6516,0.6556,699.0
2024-12-22 21:00:00+00:00,0.6556,0.6629,0.6556,0.6629,304.0
