ts,open,high,low,close,volume,wap,count
2026-05-11T08:00:00+00:00,736.5,737.13,736.2,736.9,1159.6,736.722,490
2026-05-11T09:00:00+00:00,736.87,737.48,736.78,736.98,627.725,737.18,252
2026-05-11T10:00:00+00:00,737.04,737.13,736.56,736.69,1069.825,736.861,298
2026-05-11T11:00:00+00:00,736.64,737.45,736.56,736.82,2132.9,737.026,632
2026-05-11T12:00:00+00:00,736.84,737.0,735.75,736.31,4167.575,736.379,1780
2026-05-11T13:00:00+00:00,736.35,739.14,736.18,738.67,113430.7,737.965,40145
2026-05-11T14:00:00+00:00,738.67,739.94,737.59,739.65,138494.175,738.922,46546
2026-05-11T15:00:00+00:00,739.65,740.34,738.95,740.22,116560.225,739.754,43770
2026-05-11T16:00:00+00:00,740.22,740.44,738.84,739.33,99042.9,739.815,36773
2026-05-11T17:00:00+00:00,739.34,740.79,738.88,740.2,86354.35,739.886,32715
2026-05-11T18:00:00+00:00,740.2,740.65,738.5,738.52,106932.15,739.963,40837
2026-05-11T19:00:00+00:00,738.56,739.21,738.13,739.2,205828.775,738.683,70867
2026-05-11T20:00:00+00:00,739.2,739.36,737.98,738.9,48441.675,739.023,4831
2026-05-11T21:00:00+00:00,738.9,739.0,738.83,738.87,532.775,738.915,174
2026-05-11T22:00:00+00:00,738.91,739.69,738.91,739.47,2688.7,739.352,464
2026-05-11T23:00:00+00:00,739.52,739.57,739.1,739.28,830.525,739.358,201
2026-05-12T08:00:00+00:00,737.61,738.22,735.77,736.49,2311.625,736.729,590
