timestamp,open,high,low,close,volume
2026-04-13T00:00:00Z,70757.617188,74896.3125,70588.523438,74484.640625,52278211554.0
2026-04-14T00:00:00Z,74478.398438,76061.757812,73877.203125,74181.609375,53540826530.0
2026-04-15T00:00:00Z,74182.023438,75409.273438,73549.203125,74805.078125,38090174312.0
2026-04-16T00:00:00Z,74810.875,75506.570312,73346.265625,75152.132812,41312783855.0
2026-04-17T00:00:00Z,75164.039062,78320.679688,74558.601562,77126.875,54137194839.0
2026-04-18T00:00:00Z,77136.046875,77416.703125,75504.945312,75726.210938,26014416776.0
2026-04-19T00:00:00Z,75723.695312,76243.09375,73802.382812,73856.351562,30931515195.0
2026-04-20T00:00:00Z,73854.25,76575.359375,73775.570312,75872.523438,39674447916.0
2026-04-21T00:00:00Z,75872.828125,76881.476562,74852.671875,76352.773438,36453522626.0
2026-04-22T00:00:00Z,76354.21875,79468.0,76159.578125,78203.101562,48336654537.0
2026-04-23T00:00:00Z,78203.875,78676.9375,77014.453125,78268.953125,40354900916.0
2026-04-24T00:00:00Z,78263.820312,78554.09375,77318.445312,77455.3125,32784213526.0
2026-04-25T00:00:00Z,77457.210938,77882.640625,77184.664062,77612.015625,16702933134.0
2026-04-26T00:00:00Z,77613.117188,78923.5625,77334.890625,78657.539062,21482934750.0
2026-04-27T00:00:00Z,78661.015625,79488.171875,76481.34375,77366.625,38135631927.0
2026-04-28T00:00:00Z,77368.117188,77483.867188,75673.601562,76350.671875,32056900880.0
2026-04-29T00:00:00Z,76350.6875,77884.96875,74958.570312,75776.132812,41460907886.0
2026-04-30T00:00:00Z,75778.632812,76611.484375,75318.984375,76304.320312,29497862305.0
2026-05-01T00:00:00Z,76305.054688,78894.976562,76294.695312,78179.0,39164328894.0
2026-05-02T00:00:00Z,78177.75,79119.789062,78031.960938,78657.25,16761531851.0
2026-05-03T00:00:00Z,78656.726562,79402.359375,78073.078125,78538.226562,20544392639.0
2026-05-04T00:00:00Z,78540.289062,80742.359375,78217.960938,79827.90625,54325085296.0
2026-05-05T00:00:00Z,79823.53125,81751.453125,79787.578125,80927.054688,39700107376.0
2026-05-06T00:00:00Z,80930.734375,82792.210938,80751.023438,81427.53125,41751540000.0
2026-05-07T00:00:00Z,81428.851562,81684.953125,79522.65625,80009.992188,36931193154.0
2026-05-08T00:00:00Z,80009.625,80447.265625,79205.515625,80186.765625,33789351540.0
2026-05-09T00:00:00Z,80187.742188,81030.0625,80119.929688,80664.367188,18102086996.0
2026-05-10T00:00:00Z,80665.609375,82430.171875,80274.132812,82138.929688,26965971077.0
2026-05-12T00:00:00Z,81721.414062,81721.414062,80838.953125,81152.476562,30045034496.0
