protocol_version,symbol,generated_at,candidate_set_id,candidate_set_size,rank,path_id,scenario_id,path_label,regime_profit_branch_path,parent_regime_root,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,direction,raw_path_score,calibrated_path_prob,path_prob_lower_bound,execution_gate_status,execution_gate_min_path_prob,execution_gate_reason,pending_reward_state,maturity_mask,maturity_weight,calibrated_label,propensity_estimate,ips_weight,training_weight,regime_calibration_bucket,behavior_policy_probability,execution_propensity,target_policy_probability_confidence,target_policy_probability_lower_bound,target_policy_reward_prior,target_policy_reward_lower_bound,experience_prior,current_posterior,structural_baseline_score,score_model_family,score_source_kind,score_model_artifact_uri,score_generator
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-candidates:B2R_115130_BYBIT_BTC_MOMENTUM:2bedbc51f27f19e9,3,1,path:scenario:B2R_115130_BYBIT_BTC_MOMENTUM:belief_regime_node:range:range_mean_reversion:primary,scenario:B2R_115130_BYBIT_BTC_MOMENTUM:belief_regime_node:range:range_mean_reversion,range_mean_reversion,,,,,,,favor_mean_reversion_only,,,,,,,unobserved,false,0.000000,,0.195263,5.000000,,B2R_115130_BYBIT_BTC_MOMENTUM:range,0.367015,0.532028,,,,,0.484483,0.522375,0.511008,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-candidates:B2R_115130_BYBIT_BTC_MOMENTUM:2bedbc51f27f19e9,3,2,path:scenario:B2R_115130_BYBIT_BTC_MOMENTUM:belief_regime_node:range:stress_de_risk:primary,scenario:B2R_115130_BYBIT_BTC_MOMENTUM:belief_regime_node:range:stress_de_risk,stress_de_risk,,,,,,,favor_mean_reversion_only,,,,,,,unobserved,false,0.000000,,,,,B2R_115130_BYBIT_BTC_MOMENTUM:range,0.316492,,,,,,0.250000,0.522375,0.440663,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-candidates:B2R_115130_BYBIT_BTC_MOMENTUM:2bedbc51f27f19e9,3,3,path:scenario:B2R_115130_BYBIT_BTC_MOMENTUM:belief_regime_node:range:transition_confirmation:primary,scenario:B2R_115130_BYBIT_BTC_MOMENTUM:belief_regime_node:range:transition_confirmation,transition_confirmation,,,,,,,favor_mean_reversion_only,,,,,,,unobserved,false,0.000000,,,,,B2R_115130_BYBIT_BTC_MOMENTUM:range,0.316492,,,,,,0.250000,0.522375,0.440663,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,true,1.000000,0.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,2,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,true,1.000000,1.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,3,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,true,1.000000,0.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,4,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,true,1.000000,1.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,5,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,true,1.000000,0.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,6,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,true,1.000000,0.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
structural-path-ranking-target-v1,B2R_115130_BYBIT_BTC_MOMENTUM,2026-05-12T04:09:28Z,structural-feedback-history:B2R_115130_BYBIT_BTC_MOMENTUM:3bf8270b2178b9d6,1,7,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,true,1.000000,1.000000,0.500000,2.000000,2.000000,B2R_115130_BYBIT_BTC_MOMENTUM:manipulation_expansion,0.500000,1.000000,,,,,0.500000,0.500000,0.500000,,,,
