"date","open","high","low","close","volume"
"2025-12-15T12:00:00Z",28450.5,28457.0,28420.5,28447.75,4633.0
"2025-12-15T13:00:00Z",28447.25,28478.75,28431.25,28475.75,5299.0
"2025-12-15T14:00:00Z",28476.0,28504.0,28304.25,28315.5,47419.0
"2025-12-15T15:00:00Z",28315.25,28326.75,28121.75,28238.5,70706.0
"2025-12-15T16:00:00Z",28240.5,28353.0,28202.5,28247.25,38801.0
"2025-12-15T17:00:00Z",28247.5,28272.75,28168.75,28216.0,25810.0
"2025-12-15T18:00:00Z",28215.5,28256.0,28165.75,28238.5,22208.0
"2025-12-15T19:00:00Z",28238.5,28269.5,28193.0,28237.0,19229.0
"2025-12-15T20:00:00Z",28236.75,28243.75,28167.0,28171.0,32032.0
"2025-12-15T21:00:00Z",28171.0,28193.5,28162.75,28184.75,8527.0
"2025-12-15T23:00:00Z",28181.75,28209.25,28116.25,28142.25,4371.0
"2025-12-16T00:00:00Z",28143.25,28153.5,28075.75,28088.5,6639.0
"2025-12-16T01:00:00Z",28088.5,28098.75,27948.5,27989.0,9625.0
"2025-12-16T02:00:00Z",27988.5,28020.5,27962.0,27985.75,5264.0
"2025-12-16T03:00:00Z",27986.25,28005.0,27939.5,27996.75,4725.0
"2025-12-16T04:00:00Z",27996.0,28011.5,27958.0,28000.5,2854.0
"2025-12-16T05:00:00Z",28000.0,28001.0,27940.75,27948.5,3869.0
"2025-12-16T06:00:00Z",27950.0,27972.0,27940.0,27969.0,3496.0
"2025-12-16T07:00:00Z",27969.75,27982.75,27909.25,27963.5,5208.0
"2025-12-16T08:00:00Z",27964.0,28047.75,27962.25,28039.5,7022.0
"2025-12-16T09:00:00Z",28040.0,28067.5,28001.75,28018.5,5050.0
"2025-12-16T10:00:00Z",28018.0,28110.5,28004.0,28083.0,4371.0
"2025-12-16T11:00:00Z",28082.0,28130.0,28073.0,28129.0,3240.0
"2025-12-16T12:00:00Z",28130.0,28160.25,28116.5,28134.0,5678.0
"2025-12-16T13:00:00Z",28134.0,28222.5,28076.75,28088.0,22061.0
"2025-12-16T14:00:00Z",28088.5,28234.75,28041.25,28229.5,78633.0
"2025-12-16T15:00:00Z",28230.5,28245.0,28014.75,28157.75,88720.0
"2025-12-16T16:00:00Z",28158.0,28180.0,28048.75,28171.5,61785.0
"2025-12-16T17:00:00Z",28171.75,28191.0,28028.5,28036.5,53432.0
"2025-12-16T18:00:00Z",28036.5,28186.25,28007.75,28152.25,52889.0
"2025-12-16T19:00:00Z",28151.75,28185.25,28060.75,28154.5,44591.0
"2025-12-16T20:00:00Z",28154.25,28280.0,28146.5,28208.25,54774.0
"2025-12-16T21:00:00Z",28208.75,28212.0,28144.0,28157.5,17173.0
"2025-12-16T23:00:00Z",28168.0,28199.0,28130.25,28152.0,4456.0
"2025-12-17T00:00:00Z",28151.0,28163.75,28100.5,28141.25,6260.0
"2025-12-17T01:00:00Z",28142.75,28195.5,28142.75,28193.0,5360.0
"2025-12-17T02:00:00Z",28193.25,28210.0,28164.0,28198.75,4535.0
"2025-12-17T03:00:00Z",28196.0,28216.25,28177.25,28185.25,2702.0
"2025-12-17T04:00:00Z",28187.5,28202.5,28146.5,28149.25,2997.0
"2025-12-17T05:00:00Z",28148.0,28193.25,28127.75,28189.0,3803.0
"2025-12-17T06:00:00Z",28188.25,28253.75,28187.5,28231.75,4605.0
"2025-12-17T07:00:00Z",28230.25,28268.25,28217.25,28248.75,4517.0
"2025-12-17T08:00:00Z",28248.75,28272.5,28224.25,28251.75,5376.0
"2025-12-17T09:00:00Z",28251.25,28306.0,28237.75,28299.5,5239.0
"2025-12-17T10:00:00Z",28298.75,28327.75,28291.0,28318.75,4665.0
"2025-12-17T11:00:00Z",28319.5,28335.0,28303.25,28330.75,3561.0
"2025-12-17T12:00:00Z",28330.25,28344.5,28310.0,28322.75,4548.0
"2025-12-17T13:00:00Z",28322.75,28333.0,28231.0,28300.5,23133.0
"2025-12-17T14:00:00Z",28300.75,28318.0,28081.5,28168.75,92802.0
"2025-12-17T15:00:00Z",28168.5,28181.75,27870.25,27895.5,123453.0
"2025-12-17T16:00:00Z",27894.25,27958.5,27821.0,27870.5,100458.0
"2025-12-17T17:00:00Z",27871.25,27921.0,27817.75,27858.0,65061.0
"2025-12-17T18:00:00Z",27858.25,27914.0,27769.75,27793.75,46235.0
"2025-12-17T19:00:00Z",27792.5,27821.5,27758.0,27811.5,37601.0
"2025-12-17T20:00:00Z",27811.0,27819.25,27723.75,27728.25,53575.0
"2025-12-17T21:00:00Z",27728.5,27831.75,27727.5,27787.75,23136.0
"2025-12-17T23:00:00Z",27819.5,27835.0,27761.0,27768.0,5587.0
"2025-12-18T00:00:00Z",27769.5,27834.0,27737.25,27823.0,7693.0
"2025-12-18T01:00:00Z",27823.75,27832.75,27786.5,27798.25,5277.0
"2025-12-18T02:00:00Z",27801.0,27848.25,27792.75,27806.25,5444.0
"2025-12-18T03:00:00Z",27805.75,27808.0,27738.25,27777.0,5335.0
"2025-12-18T04:00:00Z",27777.5,27827.0,27774.75,27824.0,3304.0
"2025-12-18T05:00:00Z",27822.75,27830.5,27801.5,27821.25,2892.0
"2025-12-18T06:00:00Z",27820.75,27827.25,27789.75,27819.0,3223.0
"2025-12-18T07:00:00Z",27820.0,27877.25,27818.5,27867.75,6754.0
"2025-12-18T08:00:00Z",27866.25,27909.0,27844.25,27891.25,6421.0
"2025-12-18T09:00:00Z",27891.0,27933.25,27867.0,27932.5,5214.0
"2025-12-18T10:00:00Z",27932.75,27935.5,27901.5,27915.25,3531.0
"2025-12-18T11:00:00Z",27915.0,27940.0,27910.5,27936.0,3435.0
"2025-12-18T12:00:00Z",27937.5,27950.5,27921.0,27929.75,5241.0
"2025-12-18T13:00:00Z",27930.75,28100.0,27900.75,28059.0,31942.0
"2025-12-18T14:00:00Z",28057.5,28165.5,27997.25,28113.5,101217.0
"2025-12-18T15:00:00Z",28113.5,28243.25,28010.75,28201.75,107205.0
"2025-12-18T16:00:00Z",28202.25,28248.5,28179.25,28222.5,56982.0
"2025-12-18T17:00:00Z",28222.75,28222.75,28020.5,28191.25,97478.0
"2025-12-18T18:00:00Z",28191.5,28238.25,28153.25,28174.5,47176.0
"2025-12-18T19:00:00Z",28174.0,28176.0,28029.75,28044.25,65867.0
"2025-12-18T20:00:00Z",28044.5,28179.5,28028.5,28087.75,67478.0
"2025-12-18T21:00:00Z",28088.0,28093.25,28032.5,28055.0,16314.0
"2025-12-18T23:00:00Z",28076.0,28093.5,28045.75,28093.0,5560.0
"2025-12-19T00:00:00Z",28093.25,28102.5,28056.5,28079.25,5146.0
"2025-12-19T01:00:00Z",28080.0,28113.25,28047.25,28102.75,6128.0
"2025-12-19T02:00:00Z",28102.25,28122.75,28086.0,28087.75,4484.0
"2025-12-19T03:00:00Z",28087.0,28157.75,28072.0,28143.0,6429.0
"2025-12-19T04:00:00Z",28144.0,28154.25,28122.25,28142.25,3028.0
"2025-12-19T05:00:00Z",28141.25,28148.75,28118.0,28127.75,2610.0
"2025-12-19T06:00:00Z",28127.75,28141.25,28102.75,28134.25,3268.0
"2025-12-19T07:00:00Z",28135.0,28208.5,28134.5,28184.25,6100.0
"2025-12-19T08:00:00Z",28182.25,28223.25,28176.75,28206.5,6298.0
"2025-12-19T09:00:00Z",28206.0,28229.5,28191.5,28219.75,4079.0
"2025-12-19T10:00:00Z",28219.25,28219.5,28190.0,28197.0,4023.0
"2025-12-19T11:00:00Z",28196.5,28201.0,28151.5,28176.75,5084.0
"2025-12-19T12:00:00Z",28177.75,28192.75,28115.0,28116.25,7692.0
"2025-12-19T13:00:00Z",28116.25,28175.75,28109.75,28159.5,10693.0
"2025-12-19T14:00:00Z",28159.0,28409.0,28134.25,28396.25,104940.0
"2025-12-19T15:00:00Z",28394.75,28436.25,28301.25,28319.0,81932.0
"2025-12-19T16:00:00Z",28319.0,28401.0,28296.0,28341.25,56762.0
"2025-12-19T17:00:00Z",28341.25,28433.5,28338.0,28414.25,40385.0
"2025-12-19T18:00:00Z",28413.75,28428.0,28379.75,28387.75,27926.0
"2025-12-19T19:00:00Z",28387.5,28425.5,28386.5,28405.0,20572.0
"2025-12-19T20:00:00Z",28405.5,28429.0,28385.75,28416.75,55125.0
"2025-12-19T21:00:00Z",28416.75,28435.25,28404.0,28433.5,17321.0
"2025-12-21T23:00:00Z",28471.25,28511.0,28468.25,28504.5,7828.0
"2025-12-22T00:00:00Z",28505.5,28518.75,28481.0,28490.75,5339.0
"2025-12-22T01:00:00Z",28490.75,28533.0,28489.75,28524.75,4338.0
"2025-12-22T02:00:00Z",28525.0,28534.5,28516.75,28531.5,2581.0
"2025-12-22T03:00:00Z",28531.75,28535.25,28509.5,28514.75,2634.0
"2025-12-22T04:00:00Z",28515.0,28527.25,28508.0,28517.25,2006.0
"2025-12-22T05:00:00Z",28516.25,28518.5,28498.25,28510.5,2225.0
"2025-12-22T06:00:00Z",28510.25,28535.0,28510.0,28526.0,1823.0
"2025-12-22T07:00:00Z",28526.25,28547.0,28524.75,28538.25,2393.0
"2025-12-22T08:00:00Z",28539.0,28552.5,28517.0,28523.75,3455.0
"2025-12-22T09:00:00Z",28523.5,28561.75,28519.25,28548.5,3375.0
"2025-12-22T10:00:00Z",28548.5,28556.5,28542.0,28543.25,1583.0
"2025-12-22T11:00:00Z",28543.75,28555.25,28534.5,28535.75,2713.0
"2025-12-22T12:00:00Z",28536.25,28576.25,28532.25,28572.75,5055.0
"2025-12-22T13:00:00Z",28572.75,28593.0,28566.75,28588.5,7250.0
"2025-12-22T14:00:00Z",28589.0,28630.75,28508.25,28584.0,76042.0
"2025-12-22T15:00:00Z",28583.0,28590.75,28464.0,28510.5,67081.0
"2025-12-22T16:00:00Z",28510.25,28557.25,28508.5,28550.75,38430.0
"2025-12-22T17:00:00Z",28551.0,28563.25,28522.5,28557.0,30781.0
"2025-12-22T18:00:00Z",28557.25,28558.25,28509.0,28525.5,29437.0
