market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
NQ/USD,1h,trend_follow_fast,89250,6903,-0.00048435114599797087,0.4519774011299435,-3.343475960823993
NQ/USD,1h,trend_follow_slow,89250,3923,-0.0002085150000461787,0.49783329084884015,-0.818004345181159
NQ/USD,1h,range_reversion_dense,89250,3788,-0.0007579106266074537,0.4316261879619852,-2.8709654535890348
NQ/USD,1h,tail_breakdown_short,89250,6016,-0.0002449970879955322,0.47523271276595747,-1.4739024813811217
NQ/USD,1h,defensive_rotation,89250,5216,-0.00021984306882777578,0.4781441717791411,-1.1467014470056784
NQ/USD,4h,trend_follow_fast,23879,2587,-0.00014382684252020925,0.49864708156165444,-0.3720800415997813
NQ/USD,4h,trend_follow_slow,23879,1885,-0.00019991540699360865,0.5124668435013262,-0.3768405421829523
NQ/USD,4h,range_reversion_dense,23879,1378,-0.0004928256202517743,0.488388969521045,-0.679113704706945
NQ/USD,4h,tail_breakdown_short,23879,2368,-0.0002567613522907903,0.5050675675675675,-0.6080108822245914
NQ/USD,4h,defensive_rotation,23879,2369,-0.0002542131726577672,0.5082313212325876,-0.6022310060262505
NQ/USD,1d,trend_follow_fast,4651,606,0.001765590368210171,0.5577557755775577,1.0699477631353635
NQ/USD,1d,trend_follow_slow,4651,373,0.002318601490599697,0.5844504021447721,0.864838355993687
NQ/USD,1d,range_reversion_dense,4651,295,0.00024427662178517064,0.5050847457627119,0.07206160342662533
NQ/USD,1d,tail_breakdown_short,4651,529,0.0018917769756133255,0.5746691871455577,1.0007500200994492
NQ/USD,1d,defensive_rotation,4651,438,0.0019854410588580297,0.5502283105022832,0.8696231837798171
BTC/USDT,4h,trend_follow_fast,11137,1002,-0.0003436425647272982,0.4481037924151697,-0.3443298498567528
BTC/USDT,4h,trend_follow_slow,11137,708,-0.0013586392672931145,0.4675141242937853,-0.9619166012435251
BTC/USDT,4h,range_reversion_dense,11137,500,-0.0025848622141651065,0.456,-1.2924311070825532
BTC/USDT,4h,tail_breakdown_short,11137,942,-0.0012075134361021313,0.4299363057324841,-1.1374776568082077
BTC/USDT,4h,defensive_rotation,11137,928,-0.0018705816335929432,0.4353448275862069,-1.7358997559742513
BTC/USDT,1d,trend_follow_fast,1857,192,0.0015641284326437545,0.4479166666666667,0.30031265906760085
BTC/USDT,1d,trend_follow_slow,1857,118,0.009418559028694288,0.5423728813559322,1.111389965385926
BTC/USDT,1d,range_reversion_dense,1857,100,-0.005008878353238688,0.47,-0.5008878353238688
BTC/USDT,1d,tail_breakdown_short,1857,176,0.001453256886061425,0.44886363636363635,0.2557732119468108
BTC/USDT,1d,defensive_rotation,1857,145,0.004233799944958784,0.496551724137931,0.6139009920190237
ETH/USDT,4h,trend_follow_fast,11137,1013,-0.0006836925000112206,0.4797630799605133,-0.6925805025113665
ETH/USDT,4h,trend_follow_slow,11137,726,-0.0002944440280685685,0.4573002754820937,-0.21376636437778074
ETH/USDT,4h,range_reversion_dense,11137,525,-0.0032594891936430647,0.4742857142857143,-1.711231826662609
ETH/USDT,4h,tail_breakdown_short,11137,933,-0.0005039063143448529,0.4769560557341908,-0.47014459128374775
ETH/USDT,4h,defensive_rotation,11137,911,-0.0003463334741700338,0.4862788144895719,-0.3155097949689008
ETH/USDT,1d,trend_follow_fast,1857,196,0.005130478652379632,0.5,1.0055738158664078
ETH/USDT,1d,trend_follow_slow,1857,118,0.017529323097280836,0.5338983050847458,2.0684601254791386
ETH/USDT,1d,range_reversion_dense,1857,98,-0.007063183055777077,0.47959183673469385,-0.6921919394661535
ETH/USDT,1d,tail_breakdown_short,1857,173,0.01778750794309669,0.5722543352601156,3.0772388741557273
ETH/USDT,1d,defensive_rotation,1857,148,0.022192905293577328,0.5675675675675675,3.2845499834494447
BNB/USDT,4h,trend_follow_fast,11137,1038,0.002206803059352031,0.47784200385356457,2.290661575607408
BNB/USDT,4h,trend_follow_slow,11137,730,0.003020398850780217,0.4821917808219178,2.2048911610695585
BNB/USDT,4h,range_reversion_dense,11137,506,-0.0006728250021709862,0.5079051383399209,-0.34044945109851904
BNB/USDT,4h,tail_breakdown_short,11137,965,0.000985376618099258,0.46735751295336786,0.9508884364657839
BNB/USDT,4h,defensive_rotation,11137,946,0.0011804969728466351,0.4809725158562368,1.1167501363129169
SOL/USDT,4h,trend_follow_fast,11137,989,0.004509613089968931,0.5116279069767442,4.460007345979273
SOL/USDT,4h,trend_follow_slow,11137,706,0.006110650383962576,0.5127478753541076,4.314119171077579
SOL/USDT,4h,range_reversion_dense,11137,524,-0.0014324164083256703,0.4732824427480916,-0.7505861979626512
SOL/USDT,4h,tail_breakdown_short,11137,896,0.004705581490400716,0.5066964285714286,4.216201015399042
SOL/USDT,4h,defensive_rotation,11137,903,0.0037488032270565942,0.48283499446290146,3.3851693140321046
AVAX/USDT,4h,trend_follow_fast,11137,961,0.0041695505175404525,0.47762747138397504,4.006938047356375
AVAX/USDT,4h,trend_follow_slow,11137,674,0.004549471999042761,0.4896142433234421,3.066344127354821
AVAX/USDT,4h,range_reversion_dense,11137,522,-0.004685038263063584,0.45977011494252873,-2.4455899733191906
AVAX/USDT,4h,tail_breakdown_short,11137,881,0.0019951785202112497,0.48354143019296253,1.757752276306111
AVAX/USDT,4h,defensive_rotation,11137,871,0.0035338685169487814,0.49483352468427094,3.0779994782623885
SPY/USD,1d,trend_follow_fast,749,100,0.0011886200714081043,0.55,0.11886200714081042
SPY/USD,1d,trend_follow_slow,749,62,0.0014635036944025185,0.5483870967741935,0.09073722905295614
SPY/USD,1d,range_reversion_dense,749,43,0.0003352196743087766,0.5348837209302325,0.014414445995277393
SPY/USD,1d,tail_breakdown_short,749,91,0.0014154375861458383,0.5494505494505495,0.1288048203392713
SPY/USD,1d,defensive_rotation,749,74,0.00488549949308356,0.5945945945945946,0.36152696248818345
ES/USD,1d,trend_follow_fast,746,100,0.000520060157804308,0.6,0.05200601578043079
ES/USD,1d,trend_follow_slow,746,62,0.0061267556615131735,0.6451612903225806,0.3798588510138168
ES/USD,1d,range_reversion_dense,746,39,0.0012550686112457864,0.5128205128205128,0.04894767583858567
ES/USD,1d,tail_breakdown_short,746,90,0.0025217982640892552,0.5666666666666667,0.22696184376803297
ES/USD,1d,defensive_rotation,746,73,0.004881845644965443,0.5753424657534246,0.35637473208247733
AAPL/USD,1d,trend_follow_fast,744,88,0.003664241194373061,0.5113636363636364,0.3224532251048294
AAPL/USD,1d,trend_follow_slow,744,53,0.0035450029728659937,0.6226415094339622,0.18788515756189766
AAPL/USD,1d,range_reversion_dense,744,35,-0.0006087972855144597,0.42857142857142855,-0.02130790499300609
AAPL/USD,1d,tail_breakdown_short,744,74,0.004477678790739733,0.5135135135135135,0.3313482305147402
AAPL/USD,1d,defensive_rotation,744,62,0.0032709774406846537,0.5645161290322581,0.20280060132244854
GLD/USD,1h,trend_follow_fast,1284,93,0.0011535635983279684,0.4946236559139785,0.10728141464450106
GLD/USD,1h,trend_follow_slow,1284,50,0.005790212599310643,0.56,0.2895106299655322
GLD/USD,1h,range_reversion_dense,1284,43,0.0005950703988005473,0.6046511627906976,0.025588027148423537
GLD/USD,1h,tail_breakdown_short,1284,81,0.0024669706235609127,0.5555555555555556,0.19982462050843394
GLD/USD,1h,defensive_rotation,1284,10,-0.00016539423216085353,0.3,-0.0016539423216085352
GLD/USD,4h,trend_follow_fast,429,43,0.0033467322463763406,0.627906976744186,0.14390948659418265
GLD/USD,4h,trend_follow_slow,429,33,0.009341069033638079,0.6363636363636364,0.3082552781100566
GLD/USD,4h,range_reversion_dense,429,18,-0.004185003874199469,0.3888888888888889,-0.07533006973559045
GLD/USD,4h,tail_breakdown_short,429,38,0.006927683350210308,0.631578947368421,0.2632519673079917
GLD/USD,4h,defensive_rotation,429,3,-0.007761549580607721,0.3333333333333333,-0.023284648741823163
