candidate_set_id,path_id,raw_path_score,score_model_family,score_source_kind,score_model_artifact_uri,score_generator
structural-candidates:SRC_ROOT_CARRY_LONG_220646:7f590d5f1b7ec57e,path:scenario:SRC_ROOT_CARRY_LONG_220646:update:actionable:execute_recommended_path:primary,0.01564859014167726,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-candidates:SRC_ROOT_CARRY_LONG_220646:7f590d5f1b7ec57e,path:scenario:SRC_ROOT_CARRY_LONG_220646:update:actionable:observe_only:primary,0.01564859014167726,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
structural-feedback-history:SRC_ROOT_CARRY_LONG_220646:91bfddef56ea7e15,Bull -> RootCarryExpansion -> StopManagedRiskCarry -> SourceRootStopCarryLongHorizonV1:bull_carry_h12_sl040_tp12,0.9896701300151947,catboost,external_model,docs/experiments/actionable-regime-confidence/runs/20260512T010454-codex-board-b-220646-real-catboost-explicit-closure-v1/real-catboost-explicit-closure-v1/catboost/path_ranker_model/catboost_model.cbm,pandas_path_ranker_trainer.py
