timestamp,open,high,low,close,volume
"2026-04-13T13:30:00Z",609.47998046875,626.739990234375,608.1099853515625,617.3900146484375,32972100.0
"2026-04-14T13:30:00Z",620.219970703125,628.5999755859375,620.0999755859375,628.5999755859375,49921100.0
"2026-04-15T13:30:00Z",629.0800170898438,637.8300170898438,628.2000122070312,637.4000244140625,50102400.0
"2026-04-16T13:30:00Z",639.2100219726562,642.1799926757812,635.260009765625,640.469970703125,42320600.0
"2026-04-17T13:30:00Z",645.5900268554688,650.0,644.0700073242188,648.8499755859375,53488900.0
"2026-04-20T13:30:00Z",648.0399780273438,648.760009765625,642.52001953125,646.7899780273438,37138500.0
"2026-04-21T13:30:00Z",648.4099731445312,650.2000122070312,642.2100219726562,644.3300170898438,39580500.0
"2026-04-22T13:30:00Z",650.1500244140625,655.3300170898438,648.52001953125,655.1099853515625,37368400.0
"2026-04-23T13:30:00Z",653.5499877929688,656.9199829101562,645.52001953125,651.4199829101562,40099800.0
"2026-04-24T13:30:00Z",658.510009765625,664.510009765625,656.530029296875,663.8800048828125,45563100.0
"2026-04-27T13:30:00Z",663.4000244140625,664.4299926757812,660.6900024414062,664.22998046875,32717000.0
"2026-04-28T13:30:00Z",657.4099731445312,659.6400146484375,653.8099975585938,657.5499877929688,34147900.0
"2026-04-29T13:30:00Z",658.6300048828125,661.719970703125,656.5900268554688,661.5700073242188,31724900.0
"2026-04-30T13:30:00Z",665.3499755859375,668.9000244140625,657.5599975585938,667.739990234375,40622200.0
"2026-05-01T13:30:00Z",669.1599731445312,675.969970703125,668.7999877929688,674.1500244140625,39172600.0
"2026-05-04T13:30:00Z",674.6599731445312,676.72998046875,668.9000244140625,672.8800048828125,34542000.0
"2026-05-05T13:30:00Z",677.9600219726562,682.77001953125,677.510009765625,681.6099853515625,37101100.0
"2026-05-06T13:30:00Z",687.780029296875,695.9299926757812,686.47998046875,695.77001953125,38778500.0
"2026-05-07T13:30:00Z",696.5800170898438,701.239990234375,691.77001953125,694.9400024414062,43779100.0
"2026-05-08T13:30:00Z",699.9199829101562,711.22998046875,699.5,711.22998046875,44320400.0
"2026-05-11T13:30:00Z",710.3599853515625,714.5900268554688,708.9099731445312,713.2899780273438,35673639.0
