schema_version,run_id,recipe_id,variant_id,market,timeframe,trade_id,open_date,close_date,open_session_date,source_anchor,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,source_ticker_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,direction,direction_sign,entry_close,exit_close,gross_return,roundtrip_cost,profit_ratio_net,year_fold,root_lookup_status
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:812,2017-01-06T00:00:00+00:00,2017-01-11T00:00:00+00:00,2017-01-06,^IXIC,Bull,0.9797225384,0.6,11.31999969482422,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,196.70443725585935,196.60923767089844,-0.00048397273741762614,0.0007,-0.0011839727374176262,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:822,2017-01-16T00:00:00+00:00,2017-01-21T00:00:00+00:00,2017-01-16,^IXIC,Bull,0.9797225384,0.6,11.229999542236328,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,196.56593322753903,196.29754638671875,-0.0013653782037074125,0.0007,-0.0020653782037074126,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:833,2017-01-27T00:00:00+00:00,2017-02-01T00:00:00+00:00,2017-01-27,^IXIC,Bull,0.9797225384,0.8,10.579999923706056,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,198.2281646728516,197.05935668945312,-0.005896276068173334,0.0007,-0.006596276068173334,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:839,2017-02-02T00:00:00+00:00,2017-02-07T00:00:00+00:00,2017-02-02,^IXIC,Bull,0.9797225384,0.6,11.93000030517578,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,197.1892852783203,198.2021484375,0.005136502004914112,0.0007,0.004436502004914112,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:845,2017-02-08T00:00:00+00:00,2017-02-13T00:00:00+00:00,2017-02-08,^IXIC,Bull,0.9797225384,0.8,11.449999809265137,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,198.46192932128903,201.5179748535156,0.015398648711507423,0.0007,0.014698648711507424,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:851,2017-02-14T00:00:00+00:00,2017-02-19T00:00:00+00:00,2017-02-14,^IXIC,Bull,0.9797225384,0.8,10.739999771118164,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,202.32310485839844,203.5264434814453,0.005947608523945158,0.0007,0.005247608523945158,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:857,2017-02-20T00:00:00+00:00,2017-02-25T00:00:00+00:00,2017-02-20,^IXIC,Bull,0.9797225384,1.0,11.489999771118164,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,203.5264434814453,204.9549102783203,0.007018580841094524,0.0007,0.006318580841094524,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:863,2017-02-26T00:00:00+00:00,2017-03-03T00:00:00+00:00,2017-02-26,^IXIC,Bull,0.9797225384,0.8,11.470000267028809,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,204.9549102783203,206.40936279296875,0.007096451178814744,0.0007,0.006396451178814744,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:869,2017-03-04T00:00:00+00:00,2017-03-09T00:00:00+00:00,2017-03-04,^IXIC,Bull,0.9797225384,0.6,10.960000038146973,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,206.40936279296875,205.05882263183597,-0.00654301792737666,0.0007,-0.00724301792737666,2017,source_panel_daily_asof
board-b-macro-stress-panel/v1,20260511T205054+0800-codex-board-b-macro-stress-panel-rc-spa-v1,MacroStressPanelRelativeValueV1,risk_on_momentum,Equities_US,1d,MacroStressPanelRelativeValueV1:risk_on_momentum:Equities_US:1d:875,2017-03-10T00:00:00+00:00,2017-03-15T00:00:00+00:00,2017-03-10,^IXIC,Bull,0.9797225384,0.6,11.65999984741211,not_consumed_no_direct_event_rows,MacroStressRiskOn,RiskAssetMomentumOrPullback,macro_stress_relative_value,MacroStressPanelRelativeValueV1:risk_on_momentum,Bull -> MacroStressRiskOn -> RiskAssetMomentumOrPullback -> MacroStressPanelRelativeValueV1:risk_on_momentum,board-b-macro-stress-panel/v1,1d_hold_5,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_macro_stress_branch_rc_spa_fails,long,1,205.77740478515625,206.8682403564453,0.005301046402193421,0.0007,0.004601046402193421,2017,source_panel_daily_asof
