ts,open,high,low,close,volume,wap,count
2025-05-12T20:01:00+00:00,101848.25,102856.75,101762.5,102690.0,5.79244325,102269.3,2325
2025-05-12T21:00:00+00:00,102690.0,102717.75,102357.0,102518.0,5.2780558,102520.975,2222
2025-05-12T22:00:00+00:00,102518.0,102908.0,102365.25,102854.5,4.85242785,102707.25,2243
2025-05-12T23:00:00+00:00,102854.5,104017.5,102821.0,102821.25,4.12789869,102951.8,2195
2025-05-13T00:00:00+00:00,102821.25,102821.25,102178.25,102255.5,4.21609485,102492.425,2131
2025-05-13T01:00:00+00:00,102255.5,102711.25,102089.0,102412.75,7.7984245,102426.8,1861
2025-05-13T02:00:00+00:00,102413.0,102658.0,101739.25,102082.5,6.43028378,102310.475,1776
2025-05-13T03:00:00+00:00,102082.5,102152.25,101456.25,101724.5,3.57388631,101800.6,1557
2025-05-13T04:00:00+00:00,101724.5,102767.0,101628.5,102748.0,2.27862315,102317.825,1247
2025-05-13T05:00:00+00:00,102748.25,103012.5,102287.5,102457.75,2.68728209,102485.825,1495
2025-05-13T06:00:00+00:00,102457.75,102655.5,102347.0,102552.5,2.26395695,102488.75,3238
2025-05-13T07:00:00+00:00,102552.5,103012.5,102552.5,102653.25,1.64933618,102761.675,573
2025-05-13T08:00:00+00:00,102653.5,103012.5,101798.25,102726.25,0.99405455,102743.4,609
2025-05-13T09:00:00+00:00,102756.75,103551.5,102749.75,103463.25,2.58223322,103201.25,808
2025-05-13T10:00:00+00:00,103463.5,104017.5,103286.0,103573.0,2.23085411,103476.75,999
2025-05-13T11:00:00+00:00,103572.75,104540.25,103484.75,103715.75,8.87476653,103692.725,1220
2025-05-13T12:00:00+00:00,103736.25,104520.0,103047.5,103680.0,14.98911868,103722.3,1641
2025-05-13T13:00:00+00:00,104520.0,104520.0,103441.75,103742.0,6.81755076,103715.325,1826
2025-05-13T14:00:00+00:00,103742.25,104218.5,102873.25,103202.0,6.93321534,103238.225,1971
2025-05-13T15:00:00+00:00,103202.0,104218.5,102883.0,103717.5,5.81744733,103590.6,2083
2025-05-13T16:00:00+00:00,103717.25,104540.25,103567.75,103752.25,7.99441925,104048.525,2225
2025-05-13T17:00:00+00:00,103752.25,105014.5,103742.75,104303.25,7.45277964,103917.35,2421
2025-05-13T18:00:00+00:00,104303.5,105014.5,104137.0,104396.0,6.00477826,104321.3,2334
2025-05-13T19:00:00+00:00,104396.25,105032.75,104218.0,104850.5,10.49279239,104646.8,2455
2025-05-13T20:01:00+00:00,104911.75,105032.75,104460.5,104597.5,5.04962878,104599.875,2328
2025-05-13T21:00:00+00:00,104597.75,105032.75,103716.0,104362.5,3.99924727,104440.425,2147
2025-05-13T22:00:00+00:00,104348.5,105525.0,103161.25,104145.75,4.41653157,104273.75,2315
