date,open,high,low,close,volume
2024-06-01 00:00:00+00:00,3760.6,3832.9,3750.7,3817.0,7120.11900000001
2024-06-02 00:00:00+00:00,3817.0,3837.6,3751.0,3780.1,20293.38400000002
2024-06-03 00:00:00+00:00,3780.1,3855.4,3758.0,3767.1,27000.62700000004
2024-06-04 00:00:00+00:00,3767.1,3834.4,3713.499999999999,3813.0,20754.07600000004
2024-06-05 00:00:00+00:00,3813.0,3890.5,3780.0,3869.5,22940.34199999995
2024-06-06 00:00:00+00:00,3869.5,3881.5,3759.4,3813.8,18153.992
2024-06-07 00:00:00+00:00,3813.8,3843.0,3555.6,3679.5,34259.13199999998
2024-06-08 00:00:00+00:00,3679.5,3709.9,3661.0,3682.3,6819.72700000002
2024-06-09 00:00:00+00:00,3682.3,3726.1,3667.4,3709.0,6511.535
2024-06-10 00:00:00+00:00,3709.0,3715.0,3642.4,3667.2,12848.223
2024-06-11 00:00:00+00:00,3667.2,3672.7,3417.4,3497.2,54719.2069999999
2024-06-12 00:00:00+00:00,3497.2,3658.6,3460.7,3560.5,37090.5959999999
2024-06-13 00:00:00+00:00,3560.5,3561.1,3427.6,3470.0,26646.33899999999
2024-06-14 00:00:00+00:00,3470.0,3532.0,3357.8,3479.8,32349.45400000008
2024-06-15 00:00:00+00:00,3479.8,3592.5,3472.5,3564.5,10509.14000000002
2024-06-16 00:00:00+00:00,3564.5,3658.5,3539.9,3623.4,5135.38600000001
2024-06-17 00:00:00+00:00,3623.4,3637.0,3464.0,3511.5,34969.09999999994
2024-06-18 00:00:00+00:00,3511.5,3516.0,3337.3,3484.4,36314.0449999999
2024-06-19 00:00:00+00:00,3484.4,3586.4,3465.7,3560.0,20433.67700000002
2024-06-20 00:00:00+00:00,3560.0,3625.0,3483.0,3511.7,23148.71199999997
2024-06-21 00:00:00+00:00,3511.7,3546.5,3442.0,3518.3,27668.957
2024-06-22 00:00:00+00:00,3518.3,3521.1,3473.5,3495.0,6101.03300000003
2024-06-23 00:00:00+00:00,3495.0,3520.0,3384.1,3419.5,15849.50800000004
2024-06-24 00:00:00+00:00,3419.5,3434.2,3221.3,3351.8,49883.017
2024-06-25 00:00:00+00:00,3351.8,3430.1,3332.5,3396.0,25665.80100000003
2024-06-26 00:00:00+00:00,3396.0,3425.7,3326.4,3370.1,37859.50700000001
2024-06-27 00:00:00+00:00,3370.1,3475.0,3359.0,3447.5,33921.11800000008
2024-06-28 00:00:00+00:00,3447.5,3485.7,3362.6,3374.6,18398.66300000001
2024-06-29 00:00:00+00:00,3374.6,3404.1,3367.3,3373.5,5127.81700000001
2024-06-30 00:00:00+00:00,3373.5,3456.1,3347.9,3433.4,13588.65599999999
2024-07-01 00:00:00+00:00,3433.4,3521.6,3416.5,3439.3,17031.84300000001
2024-07-02 00:00:00+00:00,3439.3,3461.4,3397.3,3416.8,17168.18499999996
2024-07-03 00:00:00+00:00,3416.8,3428.0,3245.8,3291.0,31617.03799999996
2024-07-04 00:00:00+00:00,3291.0,3309.0,3049.3,3058.7,30475.47299999998
2024-07-05 00:00:00+00:00,3058.7,3107.5,2806.0,2981.8,43332.16899999999
2024-07-06 00:00:00+00:00,2981.8,3081.7,2954.7,3067.1,11443.515
2024-07-07 00:00:00+00:00,3067.1,3073.6,2915.7,2930.6,14768.50400000004
2024-07-08 00:00:00+00:00,2930.6,3095.3,2822.1,3019.4,36554.15200000005
2024-07-09 00:00:00+00:00,3019.4,3115.5,3004.0,3067.6,20628.58299999999
2024-07-10 00:00:00+00:00,3067.6,3151.1,3024.3,3101.7,25913.52700000004
2024-07-11 00:00:00+00:00,3101.7,3217.2,3053.3,3100.1,19442.22599999994
2024-07-12 00:00:00+00:00,3100.1,3158.4,3045.8,3134.0,21307.45300000001
2024-07-13 00:00:00+00:00,3134.0,3204.6,3115.0,3177.2,10673.40700000002
2024-07-14 00:00:00+00:00,3177.2,3270.5,3165.3,3247.1,12376.60600000001
2024-07-15 00:00:00+00:00,3247.1,3496.4,3234.9,3486.0,22632.92400000001
2024-07-16 00:00:00+00:00,3486.0,3500.7,3348.4,3446.4,26083.60799999999
2024-07-17 00:00:00+00:00,3446.4,3520.0,3377.0,3388.2,17547.573
2024-07-18 00:00:00+00:00,3388.2,3490.8,3365.2,3426.7,15144.54600000004
2024-07-19 00:00:00+00:00,3426.7,3543.9,3377.1,3506.3,31520.61300000001
2024-07-20 00:00:00+00:00,3506.3,3542.6,3482.9,3519.9,12651.496
2024-07-21 00:00:00+00:00,3519.9,3550.0,3409.7,3537.2,18887.93199999996
2024-07-22 00:00:00+00:00,3537.2,3565.0,3424.8,3441.1,31752.21799999994
2024-07-23 00:00:00+00:00,3441.1,3543.0,3391.4,3484.0,51083.748
2024-07-24 00:00:00+00:00,3484.0,3489.5,3279.0,3336.5,24810.15399999998
2024-07-25 00:00:00+00:00,3336.5,3343.1,3086.5,3174.9,42035.27099999995
2024-07-26 00:00:00+00:00,3174.9,3287.3,3170.1,3275.9,23994.56999999997
2024-07-27 00:00:00+00:00,3275.9,3329.8,3191.6,3250.7,21044.298
2024-07-28 00:00:00+00:00,3250.7,3286.3,3198.1,3271.7,13116.45500000001
2024-07-29 00:00:00+00:00,3271.7,3399.0,3257.0,3317.4,26329.32600000001
