ts,open,high,low,close,volume,wap,count
2026-04-28T08:00:00+00:00,267.28,268.16,266.86,268.0,23390.0,267.526,124
2026-04-28T09:00:00+00:00,267.72,269.5,267.62,268.79,19944.0,268.854,94
2026-04-28T10:00:00+00:00,269.0,269.0,268.51,268.78,17931.0,268.727,88
2026-04-28T11:00:00+00:00,268.58,269.19,268.4,269.17,98747.0,268.801,390
2026-04-28T12:00:00+00:00,269.17,269.99,268.84,269.87,139495.0,269.462,637
2026-04-28T13:00:00+00:00,269.83,273.2,268.66,269.91,4563670.0,270.458,20597
2026-04-28T14:00:00+00:00,269.85,271.75,269.66,271.13,3725985.0,270.895,19498
2026-04-28T15:00:00+00:00,271.17,271.83,269.48,269.64,2586748.0,270.893,13123
2026-04-28T16:00:00+00:00,269.67,270.17,269.33,269.94,1261204.0,269.759,6703
2026-04-28T17:00:00+00:00,269.94,270.65,269.51,270.51,1135694.0,270.021,6023
2026-04-28T18:00:00+00:00,270.53,270.84,269.89,270.06,1719648.0,270.371,8929
2026-04-28T19:00:00+00:00,270.06,270.95,269.99,270.76,3025708.0,270.552,16870
2026-04-28T20:00:00+00:00,270.76,271.0,269.74,270.05,6525070.0,270.707,343
2026-04-28T21:00:00+00:00,269.91,270.0,269.48,269.56,27262.0,269.63,126
2026-04-28T22:00:00+00:00,269.65,270.0,269.5,269.53,15884.0,269.735,65
2026-04-28T23:00:00+00:00,269.6,269.8,269.5,269.5,16203.0,269.659,57
2026-04-29T08:00:00+00:00,269.81,270.13,269.28,269.53,29102.0,269.746,117
2026-04-29T09:00:00+00:00,269.28,269.61,269.28,269.43,4802.0,269.446,31
2026-04-29T10:00:00+00:00,269.39,269.57,268.87,269.25,23858.0,269.119,114
2026-04-29T11:00:00+00:00,269.3,269.47,268.01,268.39,51667.0,268.615,232
2026-04-29T12:00:00+00:00,268.41,268.46,267.85,268.24,84119.0,268.167,389
2026-04-29T13:00:00+00:00,268.3,269.56,267.04,269.26,2529328.0,268.381,10922
2026-04-29T14:00:00+00:00,269.26,270.32,269.03,269.31,2196605.0,269.536,11537
2026-04-29T15:00:00+00:00,269.31,269.42,268.2,268.63,1926070.0,268.93,9846
2026-04-29T16:00:00+00:00,268.65,271.04,268.62,270.95,1860844.0,269.826,9170
2026-04-29T17:00:00+00:00,270.97,270.98,269.91,270.17,1015860.0,270.311,5576
2026-04-29T18:00:00+00:00,270.19,270.27,269.37,270.07,1119538.0,269.85,6711
2026-04-29T19:00:00+00:00,270.07,270.5,269.61,270.19,2742743.0,270.017,15559
2026-04-29T20:00:00+00:00,270.29,270.6,269.3,269.8,4711272.0,270.165,954
2026-04-29T21:00:00+00:00,269.92,270.07,269.62,269.77,98837.0,269.851,226
2026-04-29T22:00:00+00:00,269.76,270.6,268.03,270.25,98402.0,269.465,463
2026-04-29T23:00:00+00:00,270.4,270.99,270.14,270.95,83521.0,270.599,258
2026-04-30T08:00:00+00:00,270.44,271.42,269.04,270.76,89532.0,270.267,475
2026-04-30T09:00:00+00:00,270.64,271.3,270.64,271.3,13775.0,271.096,65
2026-04-30T10:00:00+00:00,271.26,271.3,270.7,270.87,12795.0,271.071,82
2026-04-30T11:00:00+00:00,270.95,271.5,270.27,271.45,100763.0,271.114,336
2026-04-30T12:00:00+00:00,271.45,271.9,271.11,271.59,107516.0,271.578,435
2026-04-30T13:00:00+00:00,271.8,271.8,268.14,270.6,3808029.0,269.697,17775
2026-04-30T14:00:00+00:00,270.6,272.22,270.54,270.86,4129265.0,271.411,21935
2026-04-30T15:00:00+00:00,270.86,271.98,270.76,271.92,2554673.0,271.394,13732
2026-04-30T16:00:00+00:00,271.95,273.76,271.71,271.96,3313521.0,272.788,15576
2026-04-30T17:00:00+00:00,271.96,273.86,271.68,273.61,2740898.0,272.927,15490
2026-04-30T18:00:00+00:00,273.62,274.2,273.04,273.1,2545874.0,273.753,14840
2026-04-30T19:00:00+00:00,273.08,276.0,270.34,271.21,12391624.0,273.027,64970
2026-04-30T20:00:00+00:00,271.35,275.0,267.66,270.15,27266825.0,271.309,11495
2026-04-30T21:00:00+00:00,270.15,284.89,268.11,281.29,4532633.0,278.953,16188
2026-04-30T22:00:00+00:00,281.29,283.2,277.52,278.29,1444689.0,281.2,4793
2026-04-30T23:00:00+00:00,278.13,279.23,276.04,276.4,474954.0,277.917,1603
2026-05-01T08:00:00+00:00,278.0,280.22,277.56,278.78,199026.0,278.903,1574
2026-05-01T09:00:00+00:00,278.88,280.48,278.15,279.74,101278.0,279.677,740
2026-05-01T10:00:00+00:00,279.79,280.0,279.03,279.38,59811.0,279.544,485
2026-05-01T11:00:00+00:00,279.23,282.42,279.05,281.24,691177.0,281.352,4391
2026-05-01T12:00:00+00:00,281.23,281.47,280.01,280.05,710675.0,280.77,4478
2026-05-01T13:00:00+00:00,280.05,284.75,271.35,283.95,15683104.0,281.746,115666
2026-05-01T14:00:00+00:00,283.95,287.22,282.01,282.61,12874795.0,284.814,101784
2026-05-01T15:00:00+00:00,282.65,285.49,281.46,284.75,6757668.0,283.803,52963
2026-05-01T16:00:00+00:00,284.71,285.0,282.39,283.12,4795156.0,283.769,41203
2026-05-01T17:00:00+00:00,283.13,283.5,281.42,281.48,3629153.0,282.433,32585
2026-05-01T18:00:00+00:00,281.48,281.54,280.15,280.45,4112310.0,280.856,37368
2026-05-01T19:00:00+00:00,280.46,280.89,279.61,280.15,7023990.0,280.237,66416
2026-05-01T20:00:00+00:00,280.15,280.26,279.75,279.83,6750561.0,280.136,945
2026-05-01T21:00:00+00:00,279.83,280.05,279.73,279.85,60972.0,279.904,386
2026-05-01T22:00:00+00:00,279.85,279.92,279.81,279.85,28412.0,279.863,155
2026-05-01T23:00:00+00:00,279.88,280.14,279.82,280.07,35805.0,279.926,216
2026-05-04T08:00:00+00:00,280.1,280.15,279.25,279.32,62848.0,279.645,603
2026-05-04T09:00:00+00:00,279.31,279.44,279.01,279.3,15579.0,279.262,146
2026-05-04T10:00:00+00:00,279.39,279.39,277.4,278.88,109630.0,278.351,714
2026-05-04T11:00:00+00:00,278.98,279.66,278.36,278.89,72692.0,278.871,505
2026-05-04T12:00:00+00:00,278.81,279.5,278.46,279.39,94512.0,278.99,575
2026-05-04T13:00:00+00:00,279.3,280.63,275.41,275.45,6761223.0,277.47,47823
2026-05-04T14:00:00+00:00,275.44,278.0,274.86,277.33,5804349.0,276.461,47370
2026-05-04T15:00:00+00:00,277.33,277.88,276.46,276.86,3020604.0,277.125,26182
2026-05-04T16:00:00+00:00,276.83,277.06,275.43,276.84,2541990.0,276.346,23787
2026-05-04T17:00:00+00:00,276.83,277.34,276.7,277.09,1815066.0,277.027,15533
2026-05-04T18:00:00+00:00,277.09,277.42,276.26,276.66,1892745.0,276.823,16402
2026-05-04T19:00:00+00:00,276.66,277.67,276.47,276.85,5309816.0,276.965,46167
2026-05-04T20:00:00+00:00,276.84,276.88,276.38,276.5,7781470.0,276.828,395
2026-05-04T21:00:00+00:00,276.43,276.7,276.3,276.57,30868.0,276.471,209
2026-05-04T22:00:00+00:00,276.57,276.93,276.57,276.66,19901.0,276.771,147
2026-05-04T23:00:00+00:00,276.64,276.64,276.33,276.45,11680.0,276.479,103
2026-05-05T08:00:00+00:00,276.55,277.2,276.0,276.5,76062.0,276.541,630
2026-05-05T09:00:00+00:00,276.35,276.53,276.05,276.27,22286.0,276.257,201
2026-05-05T10:00:00+00:00,276.36,276.54,276.26,276.41,10512.0,276.403,104
2026-05-05T11:00:00+00:00,276.46,276.46,275.65,275.71,66066.0,276.08,621
2026-05-05T12:00:00+00:00,275.68,276.15,275.22,276.12,161133.0,275.855,714
2026-05-05T13:00:00+00:00,276.13,279.98,276.12,279.57,4359738.0,278.578,30553
2026-05-05T14:00:00+00:00,279.57,283.21,278.8,280.53,6673985.0,281.036,52447
2026-05-05T15:00:00+00:00,280.51,281.03,279.71,280.18,2755725.0,280.203,26045
2026-05-05T16:00:00+00:00,280.17,282.7,280.02,282.56,3364095.0,281.627,28522
2026-05-05T17:00:00+00:00,282.54,284.57,281.7,283.31,4106574.0,282.973,33199
2026-05-05T18:00:00+00:00,283.32,284.28,283.24,283.72,3411122.0,283.805,30463
2026-05-05T19:00:00+00:00,283.72,284.45,283.41,284.17,5629855.0,284.067,55285
2026-05-05T20:00:00+00:00,284.2,284.5,282.75,283.27,8707899.0,284.173,1114
2026-05-05T21:00:00+00:00,283.31,283.43,282.6,282.68,41706.0,283.088,242
2026-05-05T22:00:00+00:00,282.66,284.18,282.06,282.74,146935.0,283.466,510
2026-05-05T23:00:00+00:00,282.69,283.29,282.29,282.4,59075.0,282.858,357
2026-05-06T08:00:00+00:00,282.07,282.73,281.2,282.48,94361.0,281.932,846
2026-05-06T09:00:00+00:00,282.51,282.51,281.45,282.2,50348.0,282.119,440
2026-05-06T10:00:00+00:00,282.21,283.29,282.04,283.17,73101.0,282.613,580
2026-05-06T11:00:00+00:00,283.02,283.28,282.13,282.24,207635.0,282.709,1158
2026-05-06T12:00:00+00:00,282.27,282.38,281.43,282.0,165130.0,281.935,1166
2026-05-06T13:00:00+00:00,281.96,286.25,280.8,286.14,5697938.0,283.322,45034
2026-05-06T14:00:00+00:00,286.12,286.72,284.59,284.87,5377486.0,285.774,50454
2026-05-06T15:00:00+00:00,284.87,286.0,283.88,285.61,3822647.0,284.906,35863
2026-05-06T16:00:00+00:00,285.6,287.14,285.21,286.23,3170118.0,286.065,26535
2026-05-06T17:00:00+00:00,286.25,287.75,285.78,287.66,2926503.0,286.818,26884
2026-05-06T18:00:00+00:00,287.66,287.85,286.66,287.31,3072088.0,287.153,27885
2026-05-06T19:00:00+00:00,287.3,288.0,287.04,287.55,6274206.0,287.538,59720
2026-05-06T20:00:00+00:00,287.44,288.0,287.14,287.51,9639242.0,287.509,496
2026-05-06T21:00:00+00:00,287.49,287.9,287.2,287.3,71340.0,287.5,215
2026-05-06T22:00:00+00:00,287.45,288.0,287.31,287.67,63606.0,287.663,271
2026-05-06T23:00:00+00:00,287.7,287.75,287.1,287.49,20548.0,287.409,161
2026-05-07T08:00:00+00:00,287.2,287.86,287.14,287.2,27041.0,287.469,283
2026-05-07T09:00:00+00:00,287.2,287.21,286.0,286.76,20591.0,286.671,241
2026-05-07T10:00:00+00:00,286.7,287.15,286.61,286.87,11542.0,286.961,110
2026-05-07T11:00:00+00:00,287.0,288.5,286.86,288.49,115505.0,287.569,683
2026-05-07T12:00:00+00:00,288.49,289.0,288.22,288.85,137860.0,288.634,954
2026-05-07T13:00:00+00:00,288.81,291.06,288.18,291.0,5752013.0,289.514,38303
2026-05-07T14:00:00+00:00,290.98,292.13,289.74,290.98,5820732.0,290.873,47037
2026-05-07T15:00:00+00:00,290.97,291.39,289.08,289.32,3363933.0,290.363,28729
2026-05-07T16:00:00+00:00,289.3,289.7,288.24,288.63,2641591.0,289.183,23968
2026-05-07T17:00:00+00:00,288.63,289.58,287.9,289.11,2188216.0,288.783,20830
2026-05-07T18:00:00+00:00,289.12,289.76,286.86,287.42,2846177.0,288.212,25987
2026-05-07T19:00:00+00:00,287.41,287.59,285.78,287.46,4941031.0,286.847,49172
2026-05-07T20:00:00+00:00,287.48,287.93,286.91,286.91,6360714.0,287.44,565
2026-05-07T21:00:00+00:00,286.88,287.2,286.67,287.0,36386.0,286.96,324
2026-05-07T22:00:00+00:00,287.0,288.3,286.91,287.72,79739.0,287.691,583
2026-05-07T23:00:00+00:00,287.64,288.0,287.53,287.98,28322.0,287.893,187
2026-05-08T08:00:00+00:00,287.86,288.53,287.67,288.1,48844.0,288.2,385
2026-05-08T09:00:00+00:00,288.17,288.32,287.5,288.19,12994.0,288.015,96
2026-05-08T10:00:00+00:00,288.2,290.2,287.79,289.14,27383.0,289.307,225
2026-05-08T11:00:00+00:00,289.1,291.2,289.1,290.8,131018.0,290.129,788
2026-05-08T12:00:00+00:00,290.8,291.66,290.38,290.38,170758.0,291.03,994
2026-05-08T13:00:00+00:00,290.52,294.56,290.0,293.94,7060310.0,292.801,47838
2026-05-08T14:00:00+00:00,293.91,294.76,292.52,293.55,6408360.0,293.79,57072
2026-05-08T15:00:00+00:00,293.53,294.23,292.18,292.31,3907463.0,293.07,32806
2026-05-08T16:00:00+00:00,292.3,292.92,291.88,292.14,2498702.0,292.443,20625
2026-05-08T17:00:00+00:00,292.14,292.63,291.75,292.13,2028658.0,292.256,18681
2026-05-08T18:00:00+00:00,292.13,292.96,292.07,292.88,2166729.0,292.642,18898
2026-05-08T19:00:00+00:00,292.89,294.3,292.61,293.22,6935404.0,293.434,58997
2026-05-08T20:00:00+00:00,293.2,293.54,292.76,292.91,7828542.0,293.316,529
2026-05-08T21:00:00+00:00,292.95,293.25,292.68,293.23,21303.0,292.967,172
2026-05-08T22:00:00+00:00,293.19,293.55,293.1,293.44,18780.0,293.4,139
2026-05-08T23:00:00+00:00,293.47,293.86,293.4,293.86,34936.0,293.73,205
2026-05-11T08:00:00+00:00,291.49,293.56,291.49,293.37,52795.0,292.592,545
2026-05-11T09:00:00+00:00,293.37,293.79,293.14,293.16,21450.0,293.447,229
2026-05-11T10:00:00+00:00,293.24,293.81,293.24,293.56,16080.0,293.543,142
2026-05-11T11:00:00+00:00,293.55,294.45,293.01,293.02,88323.0,293.719,637
2026-05-11T12:00:00+00:00,293.05,293.25,292.29,292.29,76545.0,292.726,612
2026-05-11T13:00:00+00:00,292.44,292.67,290.23,291.62,4660115.0,291.137,31790
2026-05-11T14:00:00+00:00,291.6,293.15,291.29,292.55,4350388.0,292.356,32291
2026-05-11T15:00:00+00:00,292.55,293.88,292.25,292.52,3492196.0,293.129,27519
2026-05-11T16:00:00+00:00,292.52,292.71,290.63,290.8,2941383.0,291.809,25018
2026-05-11T17:00:00+00:00,290.8,292.16,290.69,292.06,1816579.0,291.653,16993
2026-05-11T18:00:00+00:00,292.08,292.98,291.17,291.44,2425921.0,292.058,19630
2026-05-11T19:00:00+00:00,291.44,292.8,290.86,292.68,4102840.0,292.06,35430
2026-05-11T20:00:00+00:00,292.68,292.88,292.44,292.59,7380929.0,292.679,511
2026-05-11T21:00:00+00:00,292.6,292.72,292.52,292.68,17010.0,292.628,107
