ts,open,high,low,close,volume,wap,count
2026-04-13T00:00:00+00:00,606.2,626.74,602.68,618.45,26412534.0,613.06,195422
2026-04-14T00:00:00+00:00,618.45,629.38,616.92,628.92,38721329.0,625.275,290030
2026-04-15T00:00:00+00:00,628.93,638.49,626.95,638.36,40356361.0,633.413,306238
2026-04-16T00:00:00+00:00,639.32,642.18,635.25,640.24,31860434.0,639.22,252175
2026-04-17T00:00:00+00:00,640.1,650.0,639.55,648.97,38460946.0,647.675,299615
2026-04-20T00:00:00+00:00,644.38,649.34,642.52,647.97,25261235.0,645.923,209954
2026-04-21T00:00:00+00:00,648.7,650.59,642.21,647.49,31531659.0,646.499,254868
2026-04-22T00:00:00+00:00,648.8,656.34,647.51,655.45,28121348.0,652.737,214521
2026-04-23T00:00:00+00:00,656.2,656.92,645.52,655.16,33637878.0,652.095,257427
2026-04-24T00:00:00+00:00,655.08,664.51,651.9,663.46,32772691.0,661.536,266047
2026-04-27T00:00:00+00:00,664.32,666.55,660.69,665.31,23018696.0,663.009,168126
2026-04-28T00:00:00+00:00,663.0,664.21,653.81,659.38,26643972.0,656.899,211468
2026-04-29T00:00:00+00:00,659.89,666.9,655.75,666.87,25500331.0,659.634,199833
2026-04-30T00:00:00+00:00,664.0,669.5,657.56,667.89,31834509.0,664.056,267312
2026-05-01T00:00:00+00:00,668.35,675.97,666.62,673.55,29950533.0,673.856,237253
2026-05-04T00:00:00+00:00,676.0,677.35,668.9,672.0,25875265.0,673.143,201589
2026-05-05T00:00:00+00:00,674.85,688.27,673.98,687.25,22925668.0,681.027,175632
2026-05-06T00:00:00+00:00,686.7,697.64,685.72,694.51,31417281.0,692.139,244748
2026-05-07T00:00:00+00:00,696.54,701.24,690.75,694.73,35511038.0,695.955,295602
2026-05-08T00:00:00+00:00,697.84,712.63,694.41,712.0,31326105.0,707.446,237595
2026-05-11T00:00:00+00:00,710.77,714.59,708.91,712.29,22961878.0,712.554,191610
