date,open,high,low,close,volume
2026-04-01T00:00:00Z,2104.64,2117.91,2095.58,2114.1,53929.26
2026-04-01T01:00:00Z,2114.1,2115.09,2090.23,2091.97,62586.2
2026-04-01T02:00:00Z,2091.97,2095.64,2081.06,2087.59,40671.47
2026-04-01T03:00:00Z,2087.59,2106.7,2087.59,2101.94,35615.58
2026-04-01T04:00:00Z,2101.94,2116.52,2099.06,2110.45,41687.6
2026-04-01T05:00:00Z,2110.45,2134.62,2105.36,2121.84,123491.06
2026-04-01T06:00:00Z,2121.84,2155.43,2121.65,2150.23,117878.04
2026-04-01T07:00:00Z,2150.23,2155.91,2128.95,2129.88,77272.27
2026-04-01T08:00:00Z,2129.88,2143.0,2124.04,2136.0,81281.62
2026-04-01T09:00:00Z,2136.0,2139.41,2126.86,2135.35,39362.13
2026-04-01T10:00:00Z,2135.35,2136.95,2124.92,2131.46,28069.46
2026-04-01T11:00:00Z,2131.46,2139.53,2129.6,2134.16,22819.45
2026-04-01T12:00:00Z,2134.16,2150.0,2120.23,2129.89,78790.89
2026-04-01T13:00:00Z,2129.89,2134.2,2107.36,2118.26,173622.26
2026-04-01T14:00:00Z,2118.26,2129.9,2112.55,2125.76,77125.3
2026-04-01T15:00:00Z,2125.76,2137.38,2120.69,2133.92,47224.88
2026-04-01T16:00:00Z,2133.92,2152.49,2123.81,2145.16,99120.05
2026-04-01T17:00:00Z,2145.16,2166.92,2132.61,2135.91,118473.39
2026-04-01T18:00:00Z,2135.91,2136.79,2122.05,2128.19,64049.74
2026-04-01T19:00:00Z,2128.19,2144.4,2126.45,2140.49,45329.19
2026-04-01T20:00:00Z,2140.49,2146.57,2128.95,2142.51,34892.86
2026-04-01T21:00:00Z,2142.51,2164.99,2141.89,2155.61,64703.41
2026-04-01T22:00:00Z,2155.61,2157.59,2136.5,2138.83,47059.44
2026-04-01T23:00:00Z,2138.83,2144.84,2134.1,2138.81,38410.84
2026-04-02T00:00:00Z,2138.81,2158.25,2134.52,2154.86,74729.44
2026-04-02T01:00:00Z,2154.86,2154.86,2087.0,2098.09,378198.36
2026-04-02T02:00:00Z,2098.09,2098.09,2062.82,2072.51,126644.55
2026-04-02T03:00:00Z,2072.51,2075.51,2044.23,2054.63,103706.41
2026-04-02T04:00:00Z,2054.63,2057.51,2040.5,2043.35,64646.71
2026-04-02T05:00:00Z,2043.35,2050.37,2037.1,2048.77,48976.41
2026-04-02T06:00:00Z,2048.77,2052.87,2044.32,2049.1,34761.48
2026-04-02T07:00:00Z,2049.1,2055.85,2043.01,2054.64,36475.8
2026-04-02T08:00:00Z,2054.64,2054.64,2044.27,2045.26,29645.33
2026-04-02T09:00:00Z,2045.26,2047.61,2038.11,2042.94,46328.97
2026-04-02T10:00:00Z,2042.94,2044.09,2031.18,2037.61,48541.41
2026-04-02T11:00:00Z,2037.61,2039.23,2021.34,2031.76,54251.27
2026-04-02T12:00:00Z,2031.76,2032.3,2022.88,2025.73,54996.63
2026-04-02T13:00:00Z,2025.73,2041.81,2015.1,2037.69,115318.27
2026-04-02T14:00:00Z,2037.69,2070.99,2031.38,2062.5,171726.8
2026-04-02T15:00:00Z,2062.5,2066.93,2047.25,2058.66,76176.83
2026-04-02T16:00:00Z,2058.66,2077.5,2051.0,2062.06,68967.26
2026-04-02T17:00:00Z,2062.06,2071.87,2043.2,2046.18,68819.07
2026-04-02T18:00:00Z,2046.18,2062.35,2042.48,2057.54,43315.08
2026-04-02T19:00:00Z,2057.54,2066.02,2053.49,2064.45,29290.28
2026-04-02T20:00:00Z,2064.45,2073.67,2059.71,2067.51,39401.74
2026-04-02T21:00:00Z,2067.51,2069.9,2054.69,2062.23,23356.42
2026-04-02T22:00:00Z,2062.23,2064.2,2052.1,2059.1,17813.56
2026-04-02T23:00:00Z,2059.1,2060.82,2052.75,2056.29,19645.09
2026-04-03T00:00:00Z,2056.29,2058.99,2048.53,2052.13,16897.11
2026-04-03T01:00:00Z,2052.13,2061.69,2043.54,2049.49,40512.71
2026-04-03T02:00:00Z,2049.49,2058.92,2039.13,2051.55,45960.18
2026-04-03T03:00:00Z,2051.55,2056.52,2049.0,2053.07,21615.3
2026-04-03T04:00:00Z,2053.07,2057.24,2047.4,2053.59,14562.8
2026-04-03T05:00:00Z,2053.59,2065.19,2046.02,2056.27,39224.63
2026-04-03T06:00:00Z,2056.27,2066.11,2053.33,2062.66,31556.7
2026-04-03T07:00:00Z,2062.66,2074.56,2060.99,2065.24,46545.27
2026-04-03T08:00:00Z,2065.24,2071.79,2057.61,2060.06,38697.21
2026-04-03T09:00:00Z,2060.06,2063.33,2056.0,2060.18,21125.86
2026-04-03T10:00:00Z,2060.18,2060.18,2051.91,2058.67,26663.42
2026-04-03T11:00:00Z,2058.67,2064.23,2056.54,2061.74,25211.58
2026-04-03T12:00:00Z,2061.74,2080.97,2043.6,2048.89,89181.21
2026-04-03T13:00:00Z,2048.89,2050.19,2040.09,2046.72,44373.09
2026-04-03T14:00:00Z,2046.72,2056.65,2043.95,2053.21,38203.69
2026-04-03T15:00:00Z,2053.21,2056.98,2047.89,2050.13,16235.79
2026-04-03T16:00:00Z,2050.13,2055.92,2048.22,2053.58,25531.76
2026-04-03T17:00:00Z,2053.58,2054.38,2042.44,2048.94,30713.52
2026-04-03T18:00:00Z,2048.94,2052.63,2046.31,2048.16,12983.9
2026-04-03T19:00:00Z,2048.16,2053.3,2043.84,2051.56,13435.84
2026-04-03T20:00:00Z,2051.56,2053.9,2050.39,2051.56,7121.28
2026-04-03T21:00:00Z,2051.56,2059.98,2051.51,2057.23,17440.59
2026-04-03T22:00:00Z,2057.23,2058.89,2048.3,2050.9,14028.64
2026-04-03T23:00:00Z,2050.9,2053.3,2047.84,2052.76,8980.58
2026-04-04T00:00:00Z,2052.76,2053.36,2050.27,2051.0,10029.81
2026-04-04T01:00:00Z,2051.0,2053.1,2048.39,2050.47,10188.16
2026-04-04T02:00:00Z,2050.47,2052.71,2046.87,2049.2,6753.16
2026-04-04T03:00:00Z,2049.2,2051.63,2048.59,2049.14,6221.06
2026-04-04T04:00:00Z,2049.14,2050.82,2047.4,2050.22,4087.07
2026-04-04T05:00:00Z,2050.22,2054.02,2049.55,2052.8,11110.45
2026-04-04T06:00:00Z,2052.8,2057.04,2051.53,2055.25,18684.56
2026-04-04T07:00:00Z,2055.25,2056.0,2050.0,2052.74,13337.59
2026-04-04T08:00:00Z,2052.74,2054.29,2047.58,2049.47,10079.04
2026-04-04T09:00:00Z,2049.47,2050.9,2048.0,2049.24,5922.68
2026-04-04T10:00:00Z,2049.24,2053.9,2045.97,2053.3,16626.17
