date,open,high,low,close,volume
2025-05-12 00:00:00+00:00,104180.0,104749.0,104131.0,104661.0,152.2216
2025-05-12 01:00:00+00:00,104661.0,105223.0,103822.0,104051.0,177.6939999999999
2025-05-12 02:00:00+00:00,104051.0,104288.0,103762.0,103960.0,80.5814
2025-05-12 03:00:00+00:00,103960.0,104158.0,103741.0,104158.0,157.0636
2025-05-12 04:00:00+00:00,104158.0,104231.0,103880.0,104116.0,42.83690000000001
2025-05-12 05:00:00+00:00,104116.0,104131.0,103811.0,103997.0,33.2193
2025-05-12 06:00:00+00:00,103997.0,104482.0,103871.0,104450.0,55.4178
2025-05-12 07:00:00+00:00,104450.0,106473.0,104191.0,104532.0,560.3576
2025-05-12 08:00:00+00:00,104532.0,104787.0,104133.0,104653.0,117.4475
2025-05-12 09:00:00+00:00,104653.0,104724.0,104425.0,104532.0,68.2813
2025-05-12 10:00:00+00:00,104532.0,104613.0,104216.0,104581.0,134.9258
2025-05-12 11:00:00+00:00,104581.0,104696.0,103650.0,103816.0,415.1931999999999
2025-05-12 12:00:00+00:00,103816.0,104221.0,103753.0,103925.0,129.721
2025-05-12 13:00:00+00:00,103925.0,104704.0,103709.0,104380.0,409.7726000000002
2025-05-12 14:00:00+00:00,104380.0,104447.0,101999.0,102832.0,634.511200000001
2025-05-12 15:00:00+00:00,102832.0,103260.0,102400.0,102559.0,336.8513999999999
2025-05-12 16:00:00+00:00,102559.0,103144.0,102467.0,102926.0,220.0817999999999
2025-05-12 17:00:00+00:00,102926.0,103143.0,102547.0,102589.0,104.3049
2025-05-12 18:00:00+00:00,102589.0,102697.0,100750.0,101652.0,913.344200000001
2025-05-12 19:00:00+00:00,101652.0,102155.0,101496.0,101876.0,272.3134
2025-05-12 20:00:00+00:00,101876.0,102954.0,101789.0,102727.0,222.0492
2025-05-12 21:00:00+00:00,102727.0,102790.0,102374.0,102556.0,94.3162
2025-05-12 22:00:00+00:00,102556.0,103000.0,102389.0,102897.0,86.6344
2025-05-12 23:00:00+00:00,102897.0,103180.0,102834.0,102834.0,88.4246
2025-05-13 00:00:00+00:00,102834.0,102834.0,102123.0,102285.0,269.0098000000002
2025-05-13 01:00:00+00:00,102285.0,102747.0,102100.0,102425.0,152.6275999999999
2025-05-13 02:00:00+00:00,102425.0,102742.0,101698.0,102090.0,193.2280999999999
2025-05-13 03:00:00+00:00,102090.0,102184.0,101436.0,101745.0,109.8469
