market,timeframe,variant_id,bars,trades,mean_profit_ratio,win_rate,net_return_R
NQ/USD,15m,london_breakout_follow,351288,1896,-0.0005988940707455687,0.3982067510548523,-1.1355031581335981
NQ/USD,15m,ny_open_pullback_reclaim,351288,318,-0.00019622759014599318,0.44025157232704404,-0.06240037366642583
NQ/USD,15m,late_session_momentum,351288,1455,-0.0008752321774630355,0.2501718213058419,-1.2734628182087167
NQ/USD,15m,ny_open_breakdown_short,351288,453,-0.0002818323446564988,0.4856512141280353,-0.12767005212939395
NQ/USD,15m,failed_reclaim_short,351288,119,-0.00034215397667948966,0.46218487394957986,-0.04071632322485927
NQ/USD,15m,liquidity_drain_short,351288,1814,-0.0004953705789717235,0.432194046306505,-0.8986022302547065
NQ/USD,15m,asia_range_reversion,351288,330,-0.0008137606128968949,0.3575757575757576,-0.2685410022559753
NQ/USD,15m,midday_liquidity_reversion,351288,1278,-0.0014984203992165766,0.3435054773082942,-1.914981270198785
NQ/USD,15m,range_breakout_failure,351288,0,0.0,0.0,0.0
NQ/USD,15m,crisis_session_tail_short,351288,208,-0.00062382672058122,0.46634615384615385,-0.12975595788089375
NQ/USD,15m,crisis_panic_reversal,351288,84,0.000521536820962388,0.44047619047619047,0.04380909296084059
NQ/USD,15m,crisis_late_short,351288,41,-0.0007583591183760535,0.4146341463414634,-0.031092723853418196
NQ/USD,1h,london_breakout_follow,89250,103,0.0006607179121738749,0.49514563106796117,0.06805394495390911
NQ/USD,1h,ny_open_pullback_reclaim,89250,329,-0.00036524320083574366,0.5045592705167173,-0.12016501307495966
NQ/USD,1h,late_session_momentum,89250,1334,-0.0005996396656876394,0.32008995502248877,-0.7999193140273109
NQ/USD,1h,ny_open_breakdown_short,89250,338,0.0012477637000917856,0.5295857988165681,0.4217441306310235
NQ/USD,1h,failed_reclaim_short,89250,49,0.001327687680388898,0.5918367346938775,0.065056696339056
NQ/USD,1h,liquidity_drain_short,89250,816,-4.8247339356888775e-05,0.47181372549019607,-0.03936982891522124
NQ/USD,1h,asia_range_reversion,89250,65,-0.001366323906456195,0.3384615384615385,-0.08881105391965267
NQ/USD,1h,midday_liquidity_reversion,89250,606,-0.0014601864298307476,0.38613861386138615,-0.884872976477433
NQ/USD,1h,range_breakout_failure,89250,0,0.0,0.0,0.0
NQ/USD,1h,crisis_session_tail_short,89250,90,-0.004219733139884587,0.4,-0.37977598258961287
NQ/USD,1h,crisis_panic_reversal,89250,30,0.002967655568838317,0.5333333333333333,0.08902966706514952
NQ/USD,1h,crisis_late_short,89250,31,-0.003109026991179394,0.45161290322580644,-0.09637983672656122
NQ/USD,4h,london_breakout_follow,23879,1106,-4.3137402775026237e-07,0.5325497287522604,-0.0004770996746917902
NQ/USD,4h,ny_open_pullback_reclaim,23879,75,-0.0005084698436780745,0.4533333333333333,-0.03813523827585558
NQ/USD,4h,late_session_momentum,23879,0,0.0,0.0,0.0
NQ/USD,4h,ny_open_breakdown_short,23879,230,-0.0006666533026041379,0.43043478260869567,-0.15333025959895172
